,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,0.1638181707888736,0.186075743928539,-1.0,0.0739782586922178,-1.0,-1.0,0.1853304902232924,-1.0,0.1620822836394039,-1.0,-1.0,-1.0,-1.0,0.0365657043284424,-1.0,-1.0,0.1617555280979376,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,-1.0,-1.0,-1.0,0.1602093490302103,-1.0,-1.0
T2,-1.0,0.0,0.1139433171114843,-1.0,-1.0,0.1780123081369699,-1.0,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.176646091143255,0.1933855622002328,-1.0,-1.0,0.1910520570236508,-1.0,-1.0,0.1118806744205483,0.1462610399995913,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10819091253114,0.1588769525533201,-1.0,-1.0
T3,0.1638181707888736,0.1139433171114843,0.0,0.1628851157813558,-1.0,-1.0,-1.0,0.205803703414744,-1.0,-1.0,-1.0,0.1680843681699686,-1.0,0.1491055190348562,0.1415879022295612,-1.0,0.108183468834284,-1.0,-1.0,-1.0,-1.0,0.1653812254574798,0.0434633358612801,-1.0,-1.0,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,-1.0
T4,0.186075743928539,-1.0,0.1628851157813558,0.0,0.1725853626055811,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1760359247636119,-1.0,-1.0,0.1713630921745217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1664472802673717,0.1727631869097059,0.1607889224476361,-1.0,0.1684165064286984,0.1725728027196991,-1.0,0.1820447505475146
T5,-1.0,-1.0,-1.0,0.1725853626055811,0.0,0.1658543232909023,-1.0,0.2155039502389693,0.1718401089003345,0.1821616411308441,0.1501820897511652,0.1644881062971873,-1.0,-1.0,-1.0,0.1788940721775831,-1.0,0.1472728452389169,-1.0,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,-1.0,0.1462237254222978,-1.0,0.0924789969133424,-1.0,-1.0
T6,0.0739782586922178,0.1780123081369699,-1.0,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,-1.0,0.1909629045981023,-1.0,0.1677146980142139,-1.0,-1.0,0.1646320528598429,-1.0,0.0926504219537086,-1.0,-1.0,-1.0,-1.0,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,-1.0,-1.0,-1.0,0.1753137112328358
T7,-1.0,-1.0,-1.0,0.1859258904197674,-1.0,0.0738284051834462,0.0,0.2288444780531555,0.1851806367145207,0.1955021689450304,-1.0,0.1762384466766544,-1.0,-1.0,0.1998746253714653,0.0571011454940718,-1.0,-1.0,-1.0,0.1607400916647165,-1.0,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,-1.0,-1.0,0.1600594955214387,0.1912711042535941,-1.0
T8,-1.0,0.2143654263880304,0.205803703414744,0.2100284839662433,0.2155039502389693,-1.0,0.2288444780531555,0.0,0.2273160228491628,0.2376375550796724,0.2189545123970001,0.2332605289430222,0.25,0.2142816798079098,-1.0,0.247666494823418,-1.0,0.2027487591877453,-1.0,0.1848426852111924,-1.0,0.2305573862305334,0.2093658679007599,-1.0,-1.0,0.2016996393711261,-1.0,-1.0,0.2334064903882361,-1.0
T9,0.1853304902232924,0.1241718413182162,-1.0,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,-1.0,0.1752906710583652,0.1895966876043874,-1.0,-1.0,0.1518164264362931,0.2040026534847831,0.0717104381493323,0.1238389693456179,0.1248312708816807,0.1592116364607237,-1.0,0.1868935448918986,-1.0,0.1254881894732798,-1.0,-1.0,0.083996478098491,-1.0,-1.0,0.1812994968422679
T10,-1.0,0.1344933735487258,-1.0,0.1947189674462842,0.1821616411308441,-1.0,0.1955021689450304,0.2376375550796724,-1.0,0.0,0.1856122032888749,0.199918219834897,-1.0,-1.0,0.1621379586668027,-1.0,0.0915884943777442,0.1341605015761275,-1.0,-1.0,0.1122313140029363,-1.0,-1.0,0.1358097217037895,-1.0,0.1331113817595084,-1.0,0.1821490812449621,0.1648182327766184,-1.0
