,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.038428982232581,0.2289943315619272,0.1853304902232924,-1.0,-1.0,0.1763883001854261,0.194717958677123,0.1589996384850329,-1.0,0.0365657043284424,0.1666200454849597,0.1607632265618749,0.1617555280979376,0.1608899451734881,-1.0,0.1736851574729372,-1.0,-1.0,-1.0,0.1597141067452557,-1.0,0.1602093490302103,0.1914209577623657,0.1696812968580258
T2,-1.0,0.0,-1.0,0.1714468387546422,0.1588895124392021,0.1780123081369699,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.1344933735487258,-1.0,0.176646091143255,0.1933855622002328,0.1576672420081427,0.0843605988577485,0.1910520570236508,0.1054613965798836,-1.0,-1.0,0.1462610399995913,0.1098030626620793,-1.0,0.1175054815975002,0.1065462759152903,0.1118471237777646,0.1098392530678665,0.10819091253114,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,0.1503277894659157,-1.0,0.1636683172801019,-1.0,0.1268939135726167,0.1372154458031263,0.1537783516239464,0.1680843681699686,0.1848238392269463,0.1491055190348562,-1.0,0.1824903340503644,0.108183468834284,0.0724626251106067,0.0969410335088345,0.1376993170263049,-1.0,-1.0,0.0434633358612801,0.1152596652665479,0.0662076346813719,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,0.1597871774078491
T4,-1.0,0.1714468387546422,-1.0,0.0,0.1725853626055811,0.1917081583033489,-1.0,0.2100284839662433,0.1843974352157746,0.1947189674462842,-1.0,0.190341941309634,0.2070814123666118,0.1713630921745217,-1.0,-1.0,0.1656869904774419,-1.0,-1.0,-1.0,0.1700286565596377,0.1876387985971452,-1.0,-1.0,0.1607889224476361,0.158781051737738,0.1684165064286984,0.1725728027196991,-1.0,0.1820447505475146
T5,-1.0,0.1588895124392021,0.1503277894659157,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.1821616411308441,-1.0,-1.0,0.1232409030273877,0.0875225828352976,-1.0,0.1788940721775831,0.1531296641620018,0.1472728452389169,0.1482651467749797,0.1473995638505302,-1.0,0.1617849635846986,0.1538899539519316,-1.0,0.148231596132196,0.1462237254222978,0.1558591801132583,0.0924789969133424,0.1779305764394078,-1.0
T6,-1.0,0.1780123081369699,-1.0,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,0.2346267459367371,0.1909629045981023,0.2012844368286119,0.1677146980142139,0.182020714560236,0.2003503730519329,0.1646320528598429,0.2056568932550468,-1.0,0.1722524598597697,0.1663956409366848,0.1673879424727475,-1.0,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,0.1749819758110261,-1.0,0.1970533721371757,-1.0
T7,0.038428982232581,0.1722300402533884,0.1636683172801019,-1.0,0.1600720554073207,0.0738284051834462,0.0,-1.0,0.1851806367145207,-1.0,-1.0,-1.0,0.1945681051683513,-1.0,0.1998746253714653,0.0571011454940718,-1.0,0.1606133730531032,-1.0,0.1607400916647165,-1.0,0.1735353039641656,-1.0,-1.0,0.1615721239463823,0.1595642532364841,0.1691997079274446,-1.0,0.1912711042535941,0.1695314433492542
T8,0.2289943315619272,0.2143654263880304,-1.0,0.2100284839662433,0.2155039502389693,0.2346267459367371,-1.0,0.0,0.2273160228491628,0.2376375550796724,-1.0,0.2332605289430222,0.25,0.2142816798079098,0.2420100115061073,-1.0,0.2086055781108302,0.2027487591877453,0.203741060723808,0.1848426852111924,0.2129472441930259,0.2305573862305334,-1.0,-1.0,-1.0,-1.0,-1.0,0.2154913903530873,0.2334064903882361,-1.0
T9,0.1853304902232924,0.1241718413182162,0.1268939135726167,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,0.1102989391160768,0.1752906710583652,0.1895966876043874,0.2063361586613651,0.170617838469275,-1.0,-1.0,0.0717104381493323,0.1238389693456179,-1.0,0.1592116364607237,0.1019097817724267,-1.0,0.1304560780586326,0.1254881894732798,0.124797720238897,-1.0,0.083996478098491,-1.0,0.1544967005461088,0.1812994968422679
T10,-1.0,0.1344933735487258,0.1372154458031263,0.1947189674462842,0.1821616411308441,0.2012844368286119,-1.0,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,-1.0,-1.0,0.1809393706997847,0.1621379586668027,0.2143241857152928,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.1695331686912333,0.1122313140029363,0.1972150771224082,0.1407776102891422,0.1358097217037895,-1.0,0.1331113817595084,-1.0,0.1821490812449621,0.1648182327766184,0.1916210290727776
