,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,-1.0,0.186075743928539,-1.0,0.0739782586922178,-1.0,0.2289943315619272,-1.0,0.195652022453802,0.1620822836394039,-1.0,-1.0,-1.0,-1.0,0.0365657043284424,-1.0,-1.0,0.1617555280979376,0.1608899451734881,-1.0,0.1736851574729372,-1.0,0.1736962419172237,0.1617219774551539,0.1597141067452557,0.1693495614362162,-1.0,0.1914209577623657,0.1696812968580258
T2,-1.0,0.0,0.1139433171114843,-1.0,-1.0,-1.0,-1.0,-1.0,0.1241718413182162,0.1344933735487258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1118806744205483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,0.1139433171114843,0.0,0.1628851157813558,-1.0,-1.0,0.1636683172801019,0.205803703414744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1415879022295612,-1.0,0.108183468834284,0.0724626251106067,-1.0,0.1376993170263049,-1.0,-1.0,-1.0,-1.0,-1.0,0.0948996121561526,-1.0,0.1503152295800336,-1.0,0.1597871774078491
T4,0.186075743928539,-1.0,0.1628851157813558,0.0,-1.0,-1.0,0.1859258904197674,0.2100284839662433,0.1843974352157746,-1.0,-1.0,0.190341941309634,-1.0,-1.0,0.1990914238727192,-1.0,-1.0,-1.0,-1.0,0.0344024661251355,-1.0,-1.0,-1.0,-1.0,0.1607889224476361,-1.0,0.1684165064286984,-1.0,0.1904879027548479,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,0.1658543232909023,0.1600720554073207,-1.0,-1.0,0.1821616411308441,0.1501820897511652,-1.0,-1.0,0.0875225828352976,-1.0,-1.0,-1.0,0.1472728452389169,-1.0,0.1473995638505302,0.1574713302441976,-1.0,-1.0,-1.0,0.148231596132196,-1.0,-1.0,-1.0,-1.0,-1.0
T6,0.0739782586922178,-1.0,-1.0,-1.0,0.1658543232909023,0.0,-1.0,-1.0,-1.0,-1.0,0.1677146980142139,-1.0,0.2003503730519329,-1.0,-1.0,-1.0,0.1722524598597697,0.1663956409366848,0.1673879424727475,0.166522359548298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1749819758110261,-1.0,-1.0,0.1753137112328358
T7,-1.0,-1.0,0.1636683172801019,0.1859258904197674,0.1600720554073207,-1.0,0.0,-1.0,-1.0,-1.0,0.1619324301306323,0.1762384466766544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1672304817661178,-1.0,-1.0,-1.0,-1.0,-1.0,0.1912711042535941,-1.0
T8,0.2289943315619272,-1.0,0.205803703414744,0.2100284839662433,-1.0,-1.0,-1.0,0.0,0.2273160228491628,0.2376375550796724,-1.0,-1.0,-1.0,-1.0,0.2420100115061073,0.247666494823418,-1.0,-1.0,0.203741060723808,0.1848426852111924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2334064903882361,0.2249633381809028
T9,-1.0,0.1241718413182162,-1.0,0.1843974352157746,-1.0,-1.0,-1.0,0.2273160228491628,0.0,0.1102989391160768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1238389693456179,0.1248312708816807,-1.0,0.1019097817724267,-1.0,-1.0,-1.0,-1.0,0.1227898495289988,-1.0,-1.0,0.1544967005461088,0.1812994968422679
T10,0.195652022453802,0.1344933735487258,-1.0,-1.0,0.1821616411308441,-1.0,-1.0,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,-1.0,0.2166576908918747,-1.0,0.1621379586668027,-1.0,0.0915884943777442,-1.0,-1.0,-1.0,-1.0,0.1972150771224082,0.1407776102891422,-1.0,0.1351192524694066,-1.0,-1.0,-1.0,-1.0,0.1916210290727776
