,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.16381305049471967,0.1638181707888736,0.1682585298693063,0.17234817187145182,0.17184079551406212,0.1898665779328911,0.21901230756201495,0.16377018516092148,0.16365472751864546,0.16354497666679985,0.17205930442167414,0.17219348856002398,0.17204757608025292,0.19035298598987752,0.18986356795017337,0.16389432617065505,0.1636742079959573,0.1617555280979376,0.1723248338910069,0.16382004357305865,0.1726285250172352,0.1637146625515684,0.17221535164144186,0.16346500653576032,0.16345832944140767,0.1636268871545292,0.17232101830137495,0.16374912954355805,0.172103992644233
T2,0.16381305049471967,0.0,0.13426526666383234,0.16850500156790071,0.17182600252125962,0.17189312794590034,0.18967164373854106,0.21874132654549502,0.1241718413182162,0.1344933735487258,0.15596242179352635,0.1721173984234968,0.1933855622002328,0.1722705129260935,0.1902056374802116,0.1910520570236508,0.13414308521016843,0.13434026875138572,0.13432039629917025,0.17204447608190154,0.1342403875772067,0.172504211714187,0.13508096629040892,0.17239347217312742,0.13956692092137463,0.13413557377669488,0.1345760396836823,0.1588769525533201,0.1397194079181435,0.17202637721867914
T3,0.1638181707888736,0.13426526666383234,0.0,0.16829936347830185,0.1722974362022446,0.1718632976454964,0.1897186326780509,0.21873957954566126,0.12354046222441499,0.12376714057157258,0.15569053956090692,0.17199427927355831,0.1722104036226315,0.17188339029384841,0.19022180766191998,0.18980490720132012,0.108183468834284,0.12448215593537393,0.12430020687377633,0.17217786065717447,0.12245462587023287,0.1725130941884081,0.12424593080222615,0.1722061903181999,0.13934366338291593,0.0948996121561526,0.12412351809798065,0.17182179483914722,0.1396024994782572,0.1720658736536778
T4,0.1682585298693063,0.16850500156790071,0.16829936347830185,0.0,0.17187841230141776,0.17203979405429876,0.1896881589486081,0.2188620877683428,0.16834568957972604,0.16849078629597491,0.16832672773731805,0.17222479902441848,0.17191070890664975,0.1723323004150907,0.19000400639406784,0.18996095160277693,0.1683427046628818,0.16824395020963814,0.16814542625462184,0.17226823475780498,0.167921319358039,0.17252343316029495,0.16829543158570387,0.1727631869097059,0.1607889224476361,0.16813189221565986,0.1684165064286984,0.1725728027196991,0.16852542963452233,0.1820447505475146
T5,0.17234817187145182,0.17182600252125962,0.1722974362022446,0.17187841230141776,0.0,0.17215342701471395,0.18960918535929433,0.2155039502389693,0.1718401089003345,0.17189756120603308,0.1501820897511652,0.17198304569409814,0.17192072291704774,0.17225805471267694,0.18971492972623796,0.18986685060064268,0.17178495246155662,0.17216228483611648,0.17167041282193923,0.1473995638505302,0.1574713302441976,0.17235823162101116,0.17201826916213442,0.16009760975450144,0.17210294813670152,0.17182487194298648,0.17204749352627569,0.0924789969133424,0.17175775294314333,0.17223046890429528
T6,0.17184079551406212,0.17189312794590034,0.1718632976454964,0.17203979405429876,0.17215342701471395,0.0,0.18965827036033664,0.21892529035682792,0.1719408101241919,0.17213433913356957,0.1719159002346715,0.17204770348204582,0.16514813889011068,0.1646320528598429,0.18991132497456925,0.19010755461188622,0.17217395660265716,0.17200208140254328,0.17215481326517887,0.17219499776811045,0.17224832350783462,0.17223616192830546,0.17191445386767237,0.1719003896364802,0.17194700901138457,0.1653465211200656,0.17190369881108283,0.17218103451509653,0.17196662603900292,0.16451453427717297
T7,0.1898665779328911,0.18967164373854106,0.1897186326780509,0.1896881589486081,0.18960918535929433,0.18965827036033664,0.0,0.2288444780531555,0.1851806367145207,0.18959865652636695,0.18977816206595624,0.18982165727854858,0.18967834052749424,0.1896373814814651,0.18994081191741086,0.0571011454940718,0.18998584487623796,0.18978705408721538,0.1896043539904124,0.18982307094444692,0.18980644607393604,0.18982019959949886,0.18958088502895032,0.173546388408452,0.18962602981202095,0.18980746838656307,0.18992673691665818,0.18978577770892419,0.1893467613888807,0.18959608094664374
T8,0.21901230756201495,0.21874132654549502,0.21873957954566126,0.2188620877683428,0.2155039502389693,0.21892529035682792,0.2288444780531555,0.0,0.21859074050036523,0.21869445647543934,0.2189545123970001,0.21881636144543518,0.21898427816400848,0.2186809571457929,0.21881331618593192,0.21908737548378676,0.218978902000104,0.21883971874781477,0.2188469169267579,0.2186718060602927,0.21867078573930845,0.2305573862305334,0.21891409108707216,0.21884422632811676,0.21868471636881892,0.2016996393711261,0.21896907052888,0.21903190807005962,0.2189475311204876,0.21861475481017123
T9,0.16377018516092148,0.1241718413182162,0.12354046222441499,0.16834568957972604,0.1718401089003345,0.1719408101241919,0.1851806367145207,0.21859074050036523,0.0,0.12120654676902831,0.1752906710583652,0.17227995554869974,0.1719673346079859,0.17218816086312672,0.18989656229374158,0.2040026534847831,0.0717104381493323,0.12409281264184223,0.1248312708816807,0.17191121420391597,0.12456780037005548,0.1868935448918986,0.12492520428140942,0.17205664832573372,0.13927733421563887,0.12439907700663294,0.083996478098491,0.17233967939671332,0.13972135040509737,0.1722278122483092
T10,0.16365472751864546,0.1344933735487258,0.12376714057157258,0.16849078629597491,0.17189756120603308,0.17213433913356957,0.18959865652636695,0.21869445647543934,0.12120654676902831,0.0,0.15555675129337446,0.17210989275535854,0.17183480005684454,0.17233179577210575,0.1901912096393803,0.18991423010111813,0.0915884943777442,0.12452676268313169,0.12415483158614933,0.17209223476368093,0.12459997764689552,0.17229250601066,0.12478782998040987,0.17242260464927053,0.13956667517635823,0.1244372945331228,0.12463394387894196,0.1821490812449621,0.13940280832492105,0.17185026994876737
T11,0.16354497666679985,0.15596242179352635,0.15569053956090692,0.16832672773731805,0.1501820897511652,0.1719159002346715,0.18977816206595624,0.2189545123970001,0.1752906710583652,0.15555675129337446,0.0,0.17237231865102692,0.17229548056484983,0.17196044260660254,0.1899846597153098,0.18986341318930286,0.15604384689719275,0.1507234073969477,0.1558460959119475,0.1722109280769416,0.15601187461387309,0.17230949592860006,0.15575303824015072,0.1723104646017095,0.15563497560121503,0.1496742875803286,0.15605937793502703,0.17200029141919154,0.15614745787158155,0.172142836608195
T12,0.17205930442167414,0.1721173984234968,0.17199427927355831,0.17222479902441848,0.17198304569409814,0.17204770348204582,0.18982165727854858,0.21881636144543518,0.17227995554869974,0.17210989275535854,0.17237231865102692,0.0,0.17182920286148337,0.17201594798166295,0.1902569440236351,0.1950604634469169,0.17211630670773898,0.17191351099272925,0.1721119893177222,0.17111133491539013,0.17233988849210863,0.17236957872323133,0.1717975815017422,0.17169157133911492,0.17202738937124198,0.17227706073643875,0.17196060527704088,0.1717255855937435,0.17222823976402749,0.17218924440058436
T13,0.17219348856002398,0.1933855622002328,0.1722104036226315,0.17191070890664975,0.17192072291704774,0.16514813889011068,0.18967834052749424,0.21898427816400848,0.1719673346079859,0.17183480005684454,0.17229548056484983,0.17182920286148337,0.0,0.0508512504317499,0.18992135973578905,0.1899140852676716,0.17240637476028164,0.17235278451514272,0.1719418886001256,0.1721389469591914,0.17209140041322543,0.1719560722015281,0.1717867857829932,0.1722636400305536,0.17218012518805825,0.1721524782691469,0.17190046352262456,0.17203647642818895,0.17220694581266488,0.09751474645408827
