,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.17237989376216,0.1744485571725585,0.18782917791817283,0.1602219089160923,0.1741645705011955,0.038428982232581,0.21137465686223383,0.1853091179115933,0.195652022453802,0.1753479278901675,0.17408066156939278,0.19440950958398467,0.1589996384850329,0.18537280445221166,0.0365657043284424,0.1666200454849597,0.17406587098382625,0.17447473755973245,0.1608899451734881,0.1709617115671554,0.17430866054774533,0.17493041920114136,0.1752579257301369,0.17408544007009902,0.17413834925136384,0.17294283920872422,0.1602093490302103,0.18731281286292684,0.1696812968580258
T2,0.17237989376216,0.0,0.1139433171114843,0.1714468387546422,0.15710759435714053,0.1695330359970315,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.13540474799119112,0.16129124025381117,0.17377452322694276,0.19450737372199636,0.1576672420081427,0.0843605988577485,0.1910520570236508,0.12427940545116582,0.12456099558349085,0.1118806744205483,0.1462610399995913,0.12398450222070509,0.16266483848846575,0.13002207709340427,0.12415759737933842,0.1118471237777646,0.1243658866486266,0.12419730353148728,0.15690257647699873,0.13007299131640565,0.15723507459724592
T3,0.1744485571725585,0.1139433171114843,0.0,0.1628851157813558,0.15659500549961752,0.1694505851636835,0.1736095282460157,0.205803703414744,0.1268939135726167,0.1356345966415393,0.1537783516239464,0.1680843681699686,0.19459264174120733,0.15697170317124054,0.13742847203413042,0.1744824978729637,0.12341867779654783,0.0724626251106067,0.0969410335088345,0.1449793514765466,0.1236743554362123,0.16142671477955067,0.13019194443404075,0.1152596652665479,0.09630403341175182,0.0948996121561526,0.12369396399426251,0.1566015175831134,0.12980376360198878,0.1569775952495927
T4,0.18782917791817283,0.1714468387546422,0.1628851157813558,0.0,0.1685758892269043,0.1917081583033489,0.1859258904197674,0.21121561564807223,0.16870470154724615,0.16854998521311143,0.18634420681918656,0.190341941309634,0.1945041250125554,0.16858775760778288,0.1990914238727192,0.2047479071900298,0.16857954963407715,0.1598301715543571,0.1608224730904198,0.16849053316629012,0.16856755639373996,0.1876387985971452,0.1684022364579638,0.16858484701770027,0.168333391423672,0.16853169106399413,0.1684165064286984,0.16877472361430618,0.1685314416998323,0.1686899078924239
T5,0.1602219089160923,0.15710759435714053,0.15659500549961752,0.1685758892269043,0.0,0.16965190846781728,0.16076705687359877,0.21100170935716142,0.15680086122426057,0.1821616411308441,0.16155364170605419,0.1644881062971873,0.1946244577778921,0.10066365928360291,0.1727521629685412,0.17151266152080982,0.1531296641620018,0.15680417881109499,0.1568678820499734,0.1569240854283446,0.1567162933849858,0.1617849635846986,0.15716123580030447,0.15696911471803815,0.1567216534913092,0.15680962736901097,0.1558591801132583,0.10201655098212575,0.15776330228889957,0.0522017592946794
T6,0.1741645705011955,0.1695330359970315,0.1694505851636835,0.1917081583033489,0.16965190846781728,0.0,0.17420860284582498,0.2346267459367371,0.16934096748702798,0.16954045007924906,0.1677146980142139,0.17375188639640443,0.19438949964783764,0.1695243255205789,0.1693479392594918,0.17442143191600593,0.16920221636685803,0.1693539512288109,0.1695794213547397,0.166522359548298,0.16950344900071274,0.1793175718477472,0.16969326122428802,0.16949882549416428,0.1673543918299639,0.16940094544066875,0.16966456021098322,0.16945055644335247,0.16939989598783536,0.16925889126238722
T7,0.038428982232581,0.1722300402533884,0.1736095282460157,0.1859258904197674,0.16076705687359877,0.17420860284582498,0.0,0.21109202906359142,0.1851806367145207,0.1849938738276586,0.17387531832849817,0.17411375408897944,0.1949310366776939,0.16021326835645666,0.1998746253714653,0.17477917403671314,0.16916455326876326,0.1606133730531032,0.1737183557414597,0.1609191702051053,0.17154622755698998,0.1735353039641656,0.1672304817661178,0.1740501518430666,0.1615721239463823,0.17422025441485783,0.1691997079274446,0.1600594955214387,0.17647072654077997,0.16970383198564273
T8,0.21137465686223383,0.2143654263880304,0.205803703414744,0.21121561564807223,0.21100170935716142,0.2346267459367371,0.21109202906359142,0.0,0.2114446818099349,0.21124127182405786,0.21109000698652372,0.21153032198518887,0.25,0.21115644154521215,0.2420100115061073,0.2111369805249696,0.2086055781108302,0.21138438389653647,0.2111853645770081,0.21141079529301332,0.2113709317452213,0.21139751572032342,0.2093658679007599,0.2112197115263587,0.21109925905793359,0.21117186594984916,0.2113350940620866,0.21131462976615725,0.2113761899638392,0.21135168200234028
T9,0.1853091179115933,0.1241718413182162,0.1268939135726167,0.16870470154724615,0.15680086122426057,0.16934096748702798,0.1851806367145207,0.2114446818099349,0.0,0.13516962657686266,0.1752906710583652,0.1895966876043874,0.2063361586613651,0.170617838469275,0.13751530511840446,0.2040026534847831,0.12247928726528515,0.12566800701213937,0.1248312708816807,0.1452075476463185,0.1019097817724267,0.17125600458112708,0.12985865580994843,0.12355681073820289,0.124797720238897,0.1227898495289988,0.083996478098491,0.1566116833488824,0.12964646558187357,0.15724559718777714
T10,0.195652022453802,0.13540474799119112,0.1356345966415393,0.16854998521311143,0.1821616411308441,0.16954045007924906,0.1849938738276586,0.21124127182405786,0.13516962657686266,0.0,0.1856122032888749,0.17390432969846545,0.19471119061805864,0.1575698842564163,0.13779989807952653,0.19167667282388642,0.0915884943777442,0.13505950379786266,0.1351528031121903,0.14504094051530872,0.1122313140029363,0.1972150771224082,0.1352143322581073,0.1358097217037895,0.1351192524694066,0.13556597566107634,0.13464041687478417,0.1821490812449621,0.13546563065055978,0.16656876598273657
