,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.18406626954438393,0.18434454115506205,0.1841944950321163,0.18394093256680608,0.18430770580675804,0.18435811646139905,0.2332406783715461,0.18466220064849417,0.18448024001893087,0.1840558344091507,0.1763883001854261,0.194717958677123,0.18484998657780227,0.1960425485394281,0.18464835463105786,0.1666200454849597,0.18408300356442836,0.184298185207874,0.18426378613102665,0.18441928075758596,0.18406049482479095,0.18465722002366294,0.18428467389519648,0.18388559557460196,0.18413378932676885,0.18404286179470478,0.1602093490302103,0.1914209577623657,0.18428583562301096
T2,0.18406626954438393,0.0,0.18407238432683617,0.1714468387546422,0.1840184073689992,0.1842284125636135,0.1837034613666558,0.23303511830344042,0.18426847322979845,0.1344933735487258,0.1846380652755016,0.1839645950675184,0.1933855622002328,0.184708742717064,0.19631271553322022,0.18451117511087578,0.1054613965798836,0.18417917700126446,0.1842636420081635,0.1462610399995913,0.18391580028254037,0.1843687501527118,0.18452841444026058,0.18447424891102507,0.1118471237777646,0.1098392530678665,0.1840446924340406,0.1845899339041688,0.18415229990573673,0.18430190114973388
T3,0.18434454115506205,0.18407238432683617,0.0,0.18467652705562235,0.18430393158789987,0.18419368833847513,0.1636683172801019,0.2334003085127518,0.18456692159893331,0.18437058097975417,0.18410823277912475,0.1680843681699686,0.1848238392269463,0.18450987022195334,0.19613551969203896,0.18447486149400505,0.18425463489899796,0.18429972215059445,0.1841396143274681,0.1843294129043738,0.18437195721814,0.18431232744027942,0.18423412937279135,0.18456313259728854,0.18407011683829214,0.18462964553272052,0.18439352241217488,0.18447920563003778,0.18456474757878094,0.1597871774078491
T4,0.1841944950321163,0.1714468387546422,0.18467652705562235,0.0,0.1845624651567526,0.1840778346632402,0.18454546680117279,0.23314632675454205,0.18437814176372302,0.1947189674462842,0.1840597313759287,0.18431051340200952,0.1841966088648471,0.1843272509617904,0.19591185063484248,0.18445270891874904,0.18411632603201034,0.18434922715090063,0.1846571986370485,0.18449984830345403,0.1843269793277528,0.18430576784192598,0.1840998505062281,0.18454606063883475,0.18439875880182482,0.18439475969452404,0.18454053622729527,0.1841880525124854,0.18414945338103547,0.1840313052406566
T5,0.18394093256680608,0.1840184073689992,0.18430393158789987,0.1845624651567526,0.0,0.1658543232909023,0.1841797016280644,0.233304908255229,0.18421633563136774,0.18462572382224757,0.15725596164458577,0.183965922130654,0.18416796816406064,0.18416636120049737,0.19607294935428685,0.1845954434100162,0.1531296641620018,0.18413176738973583,0.1482651467749797,0.18415635904626962,0.18404333131372655,0.18420606007099913,0.18401572859146323,0.18420144179247716,0.18409229737908095,0.18383240695303066,0.1558591801132583,0.18411096005631353,0.18438080854179542,0.18428328074419165
T6,0.18430770580675804,0.1842284125636135,0.18419368833847513,0.1840778346632402,0.1658543232909023,0.0,0.18433230896790423,0.23308057193968032,0.18423784406397042,0.1845012209074819,0.18410644321235714,0.18443972244098944,0.16500283576885702,0.1646320528598429,0.1961493426041097,0.1844812891958423,0.1842315817346934,0.18405641304692963,0.18382600374230137,0.18421579199697027,0.18371751520814028,0.18412409795086115,0.18388379714537947,0.1843770730895978,0.1843239612985007,0.18402073187098683,0.1749819758110261,0.16411017560215324,0.184052902258773,0.18404016435809173
T7,0.18435811646139905,0.1837034613666558,0.1636683172801019,0.18454546680117279,0.1841797016280644,0.18433230896790423,0.0,0.23296022846063416,0.18440076298817762,0.18438066189141922,0.18450184023286986,0.16966563581207228,0.1945681051683513,0.18445261453646727,0.19641935426624327,0.1844565496689723,0.1843385510457628,0.18406496305574616,0.18438990428373003,0.1607400916647165,0.18413918699636314,0.18432821541594416,0.18453781598074362,0.18436573873721812,0.18459309972075633,0.1595642532364841,0.18451486303308368,0.18452204290536856,0.1912711042535941,0.1842567566117829
T8,0.2332406783715461,0.23303511830344042,0.2334003085127518,0.23314632675454205,0.233304908255229,0.23308057193968032,0.23296022846063416,0.0,0.2273160228491628,0.23317153993416823,0.23339877598208583,0.23342354126748155,0.23303929888221406,0.23331629292609576,0.23341764448108876,0.23307562431568365,0.2331811697615041,0.23309585936365226,0.23310014705961796,0.23326629985120223,0.23324018139771918,0.23329699442123317,0.23332513209975733,0.2330383711377163,0.23336925930207053,0.23325222954276081,0.23317418211228455,0.23326941472226842,0.2334064903882361,0.23329419694606698
T9,0.18466220064849417,0.18426847322979845,0.18456692159893331,0.18437814176372302,0.18421633563136774,0.18423784406397042,0.18440076298817762,0.2273160228491628,0.0,0.18423447005490942,0.18477139582149393,0.18397603923013284,0.18400827579850978,0.18397247854433907,0.19618977272442567,0.18423752288844678,0.18410481215280694,0.18365570213066923,0.18380826686195784,0.18438792712774824,0.18436553408180842,0.18439140094004194,0.18394072587729057,0.18420204146290095,0.18424923355895523,0.18428355194883766,0.18372867181923655,0.18410961696924433,0.1544967005461088,0.18373244670064834
T10,0.18448024001893087,0.1344933735487258,0.18437058097975417,0.1947189674462842,0.18462572382224757,0.1845012209074819,0.18438066189141922,0.23317153993416823,0.18423447005490942,0.0,0.1856122032888749,0.18446636246304118,0.18462452283976877,0.18408334574733937,0.1621379586668027,0.1845022905552804,0.1839769670392303,0.18456421634992298,0.18419664040017136,0.1844782096295966,0.1843616105262234,0.18438946694767974,0.184439655329907,0.1358097217037895,0.18441227003721383,0.1331113817595084,0.1844562733001484,0.18449014274445488,0.18439905468793857,0.18433566045197217
