restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1274.0884635868117,1274.0884635868117,0.3138148925090669,0.3138148925090669,1,0.02,218,checkpoint
0,500,8099.525514570927,1274.0884635868117,1.9949570232933318,0.3138148925090669,1,0.02,218,checkpoint
0,1000,7834.894082026309,1274.0884635868117,1.9297768674941647,0.3138148925090669,1,0.01,218,checkpoint
0,1500,7404.0839024106945,1274.0884635868117,1.823665985815442,0.3138148925090669,1,0.01,218,checkpoint
0,2000,7865.678658652732,1274.0884635868117,1.9373592755302296,0.3138148925090669,1,0.005,218,checkpoint
0,2500,7632.930700808403,1274.0884635868117,1.8800321923173406,0.3138148925090669,1,0.005,218,checkpoint_convergence_detected
0,3000,7615.615720766416,1274.0884635868117,1.8757674189079843,0.3138148925090669,1,0.005,218,checkpoint
0,3500,7529.8290191491715,1274.0884635868117,1.8546376894456087,0.3138148925090669,1,0.005,218,checkpoint_lr_plateau
0,4000,7612.038860756007,1274.0884635868117,1.8748864189054204,0.3138148925090669,1,0.00125,218,checkpoint
0,4500,7633.561591026048,1274.0884635868117,1.8801875839965634,0.3138148925090669,1,0.00125,218,checkpoint
0,5000,7763.04171405216,1274.0884635868117,1.9120792399143252,0.3138148925090669,1,0.00125,218,checkpoint
