restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1274.0796294289157,1274.0796294289157,0.31381271660810733,0.31381271660810733,1,0.02,218,checkpoint
0,500,710.9619160480169,710.9619160480169,0.17511377242561993,0.17511377242561993,500,0.02,218,checkpoint
0,1000,678.8058845671777,678.8058845671777,0.16719356762738366,0.16719356762738366,1000,0.01,218,checkpoint
0,1500,678.9838115156616,678.8058845671777,0.16723739199893142,0.16719356762738366,1000,0.01,218,checkpoint
0,2000,680.7996336792457,678.8058845671777,0.16768463883725265,0.16719356762738366,1000,0.005,218,checkpoint
0,2500,669.822252306115,669.822252306115,0.1649808503217032,0.1649808503217032,2500,0.005,218,checkpoint
0,3000,668.5467382334878,668.5467382334878,0.1646666842939625,0.1646666842939625,3000,0.005,218,checkpoint
0,3500,669.8834426534245,668.5467382334878,0.16499592183581885,0.1646666842939625,3000,0.005,218,checkpoint
0,4000,669.7271467266696,668.5467382334878,0.16495742530213536,0.1646666842939625,3000,0.0025,218,checkpoint
0,4500,663.3493489168311,663.3493489168311,0.16338653914207663,0.16338653914207663,4500,0.0025,218,checkpoint
0,5000,663.0042822213443,663.0042822213443,0.1633015473451587,0.1633015473451587,5000,0.0025,218,checkpoint
