restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1881.1218707022156,1704.75341105811,0.4633305100251762,0.41989000272367244,0,0.02,218,checkpoint
0,500,933.3369140532311,933.3369140532311,0.2298859394219781,0.2298859394219781,500,0.02,218,checkpoint
0,1000,908.0042383887507,908.0042383887507,0.22364636413516026,0.22364636413516026,1000,0.01,218,checkpoint
0,1500,908.3260151244997,908.0042383887507,0.22372561948879302,0.22364636413516026,1000,0.01,218,checkpoint
0,2000,912.5700183450267,908.0042383887507,0.22477094047907062,0.22364636413516026,1000,0.005,218,checkpoint
0,2500,889.5194346181323,889.5194346181323,0.21909345680249565,0.21909345680249565,2500,0.005,218,checkpoint
0,3000,892.4626653460691,889.5194346181323,0.21981839047932736,0.21909345680249565,2500,0.005,218,checkpoint
0,3500,891.9368389755327,889.5194346181323,0.2196888765949588,0.21909345680249565,2500,0.005,218,checkpoint
0,4000,891.4299685341966,889.5194346181323,0.2195640316586691,0.21909345680249565,2500,0.0025,218,checkpoint
0,4500,880.8754392478805,880.8754392478805,0.21696439390341885,0.21696439390341885,4500,0.0025,218,checkpoint
0,5000,882.1049663255601,880.8754392478805,0.21726723308511334,0.21696439390341885,4500,0.0025,218,checkpoint
