restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1574.2363767710235,1506.7748781942746,0.38774294994360187,0.3711268172892302,0,0.02,283,checkpoint
0,500,680.7405296900386,680.7405296900386,0.167670081204443,0.167670081204443,500,0.02,283,checkpoint
0,1000,643.6042233332914,643.6042233332914,0.15852320771755946,0.15852320771755946,1000,0.01,283,checkpoint
0,1500,645.6639971552652,643.6042233332914,0.15903054117124757,0.15852320771755946,1000,0.01,283,checkpoint
0,2000,644.6952724081129,643.6042233332914,0.15879193901677657,0.15852320771755946,1000,0.005,283,checkpoint
0,2500,627.1131157654438,627.1131157654438,0.1544613585629172,0.1544613585629172,2500,0.005,283,checkpoint
0,3000,625.3777536856625,625.3777536856625,0.1540339294792272,0.1540339294792272,3000,0.005,283,checkpoint
0,3500,627.9324389300846,625.3777536856625,0.15466316229805038,0.1540339294792272,3000,0.005,283,checkpoint
0,4000,628.4576538386494,625.3777536856625,0.15479252557602202,0.1540339294792272,3000,0.0025,283,checkpoint
0,4500,618.4079222145378,618.4079222145378,0.1523172222203295,0.1523172222203295,4500,0.0025,283,checkpoint
0,5000,619.0378876608646,618.4079222145378,0.15247238612336567,0.1523172222203295,4500,0.0025,283,checkpoint
