restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1241.4015421243344,963.9260684809522,0.30576392663160945,0.23742021391156456,0,0.02,283,checkpoint
0,500,569.7000424712257,569.7000424712257,0.14032020750522803,0.14032020750522803,500,0.02,283,checkpoint
0,1000,545.1134940740214,545.1134940740214,0.13426440740739445,0.13426440740739445,1000,0.01,283,checkpoint
0,1500,547.2542066041945,545.1134940740214,0.13479167650349616,0.13426440740739445,1000,0.01,283,checkpoint
0,2000,547.3260505715515,545.1134940740214,0.1348093720619585,0.13426440740739445,1000,0.005,283,checkpoint
0,2500,534.0672743964807,534.0672743964807,0.13154366364445336,0.13154366364445336,2500,0.005,283,checkpoint
0,3000,533.6697510206417,533.6697510206417,0.13144575148291668,0.13144575148291668,3000,0.005,283,checkpoint
0,3500,533.5526367432301,533.5526367432301,0.13141690560178082,0.13141690560178082,3500,0.005,283,checkpoint
0,4000,533.5511971851022,533.5511971851022,0.13141655103081334,0.13141655103081334,4000,0.0025,283,checkpoint
0,4500,526.667784958866,526.667784958866,0.12972112930021332,0.12972112930021332,4500,0.0025,283,checkpoint
0,5000,526.9685145923144,526.667784958866,0.12979520063850108,0.12972112930021332,4500,0.0025,283,checkpoint
