,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.1507675438596491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.138080684596577,0.1403957382039573,-1.0,-1.0,-1.0
T2,0.1507675438596491,0.0,-1.0,-1.0,-1.0,0.1531482158080623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,0.153926188873248,-1.0,-1.0,-1.0,0.1529211708976071,0.1550665613032642,-1.0,-1.0,-1.0,0.1511656441717791,-1.0
T4,-1.0,-1.0,-1.0,0.0,0.1530088062622309,-1.0,0.1548559620760909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,0.153926188873248,0.1530088062622309,0.0,-1.0,-1.0,-1.0,-1.0,0.1249923524013459,-1.0,-1.0,-1.0,-1.0,0.0521170648255636
T6,-1.0,0.1531482158080623,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0536298630469034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,0.1548559620760909,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1221583964800782,-1.0,-1.0,-1.0,0.1242610762386495
T8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,0.1529211708976071,-1.0,-1.0,0.0536298630469034,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T10,-1.0,-1.0,0.1550665613032642,-1.0,0.1249923524013459,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,0.138080684596577,-1.0,-1.0,-1.0,-1.0,-1.0,0.1221583964800782,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0519115671186026
T12,0.1403957382039573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,-1.0,0.1511656441717791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,0.0521170648255636,-1.0,0.1242610762386495,-1.0,-1.0,-1.0,0.0519115671186026,-1.0,-1.0,-1.0,0.0
