,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1403957382039573,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,0.153926188873248,-1.0,-1.0,-1.0,-1.0,0.1550665613032642,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1509225770857598,-1.0
T5,-1.0,-1.0,0.153926188873248,-1.0,0.0,-1.0,0.1241590214067278,0.1198875099345845,-1.0,-1.0,-1.0,-1.0,0.0404400467088685,-1.0,-1.0
T6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1115153720211024,-1.0,-1.0,-1.0,-1.0,0.1190081630147916,-1.0,0.1225570776255707
T7,-1.0,-1.0,-1.0,-1.0,0.1241590214067278,-1.0,0.0,-1.0,0.1230955993930197,-1.0,-1.0,0.1247028707259096,-1.0,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,0.1198875099345845,0.1115153720211024,-1.0,0.0,-1.0,0.1212047607481175,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1230955993930197,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1202801461632155
T10,-1.0,-1.0,0.1550665613032642,-1.0,-1.0,-1.0,-1.0,0.1212047607481175,-1.0,0.0,-1.0,0.1256247714250883,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,0.1403957382039573,-1.0,-1.0,-1.0,-1.0,-1.0,0.1247028707259096,-1.0,-1.0,0.1256247714250883,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,0.0404400467088685,0.1190081630147916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0508172545164065
T14,-1.0,-1.0,-1.0,0.1509225770857598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,0.1225570776255707,-1.0,-1.0,0.1202801461632155,-1.0,-1.0,-1.0,0.0508172545164065,-1.0,0.0
