,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2099191171860304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2058362096015061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2768138314294535,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2500918329864087,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,0.164458348668875,-1.0,-1.0,-1.0,0.2183400760083364,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,-1.0,-1.0,0.164458348668875,-1.0,0.0,0.2090612039713459,-1.0,-1.0,-1.0,-1.0,0.2585973962171456,-1.0,-1.0,-1.0
T7,-1.0,0.2058362096015061,-1.0,-1.0,-1.0,0.2090612039713459,0.0,0.147001691835328,-1.0,-1.0,0.2600515950418423,-1.0,-1.0,-1.0,-1.0
T8,0.2099191171860304,-1.0,-1.0,-1.0,-1.0,-1.0,0.147001691835328,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2770299609205384,-1.0,-1.0
T10,-1.0,-1.0,-1.0,0.2183400760083364,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2741588238912468,-1.0,-1.0
T11,-1.0,-1.0,0.2500918329864087,-1.0,-1.0,-1.0,0.2600515950418423,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2690508432845008
T12,-1.0,-1.0,-1.0,-1.0,-1.0,0.2585973962171456,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2738499536894103,-1.0,0.2703667240954959
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2770299609205384,0.2741588238912468,-1.0,0.2738499536894103,0.0,0.2531714389271475,-1.0
T14,-1.0,0.2768138314294535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2531714389271475,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2690508432845008,0.2703667240954959,-1.0,-1.0,0.0
