,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2049990555940313,-1.0,-1.0,-1.0,-1.0,-1.0,0.2619664875118558
T2,-1.0,0.0,-1.0,0.1065313111545988,-1.0,0.1642226954669911,-1.0,-1.0,-1.0,0.2170960897241588,-1.0,-1.0,-1.0,-1.0,0.2701096612142376
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2051643768400392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,0.1065313111545988,-1.0,0.0,0.1516340670795266,-1.0,-1.0,-1.0,0.2104448982117443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,0.1516340670795266,0.0,-1.0,-1.0,-1.0,-1.0,0.22497564539698,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,0.1642226954669911,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.1556684622918707,-1.0,-1.0,0.2641624862351646,0.2805351747949935,-1.0,0.2807049864898059
T9,0.2049990555940313,-1.0,0.2051643768400392,0.2104448982117443,-1.0,-1.0,-1.0,0.1556684622918707,0.0,-1.0,-1.0,-1.0,0.2770299609205384,-1.0,-1.0
T10,-1.0,0.2170960897241588,-1.0,-1.0,0.22497564539698,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2641624862351646,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2703667240954959
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2805351747949935,0.2770299609205384,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,0.2619664875118558,0.2701096612142376,-1.0,-1.0,-1.0,-1.0,-1.0,0.2807049864898059,-1.0,-1.0,-1.0,0.2703667240954959,-1.0,-1.0,0.0
