,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,0.0854032409435024,-1.0,0.1441001564945226,0.1615693156179493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2533063923585599,0.2498469824947974,-1.0,0.2768138314294535,-1.0
T3,0.0854032409435024,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2694709772226304
T4,-1.0,-1.0,-1.0,0.0,0.1516340670795266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,0.1441001564945226,-1.0,-1.0,0.1516340670795266,0.0,-1.0,-1.0,-1.0,-1.0,0.22497564539698,-1.0,-1.0,-1.0,-1.0,-1.0
T6,0.1615693156179493,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2152153987167736,-1.0,-1.0,-1.0,-1.0,0.274922791846819,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2751771255060729
T8,-1.0,-1.0,-1.0,-1.0,-1.0,0.2152153987167736,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2905401225020108,0.2807049864898059
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2621891159812854,-1.0,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,0.22497564539698,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,0.2533063923585599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,0.2498469824947974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2621891159812854,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,0.274922791846819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2531714389271475,-1.0
T14,-1.0,0.2768138314294535,-1.0,-1.0,-1.0,-1.0,-1.0,0.2905401225020108,-1.0,-1.0,-1.0,-1.0,0.2531714389271475,0.0,-1.0
T15,-1.0,-1.0,0.2694709772226304,-1.0,-1.0,-1.0,0.2751771255060729,0.2807049864898059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
