,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2413251194367613,-1.0,-1.0,0.2619664875118558
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2059022025891159,0.2170960897241588,0.2533063923585599,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,0.164294403892944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2183400760083364,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,-1.0,0.164294403892944,-1.0,-1.0,0.0,-1.0,0.2152153987167736,0.211707557031298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2578636134876698,0.2738668017219549,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,0.2152153987167736,-1.0,0.0,0.1556684622918707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,0.2059022025891159,-1.0,-1.0,-1.0,0.211707557031298,-1.0,0.1556684622918707,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2782210676068534
T10,-1.0,0.2170960897241588,-1.0,0.2183400760083364,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2653535600685099,-1.0,-1.0,-1.0,-1.0
T11,-1.0,0.2533063923585599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2653535600685099,0.0,-1.0,-1.0,-1.0,-1.0
T12,0.2413251194367613,-1.0,-1.0,-1.0,-1.0,-1.0,0.2578636134876698,-1.0,-1.0,-1.0,-1.0,0.0,0.2738499536894103,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2738668017219549,-1.0,-1.0,-1.0,-1.0,0.2738499536894103,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2358717917821424
T15,0.2619664875118558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2782210676068534,-1.0,-1.0,-1.0,-1.0,0.2358717917821424,0.0
