,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,0.1054918755510769,-1.0,0.1615693156179493,0.211962798614066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,0.1065313111545988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,0.1046291200391365,-1.0,-1.0,-1.0,0.2115922637148765,-1.0,0.2146752302472128,0.2500918329864087,-1.0,-1.0,-1.0,-1.0
T4,0.1054918755510769,0.1065313111545988,0.1046291200391365,0.0,0.1516340670795266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2788425637834474,-1.0
T5,-1.0,-1.0,-1.0,0.1516340670795266,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,0.1615693156179493,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2595002762600528,0.2585973962171456,-1.0,0.2791646070192783,-1.0
T7,0.211962798614066,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1890335503254882,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,0.2115922637148765,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.286441835910813,-1.0
T10,-1.0,-1.0,0.2146752302472128,-1.0,-1.0,-1.0,0.1890335503254882,-1.0,-1.0,0.0,-1.0,0.2638659573167003,-1.0,-1.0,-1.0
T11,-1.0,-1.0,0.2500918329864087,-1.0,-1.0,0.2595002762600528,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,0.2585973962171456,-1.0,-1.0,-1.0,0.2638659573167003,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,0.2788425637834474,-1.0,0.2791646070192783,-1.0,-1.0,0.286441835910813,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
