,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.0862953692115143,0.0854032409435024,-1.0,-1.0,-1.0,0.211962798614066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,0.0862953692115143,0.0,-1.0,-1.0,0.1514616321559074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2768138314294535,0.2701096612142376
T3,0.0854032409435024,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2697139303482587,-1.0,-1.0
T5,-1.0,0.1514616321559074,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.22497564539698,-1.0,-1.0,-1.0,0.2784016876589936,-1.0
T6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2152153987167736,0.211707557031298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,0.211962798614066,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1890335503254882,-1.0,-1.0,0.2738668017219549,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,0.2152153987167736,-1.0,0.0,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,0.211707557031298,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,0.22497564539698,-1.0,0.1890335503254882,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,0.0,0.1729891006515253,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1729891006515253,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,0.2697139303482587,-1.0,-1.0,0.2738668017219549,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2400263173634786
T14,-1.0,0.2768138314294535,-1.0,-1.0,0.2784016876589936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,0.2701096612142376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2400263173634786,-1.0,0.0
