,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,0.1383128402765033,0.1419554530557747,0.1435863158534362,-1.0,-1.0,0.1423102631099228,-1.0,-1.0,0.1388138506876227,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1528472137544202,-1.0,-1.0,0.1510883482714468,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,0.153926188873248,0.1525804493017608,-1.0,-1.0,-1.0,0.1550665613032642,-1.0,-1.0,0.1517050691244239,0.1511656441717791,0.1537663921927416
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1548559620760909,-1.0,0.1557187955318115,-1.0,0.1520410657540943,-1.0,-1.0,-1.0,-1.0
T5,0.1383128402765033,-1.0,0.153926188873248,-1.0,0.0,0.1206991382998227,-1.0,0.1198875099345845,0.1206527718354623,-1.0,-1.0,0.0357339197361187,0.0404400467088685,-1.0,-1.0
T6,0.1419554530557747,-1.0,0.1525804493017608,-1.0,0.1206991382998227,0.0,0.1244840980820587,0.1115153720211024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,0.1435863158534362,0.1528472137544202,-1.0,0.1548559620760909,-1.0,0.1244840980820587,0.0,0.1260626669905271,0.1230955993930197,-1.0,0.1221583964800782,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,0.1198875099345845,0.1115153720211024,0.1260626669905271,0.0,0.1109628910987145,0.1212047607481175,-1.0,0.1195519844168492,-1.0,0.119330718313312,-1.0
T9,-1.0,-1.0,-1.0,0.1557187955318115,0.1206527718354623,-1.0,0.1230955993930197,0.1109628910987145,0.0,0.1221392581800522,-1.0,0.1194884287454324,0.1162747866658481,-1.0,-1.0
T10,0.1423102631099228,0.1510883482714468,0.1550665613032642,-1.0,-1.0,-1.0,-1.0,0.1212047607481175,0.1221392581800522,0.0,0.1240295861605232,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,0.1520410657540943,-1.0,-1.0,0.1221583964800782,-1.0,-1.0,0.1240295861605232,0.0,-1.0,0.038272515050989,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,0.0357339197361187,-1.0,-1.0,0.1195519844168492,0.1194884287454324,-1.0,-1.0,0.0,-1.0,-1.0,0.0534765887308467
T13,0.1388138506876227,-1.0,0.1517050691244239,-1.0,0.0404400467088685,-1.0,-1.0,-1.0,0.1162747866658481,-1.0,0.038272515050989,-1.0,0.0,-1.0,0.0508172545164065
T14,-1.0,-1.0,0.1511656441717791,-1.0,-1.0,-1.0,-1.0,0.119330718313312,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,0.1537663921927416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0534765887308467,0.0508172545164065,-1.0,0.0
