,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.1507675438596491,-1.0,-1.0,0.1383128402765033,-1.0,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1376624969340201,0.1426830011580423
T2,0.1507675438596491,0.0,-1.0,0.0739301972685887,0.1531100478468899,0.1531482158080623,-1.0,0.151568687176363,-1.0,0.1510883482714468,0.1513702409416958,0.1523797885990102,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,0.0787163184983348,-1.0,-1.0,0.1542759961127308,-1.0,0.1529211708976071,0.1550665613032642,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,0.0739301972685887,0.0787163184983348,0.0,-1.0,-1.0,-1.0,0.1529261777561923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,0.1383128402765033,0.1531100478468899,-1.0,-1.0,0.0,0.1206991382998227,0.1241590214067278,-1.0,0.1206527718354623,-1.0,-1.0,-1.0,0.0404400467088685,0.0401372633127029,-1.0
T6,-1.0,0.1531482158080623,-1.0,-1.0,0.1206991382998227,0.0,-1.0,0.1115153720211024,-1.0,0.1228304405874499,0.1180458015267175,0.1209962245767872,-1.0,-1.0,0.1225570776255707
T7,0.1435863158534362,-1.0,0.1542759961127308,-1.0,0.1241590214067278,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1247028707259096,0.1231648135634867,-1.0,-1.0
T8,-1.0,0.151568687176363,-1.0,0.1529261777561923,-1.0,0.1115153720211024,-1.0,0.0,-1.0,-1.0,0.1175320708613317,-1.0,-1.0,0.119330718313312,0.1199293458399317
T9,-1.0,-1.0,0.1529211708976071,-1.0,0.1206527718354623,-1.0,-1.0,-1.0,0.0,0.1221392581800522,-1.0,-1.0,0.1162747866658481,-1.0,-1.0
T10,-1.0,0.1510883482714468,0.1550665613032642,-1.0,-1.0,0.1228304405874499,-1.0,-1.0,0.1221392581800522,0.0,-1.0,-1.0,-1.0,0.1244787834191807,-1.0
T11,-1.0,0.1513702409416958,-1.0,-1.0,-1.0,0.1180458015267175,-1.0,0.1175320708613317,-1.0,-1.0,0.0,0.0161723422433784,-1.0,-1.0,-1.0
T12,-1.0,0.1523797885990102,-1.0,-1.0,-1.0,0.1209962245767872,0.1247028707259096,-1.0,-1.0,-1.0,0.0161723422433784,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,0.0404400467088685,-1.0,0.1231648135634867,-1.0,0.1162747866658481,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,0.1376624969340201,-1.0,-1.0,-1.0,0.0401372633127029,-1.0,-1.0,0.119330718313312,-1.0,0.1244787834191807,-1.0,-1.0,-1.0,0.0,0.0527992159745191
T15,0.1426830011580423,-1.0,-1.0,-1.0,-1.0,0.1225570776255707,-1.0,0.1199293458399317,-1.0,-1.0,-1.0,-1.0,-1.0,0.0527992159745191,0.0
