,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,0.1533787068546427,-1.0,-1.0,0.1419554530557747,-1.0,-1.0,0.1407330986770239,0.1423102631099228,-1.0,-1.0,-1.0,-1.0,0.1426830011580423
T2,-1.0,0.0,-1.0,-1.0,-1.0,0.1531482158080623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1520963973933358,-1.0
T3,0.1533787068546427,-1.0,0.0,-1.0,0.153926188873248,0.1525804493017608,-1.0,0.1501973883996356,-1.0,-1.0,0.1511407425530613,0.1521394611727416,0.1517050691244239,-1.0,0.1537663921927416
T4,-1.0,-1.0,-1.0,0.0,0.1530088062622309,-1.0,-1.0,0.1529261777561923,-1.0,0.154056517775752,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,0.153926188873248,0.1530088062622309,0.0,-1.0,0.1241590214067278,-1.0,-1.0,-1.0,-1.0,0.0357339197361187,-1.0,-1.0,-1.0
T6,0.1419554530557747,0.1531482158080623,0.1525804493017608,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1228304405874499,0.1180458015267175,0.1209962245767872,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,0.1241590214067278,-1.0,0.0,0.1260626669905271,-1.0,-1.0,0.1221583964800782,-1.0,0.1231648135634867,0.1229081100962422,-1.0
T8,-1.0,-1.0,0.1501973883996356,0.1529261777561923,-1.0,-1.0,0.1260626669905271,0.0,-1.0,-1.0,-1.0,-1.0,0.1185348794404564,-1.0,0.1199293458399317
T9,0.1407330986770239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.1221392581800522,0.1174494594759665,0.1194884287454324,0.1162747866658481,-1.0,-1.0
T10,0.1423102631099228,-1.0,-1.0,0.154056517775752,-1.0,0.1228304405874499,-1.0,-1.0,0.1221392581800522,0.0,0.1240295861605232,0.1256247714250883,-1.0,-1.0,-1.0
T11,-1.0,-1.0,0.1511407425530613,-1.0,-1.0,0.1180458015267175,0.1221583964800782,-1.0,0.1174494594759665,0.1240295861605232,0.0,0.0161723422433784,0.038272515050989,0.0382707733757883,-1.0
T12,-1.0,-1.0,0.1521394611727416,-1.0,0.0357339197361187,0.1209962245767872,-1.0,-1.0,0.1194884287454324,0.1256247714250883,0.0161723422433784,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,0.1517050691244239,-1.0,-1.0,-1.0,0.1231648135634867,0.1185348794404564,0.1162747866658481,-1.0,0.038272515050989,-1.0,0.0,-1.0,-1.0
T14,-1.0,0.1520963973933358,-1.0,-1.0,-1.0,-1.0,0.1229081100962422,-1.0,-1.0,-1.0,0.0382707733757883,-1.0,-1.0,0.0,-1.0
T15,0.1426830011580423,-1.0,0.1537663921927416,-1.0,-1.0,-1.0,-1.0,0.1199293458399317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
