,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.1507675438596491,0.1533787068546427,-1.0,-1.0,-1.0,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,0.1507675438596491,0.0,-1.0,-1.0,0.1531100478468899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1520963973933358,0.1542975913925907
T3,0.1533787068546427,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1509793086510714,-1.0,-1.0
T5,-1.0,0.1531100478468899,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1249923524013459,-1.0,-1.0,-1.0,0.0401372633127029,-1.0
T6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1115153720211024,0.0536298630469034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1197473888753947,-1.0,-1.0,0.1231648135634867,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,0.1115153720211024,-1.0,0.0,-1.0,-1.0,0.1175320708613317,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,0.0536298630469034,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,0.1249923524013459,-1.0,0.1197473888753947,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1175320708613317,-1.0,-1.0,0.0,0.0161723422433784,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0161723422433784,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,0.1509793086510714,-1.0,-1.0,0.1231648135634867,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0508172545164065
T14,-1.0,0.1520963973933358,-1.0,-1.0,0.0401372633127029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,0.1542975913925907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0508172545164065,-1.0,0.0
