,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1373119844735565,0.1407330986770239,-1.0,0.138080684596577,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,0.1531100478468899,-1.0,-1.0,-1.0,0.1559264222195151,-1.0,0.1513702409416958,-1.0,-1.0,0.1520963973933358,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,0.1525804493017608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1511656441717791,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1509793086510714,-1.0,0.1547510209057109
T5,-1.0,0.1531100478468899,-1.0,-1.0,0.0,-1.0,0.1241590214067278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,-1.0,0.1525804493017608,-1.0,-1.0,0.0,-1.0,0.1115153720211024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,0.1241590214067278,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1231648135634867,-1.0,-1.0
T8,0.1373119844735565,-1.0,-1.0,-1.0,-1.0,0.1115153720211024,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,0.1407330986770239,0.1559264222195151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1162747866658481,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,0.138080684596577,0.1513702409416958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0382707733757883,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,0.1509793086510714,-1.0,-1.0,0.1231648135634867,-1.0,0.1162747866658481,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,0.1520963973933358,0.1511656441717791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0382707733757883,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,0.1547510209057109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
