restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,325.33530163319864,305.6745853243475,0.7150226409520849,0.6718122754381264,0,0.02,52,checkpoint
0,500,30.65168028867074,30.65168028867074,0.06736633030477085,0.06736633030477085,500,0.01,52,checkpoint
0,1000,34.45407780139888,30.65168028867074,0.07572324791516237,0.06736633030477085,500,0.005,52,checkpoint
0,1500,27.831574924818888,27.831574924818888,0.06116829653806349,0.06116829653806349,1500,0.005,52,checkpoint
0,2000,28.008959151034666,27.831574924818888,0.06155815198029597,0.06116829653806349,1500,0.005,52,checkpoint
0,2500,26.41972437839747,26.41972437839747,0.05806532830417026,0.05806532830417026,2500,0.0025,52,checkpoint
0,3000,24.336333645682714,24.336333645682714,0.053486447572929044,0.053486447572929044,3000,0.0025,52,checkpoint
0,3500,25.215487128146155,24.336333645682714,0.05541865302889265,0.053486447572929044,3000,0.0025,52,checkpoint
0,4000,24.48399439104594,24.336333645682714,0.05381097668361745,0.053486447572929044,3000,0.0025,52,checkpoint
0,4500,24.678772593231248,24.336333645682714,0.05423906064446428,0.053486447572929044,3000,0.0025,52,checkpoint
0,5000,24.42235900462805,24.336333645682714,0.05367551429588582,0.053486447572929044,3000,0.0025,52,checkpoint
