restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,643.5829864139229,643.5829864139229,1.4144681020086216,1.4144681020086216,1,0.02,52,checkpoint
0,500,44.30373004586379,44.30373004586379,0.0973708352656347,0.0973708352656347,500,0.02,52,checkpoint
0,1000,38.64301408712094,38.64301408712094,0.08492970129037569,0.08492970129037569,1000,0.01,52,checkpoint
0,1500,38.054922138186114,38.054922138186114,0.08363719151249696,0.08363719151249696,1500,0.01,52,checkpoint
0,2000,33.68857481318261,33.68857481318261,0.0740408237652365,0.0740408237652365,2000,0.005,52,checkpoint
0,2500,31.618619118376124,31.618619118376124,0.06949147058983764,0.06949147058983764,2500,0.005,52,checkpoint
0,3000,31.644369416477062,31.618619118376124,0.06954806465159794,0.06949147058983764,2500,0.005,52,checkpoint
0,3500,31.78890924155237,31.618619118376124,0.0698657345968184,0.06949147058983764,2500,0.005,52,checkpoint
0,4000,31.302910029886956,31.302910029886956,0.06879760446129002,0.06879760446129002,4000,0.0025,52,checkpoint
0,4500,29.986734693673007,29.986734693673007,0.06590491141466595,0.06590491141466595,4500,0.0025,52,checkpoint
0,5000,29.685502076192293,29.685502076192293,0.06524286170591713,0.06524286170591713,5000,0.0025,52,checkpoint
