restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,134.25876261004038,44.83219839912607,0.2950742035385503,0.09853230417390345,0,0.02,89,checkpoint
0,500,24.44880180542316,24.44880180542316,0.05373363034158936,0.05373363034158936,500,0.02,89,checkpoint
0,1000,13.968468823069156,13.968468823069156,0.03069993147927287,0.03069993147927287,1000,0.01,89,checkpoint
0,1500,13.632769018233637,13.632769018233637,0.029962129710403598,0.029962129710403598,1500,0.01,89,checkpoint
0,2000,13.285351634736056,13.285351634736056,0.029198575021397926,0.029198575021397926,2000,0.005,89,checkpoint
0,2500,6.6363811110164015,6.6363811110164015,0.014585452991244838,0.014585452991244838,2500,0.005,89,checkpoint
0,3000,6.919080127160159,6.6363811110164015,0.015206769510242107,0.014585452991244838,2500,0.005,89,checkpoint
0,3500,8.182822529497443,6.6363811110164015,0.01798422533955482,0.014585452991244838,2500,0.005,89,checkpoint
0,4000,7.524570861918931,6.6363811110164015,0.016537518377843802,0.014585452991244838,2500,0.0025,89,checkpoint
0,4500,3.281403451687215,3.281403451687215,0.007211875717993878,0.007211875717993878,4500,0.0025,89,checkpoint
0,5000,3.6648104553457266,3.281403451687215,0.00805452847328731,0.007211875717993878,4500,0.0025,89,checkpoint
