restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1578.2281792431756,1578.2281792431756,0.3887261525229497,0.3887261525229497,1,0.02,218,checkpoint
0,500,960.0962783879693,960.0962783879693,0.23647691585910574,0.23647691585910574,500,0.02,218,checkpoint
0,1000,938.0059221237607,938.0059221237607,0.23103594140979328,0.23103594140979328,1000,0.01,218,checkpoint
0,1500,936.5184141430052,936.5184141430052,0.23066956013374512,0.23066956013374512,1500,0.01,218,checkpoint
0,2000,937.1745805792581,936.5184141430052,0.2308311774825759,0.23066956013374512,1500,0.005,218,checkpoint
0,2500,927.89425270835,927.89425270835,0.22854538244048028,0.22854538244048028,2500,0.005,218,checkpoint
0,3000,926.8123120716505,926.8123120716505,0.2282788945989287,0.2282788945989287,3000,0.005,218,checkpoint
0,3500,927.5189963580538,926.8123120716505,0.22845295476799354,0.2282788945989287,3000,0.005,218,checkpoint
0,4000,927.5010374369684,926.8123120716505,0.22844853138841587,0.2282788945989287,3000,0.0025,218,checkpoint
0,4500,922.3920597788533,922.3920597788533,0.22719016250710672,0.22719016250710672,4500,0.0025,218,checkpoint
0,5000,922.2481238251949,922.2481238251949,0.22715471030177214,0.22715471030177214,5000,0.0025,218,checkpoint
1,1,1595.8446362543045,1595.8446362543045,0.3930651813434248,0.3930651813434248,1,0.02,218,checkpoint
1,500,963.7222502521951,963.7222502521951,0.23737001237738795,0.23737001237738795,500,0.02,218,checkpoint
1,1000,939.448764423315,939.448764423315,0.23139132128653078,0.23139132128653078,1000,0.01,218,checkpoint
1,1500,942.1225161507947,939.448764423315,0.23204988082531888,0.23139132128653078,1000,0.01,218,checkpoint
1,2000,942.4285935590533,939.448764423315,0.23212526934952052,0.23139132128653078,1000,0.005,218,checkpoint
1,2500,934.8583564871606,934.8583564871606,0.23026067893772428,0.23026067893772428,2500,0.005,218,checkpoint
1,3000,931.5749188228331,931.5749188228331,0.22945195044897365,0.22945195044897365,3000,0.005,218,checkpoint
1,3500,933.1338844132549,931.5749188228331,0.22983593212149137,0.22945195044897365,3000,0.005,218,checkpoint
1,4000,933.3459922440995,931.5749188228331,0.22988817542958118,0.22945195044897365,3000,0.0025,218,checkpoint
1,4500,926.6394708771678,926.6394708771678,0.2282363228761497,0.2282363228761497,4500,0.0025,218,checkpoint
1,5000,927.6586685104479,926.6394708771678,0.2284873567759724,0.2282363228761497,4500,0.0025,218,checkpoint
