restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1578.2281783032945,1578.2281783032945,0.38872615229145185,0.38872615229145185,1,0.02,218,checkpoint
0,500,960.9266337713831,960.9266337713831,0.23668143688950322,0.23668143688950322,500,0.02,218,checkpoint
0,1000,940.9540144794735,940.9540144794735,0.23176207253189002,0.23176207253189002,1000,0.01,218,checkpoint
0,1500,940.2350594197113,940.2350594197113,0.231584990004855,0.231584990004855,1500,0.01,218,checkpoint
0,2000,941.9141611332186,940.2350594197113,0.23199856185547257,0.231584990004855,1500,0.005,218,checkpoint
0,2500,929.5081405112417,929.5081405112417,0.22894289175153734,0.22894289175153734,2500,0.005,218,checkpoint
0,3000,930.3614911379213,929.5081405112417,0.229153076634956,0.22894289175153734,2500,0.005,218,checkpoint
0,3500,929.4578513413787,929.4578513413787,0.22893050525649722,0.22893050525649722,3500,0.005,218,checkpoint
0,4000,930.6765943076618,929.4578513413787,0.22923068825311868,0.22893050525649722,3500,0.0025,218,checkpoint
0,4500,925.8068050802402,925.8068050802402,0.2280312327783843,0.2280312327783843,4500,0.0025,218,checkpoint
0,5000,925.6166266252505,925.6166266252505,0.2279843907943967,0.2279843907943967,5000,0.0025,218,checkpoint
