restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1119.3690891144083,869.170445717943,0.2757066721956671,0.21408139057092193,0,0.02,370,checkpoint
0,500,256.060667515338,256.060667515338,0.06306912992988621,0.06306912992988621,500,0.02,370,checkpoint
0,1000,218.07195166406842,218.07195166406842,0.05371230336553409,0.05371230336553409,1000,0.01,370,checkpoint
0,1500,212.84040523256806,212.84040523256806,0.0524237451311744,0.0524237451311744,1500,0.01,370,checkpoint
0,2000,213.2580471239973,212.84040523256806,0.052526612592117564,0.0524237451311744,1500,0.005,370,checkpoint
0,2500,193.45808476255158,193.45808476255158,0.04764977457205704,0.04764977457205704,2500,0.005,370,checkpoint
0,3000,192.9777459209755,192.9777459209755,0.04753146451255554,0.04753146451255554,3000,0.005,370,checkpoint
0,3500,192.91831565557305,192.91831565557305,0.047516826516150995,0.047516826516150995,3500,0.005,370,checkpoint
0,4000,192.37762889777858,192.37762889777858,0.0473836524378765,0.0473836524378765,4000,0.0025,370,checkpoint
0,4500,182.64252128163918,182.64252128163918,0.044985842680206695,0.044985842680206695,4500,0.0025,370,checkpoint
0,5000,182.4720868360404,182.4720868360404,0.04494386375271931,0.04494386375271931,5000,0.0025,370,checkpoint
