restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,2208.5136941600103,1818.9434651093904,0.5439688901871946,0.4480156318003425,0,0.02,218,checkpoint
0,500,1224.191016571242,1224.191016571242,0.30152488092887736,0.30152488092887736,500,0.02,218,checkpoint
0,1000,1185.209945025294,1185.209945025294,0.29192363177962904,0.29192363177962904,1000,0.01,218,checkpoint
0,1500,1179.73933163523,1179.73933163523,0.29057619005793844,0.29057619005793844,1500,0.01,218,checkpoint
0,2000,1180.3568439224302,1179.73933163523,0.2907282866804015,0.29057619005793844,1500,0.005,218,checkpoint
0,2500,1158.5869840202022,1158.5869840202022,0.2853662522217247,0.2853662522217247,2500,0.005,218,checkpoint
0,3000,1161.3882380220657,1158.5869840202022,0.28605621626159256,0.2853662522217247,2500,0.005,218,checkpoint
0,3500,1165.1251380498802,1158.5869840202022,0.28697663498765524,0.2853662522217247,2500,0.005,218,checkpoint
0,4000,1162.8811763432618,1158.5869840202022,0.2864239350599167,0.2853662522217247,2500,0.0025,218,checkpoint
0,4500,1152.4753849738622,1152.4753849738622,0.283860932259572,0.283860932259572,4500,0.0025,218,checkpoint
0,5000,1155.4636135105595,1152.4753849738622,0.2845969491405319,0.283860932259572,4500,0.0025,218,checkpoint
