restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,1274.0805279412689,1274.0805279412689,0.31381293791656867,0.31381293791656867,1,0.02,218,checkpoint
0,500,706.2606613375646,706.2606613375646,0.1739558279156563,0.1739558279156563,500,0.02,218,checkpoint
0,1000,681.902576989921,681.902576989921,0.16795629975121207,0.16795629975121207,1000,0.01,218,checkpoint
0,1500,679.4678762493969,679.4678762493969,0.1673566197658613,0.1673566197658613,1500,0.01,218,checkpoint
0,2000,677.0415175606702,677.0415175606702,0.16675899447307146,0.16675899447307146,2000,0.005,218,checkpoint
0,2500,667.7099073031661,667.7099073031661,0.16446056830127245,0.16446056830127245,2500,0.005,218,checkpoint
0,3000,668.7486311012758,667.7099073031661,0.16471641160129946,0.16446056830127245,2500,0.005,218,checkpoint
0,3500,669.9142142887571,667.7099073031661,0.16500350105634412,0.16446056830127245,2500,0.005,218,checkpoint
0,4000,668.5008786173101,667.7099073031661,0.16465538882199757,0.16446056830127245,2500,0.0025,218,checkpoint
0,4500,662.6880893877211,662.6880893877211,0.16322366733687713,0.16322366733687713,4500,0.0025,218,checkpoint
0,5000,663.4266369942914,662.6880893877211,0.16340557561435748,0.16322366733687713,4500,0.0025,218,checkpoint
