,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.15738007915618785,0.1544,0.15435067185631846,0.1433,0.143,0.1449,0.1369,0.1408,0.1429,0.13831145647850765,0.15191450658543876,0.14258085816692684,0.14047584840154392,0.138447732341214
T2,0.15738007915618785,0.0,0.0843,0.0806,0.1580520199014441,0.1585,0.1584,0.1563,0.1596,0.1559,0.1573,0.17,0.1621,0.1586,0.1584
T3,0.1544,0.0843,0.0,0.0807,0.15360656523900265,0.1534,0.15459037771880185,0.1505,0.1525,0.1544,0.15188928051932776,0.166,0.1598,0.1561,0.15202555638203413
T4,0.15435067185631846,0.0806,0.0807,0.0,0.1566,0.1559,0.1548,0.1530476399824371,0.1556,0.15622759367766767,0.1548,0.1674,0.1581,0.1548,0.15344160374460622
T5,0.1433,0.1580520199014441,0.15360656523900265,0.1566,0.0,0.1266,0.1289,0.1253,0.12504850514482366,0.1296,0.0359,0.0603,0.0491,0.0434,0.0557
T6,0.143,0.1585,0.1534,0.1559,0.1266,0.0,0.12814058405714315,0.1137,0.0559,0.1247,0.1233,0.1395,0.1295,0.1254,0.1255
T7,0.1449,0.1584,0.15459037771880185,0.1548,0.1289,0.12814058405714315,0.0,0.1268,0.1268334830937911,0.12881774920789235,0.12589548341212456,0.13949853351905567,0.133,0.1287,0.1274
T8,0.1369,0.1563,0.1505,0.1530476399824371,0.1253,0.1137,0.1268,0.0,0.11282859935776532,0.12314968383247699,0.1221,0.1362,0.12640493453243862,0.1257,0.1224
T9,0.1408,0.1596,0.1525,0.1556,0.12504850514482366,0.0559,0.1268334830937911,0.11282859935776532,0.0,0.12434537141360635,0.1223,0.1372,0.1263,0.1242,0.1227
T10,0.1429,0.1559,0.1544,0.15622759367766767,0.1296,0.1247,0.12881774920789235,0.12314968383247699,0.12434537141360635,0.0,0.1275,0.1424,0.12958488822766923,0.1274798784622863,0.12545176240195638
T11,0.13831145647850765,0.1573,0.15188928051932776,0.1548,0.0359,0.1233,0.12589548341212456,0.1221,0.1223,0.1275,0.0,0.060461207504359724,0.04770025965940352,0.0414,0.0558
T12,0.15191450658543876,0.17,0.166,0.1674,0.0603,0.1395,0.13949853351905567,0.1362,0.1372,0.1424,0.060461207504359724,0.0,0.06473060919277893,0.0668,0.0782
T13,0.14258085816692684,0.1621,0.1598,0.1581,0.0491,0.1295,0.133,0.12640493453243862,0.1263,0.12958488822766923,0.04770025965940352,0.06473060919277893,0.0,0.0498646515824398,0.0616
T14,0.14047584840154392,0.1586,0.1561,0.1548,0.0434,0.1254,0.1287,0.1257,0.1242,0.1274798784622863,0.0414,0.0668,0.0498646515824398,0.0,0.0583
T15,0.138447732341214,0.1584,0.15202555638203413,0.15344160374460622,0.0557,0.1255,0.1274,0.1224,0.1227,0.12545176240195638,0.0558,0.0782,0.0616,0.0583,0.0
