,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.17237989376216,0.1638181707888736,0.186075743928539,0.1602219089160923,0.05392592588166622,0.038428982232581,0.13282164436759605,0.1695247254692157,0.195652022453802,0.1620822836394039,0.1763883001854261,0.15904669021369985,0.14913520780245676,0.15604777167368222,0.08294655777534216,0.1666200454849597,0.1607632265618749,0.1617555280979376,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.1617219774551539,0.15914924713315282,0.1693495614362162,0.1602093490302103,0.1914209577623657,0.1696812968580258
T2,0.17237989376216,0.0,0.07986330786011486,0.1714468387546422,0.1588895124392021,0.1780123081369699,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.176646091143255,0.1933855622002328,0.1601523991567188,0.11881802878298274,0.1910520570236508,0.07853733176242864,0.1108883728844856,0.1118806744205483,0.1266307972409559,0.1098030626620793,0.1739429484307662,0.08061708199913198,0.1065462759152903,0.07893416014705412,0.1098392530678665,0.09007430543475137,0.13626607613368874,0.1415461040849765,0.1683489003811356
T3,0.1638181707888736,0.07986330786011486,0.0,0.1628851157813558,0.15138303187063465,0.16787300203188665,0.16442631969870047,0.18841021386618648,0.1268939135726167,0.1372154458031263,0.15291356560998434,0.1680843681699686,0.17151386189507667,0.1491055190348562,0.13995473406877681,0.1824903340503644,0.108183468834284,0.06762856198702433,0.0969410335088345,0.12395362728042528,0.1125251349164797,0.1653812254574798,0.0434633358612801,0.1152596652665479,0.0662076346813719,0.08550200871831663,0.1109129847855405,0.12657671008321977,0.0675039583487564,0.1597871774078491
T4,0.186075743928539,0.1714468387546422,0.1628851157813558,0.0,0.1725853626055811,0.16583920373831307,0.16764042702362222,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1760359247636119,0.190341941309634,0.2070814123666118,0.1713630921745217,0.1990914238727192,0.2047479071900298,0.1656869904774419,0.14140673703729723,0.1608224730904198,0.0344024661251355,0.1700286565596377,0.1876387985971452,0.1664472802673717,0.1727631869097059,0.14399626682197617,0.158781051737738,0.1684165064286984,0.1725728027196991,0.1520607798734232,0.1820447505475146
T5,0.1602219089160923,0.1588895124392021,0.15138303187063465,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.1499176873011942,0.11042606445646758,0.1644881062971873,0.1232409030273877,0.07790185941012784,0.186534097557279,0.1624330155372718,0.1531296641620018,0.1472728452389169,0.15320258574761947,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.148231596132196,0.1396214367210905,0.1558591801132583,0.0924789969133424,0.1779305764394078,0.0522017592946794
T6,0.05392592588166622,0.1780123081369699,0.16787300203188665,0.16583920373831307,0.1658543232909023,0.0,0.0643127891715692,0.14292917034918645,0.16823189149023282,0.2012844368286119,0.1677146980142139,0.15236428616207254,0.15829740350150084,0.15713045124755748,0.2056568932550468,0.0926504219537086,0.17715640706966582,0.1663956409366848,0.16682524066425558,0.166522359548298,0.17546119920157932,0.1793175718477472,0.17493114438335422,0.1793286562920336,0.1680868487554016,0.1653465211200656,0.1749819758110261,0.1658417634050203,0.1970533721371757,0.16524789510625898
T7,0.038428982232581,0.1722300402533884,0.16442631969870047,0.16764042702362222,0.1600720554073207,0.0643127891715692,0.0,0.12592061989609593,0.17066161927953,0.1955021689450304,0.1619324301306323,0.1762384466766544,0.1945681051683513,0.15200034557123926,0.1610163327016219,0.0571011454940718,0.1708212957344015,0.1606133730531032,0.161605674589166,0.1607400916647165,0.1708118580583838,0.17453789757778915,0.1672304817661178,0.173546388408452,0.16438242846671697,0.1595642532364841,0.1691997079274446,0.1641015845871376,0.1912711042535941,0.1695314433492542
T8,0.13282164436759605,0.2143654263880304,0.18841021386618648,0.2100284839662433,0.2155039502389693,0.14292917034918645,0.12592061989609593,0.0,0.2273160228491628,0.2376375550796724,0.2189545123970001,0.2332605289430222,0.1634785387958505,0.2142816798079098,0.19583206795784075,0.11696923528649308,0.2086055781108302,0.2027487591877453,0.203741060723808,0.1848426852111924,0.2129472441930259,0.20078601830709908,0.2093658679007599,0.2156817745430941,0.2037075100810244,0.2016996393711261,0.2113350940620866,0.2154913903530873,0.2334064903882361,0.17614614701898013
T9,0.1695247254692157,0.1241718413182162,0.1268939135726167,0.1843974352157746,0.1718401089003345,0.16823189149023282,0.17066161927953,0.2273160228491628,0.0,0.06256289417690175,0.1752906710583652,0.15109371664672,0.2063361586613651,0.170617838469275,0.1518164264362931,0.2040026534847831,0.0717104381493323,0.1238389693456179,0.1248312708816807,0.1592116364607237,0.1019097817724267,0.1868935448918986,0.11555076710709639,0.1254881894732798,0.124797720238897,0.1227898495289988,0.06454386449724928,0.1718275490144525,0.1544967005461088,0.1812994968422679
T10,0.195652022453802,0.1344933735487258,0.1372154458031263,0.1947189674462842,0.1499176873011942,0.2012844368286119,0.1955021689450304,0.2376375550796724,0.06256289417690175,0.0,0.1856122032888749,0.199918219834897,0.19353061320745168,0.1809393706997847,0.1621379586668027,0.2143241857152928,0.08058788527512348,0.1341605015761275,0.1351528031121903,0.14374416537679732,0.1122313140029363,0.1646821714930906,0.11963117326090215,0.1358097217037895,0.1351192524694066,0.1331113817595084,0.0527065355560971,0.1821490812449621,0.1648182327766184,0.15652184718079215
