,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.17237989376216,0.17165903653646564,0.18137465023984717,0.1602219089160923,0.059841223843733055,0.038428982232581,0.14081933303968677,0.18393814352323312,0.195652022453802,0.1620822836394039,0.03859962284096345,0.10966086619006657,0.1589996384850329,0.2000244788802369,0.0365657043284424,0.1666200454849597,0.16434569261707085,0.08739282919374645,0.1608899451734881,0.1709617115671554,0.16234388653733978,0.174913629249439,0.1769906042569798,0.16745612738141735,0.12247965317221376,0.17495569709214875,0.1602093490302103,0.17482059580210974,0.1696812968580258
T2,0.17237989376216,0.0,0.1139433171114843,0.1714468387546422,0.11986547809094879,0.16036914354885345,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.117561888211638,0.16368461806894677,0.17283648831512163,0.19014660311183068,0.1576672420081427,0.0843605988577485,0.1910520570236508,0.09933464946824619,0.10082129816479617,0.1118806744205483,0.1462610399995913,0.06246180187233166,0.1739429484307662,0.10783610791505238,0.024611860512051647,0.1118471237777646,0.1098392530678665,0.09780256107056136,0.1370311678816183,0.1415461040849765,0.15584558341637458
T3,0.17165903653646564,0.1139433171114843,0.0,0.1628851157813558,0.1451065006638495,0.1694505851636835,0.16701304263812705,0.205803703414744,0.1268939135726167,0.1321323831903681,0.1537783516239464,0.1680843681699686,0.1813099592372886,0.13021663464090757,0.11914985340606435,0.1824903340503644,0.08696853149506517,0.0724626251106067,0.0969410335088345,0.1376993170263049,0.09564428209813167,0.1642977004632395,0.04293350348524573,0.1152596652665479,0.021666028396653075,0.0948996121561526,0.08360196705033479,0.1503152295800336,0.08680846679037259,0.1417171196981002
T4,0.18137465023984717,0.1714468387546422,0.1628851157813558,0.0,0.11052547552475639,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1338207359449824,0.14180531149002773,0.1760359247636119,0.190341941309634,0.17215947739991752,0.12842434225518928,0.1990914238727192,0.2047479071900298,0.15014574789834717,0.1598301715543571,0.1608224730904198,0.12482137702353552,0.13933227862829944,0.1876387985971452,0.1664472802673717,0.15364798414808692,0.1607889224476361,0.15249164477174978,0.1684165064286984,0.1725728027196991,0.1599148318082423,0.10671146640171458
T5,0.1602219089160923,0.11986547809094879,0.1451065006638495,0.11052547552475639,0.0,0.17438433238003445,0.1600720554073207,0.18973237511965285,0.14186766856144084,0.1821616411308441,0.1501820897511652,0.1644881062971873,0.1447587818070074,0.08150308194657128,0.15816257595703898,0.1776293503196105,0.1531296641620018,0.1472728452389169,0.14120851404739287,0.1560963897283068,0.11957921906685655,0.1617849635846986,0.1538899539519316,0.14535839672089743,0.14370026754219775,0.1462237254222978,0.1558591801132583,0.11592315626278273,0.16683086345395587,0.0522017592946794
T6,0.059841223843733055,0.16036914354885345,0.1694505851636835,0.1917081583033489,0.17438433238003445,0.0,0.06737497144655996,0.2346267459367371,0.1909629045981023,0.1630623365518752,0.1677146980142139,0.04997187808855159,0.2003503730519329,0.15426575969082035,0.15650601974589834,0.1215738382987748,0.16029743093349336,0.1642924117028569,0.1254680450481462,0.166522359548298,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.15284989893741086,0.1673543918299639,0.1484361966240818,0.16818415348870105,0.16392180282895152,0.1826980366290633,0.1753137112328358
T7,0.038428982232581,0.1722300402533884,0.16701304263812705,0.1859258904197674,0.1600720554073207,0.06737497144655996,0.0,0.1558473279346768,0.1851806367145207,0.19123105320431683,0.16274270403726218,0.0398098320749236,0.13927513996073326,0.15677528976178423,0.1998746253714653,0.07271945978228235,0.1695199318941304,0.1606133730531032,0.09868486128167975,0.1607400916647165,0.1717556851285068,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,0.14448120259386865,0.1691997079274446,0.1600594955214387,0.18264445935794707,0.17554878461179924
T8,0.14081933303968677,0.2143654263880304,0.205803703414744,0.2100284839662433,0.18973237511965285,0.2346267459367371,0.1558473279346768,0.0,0.20602965663181538,0.2376375550796724,0.1534013623281233,0.17271449048899798,0.25,0.1851922374331391,0.2420100115061073,0.1622670029770651,0.2086055781108302,0.1878641572529624,0.17081327797993956,0.18727014693186364,0.18308308867275985,0.15851734106279822,0.2093658679007599,0.2156817745430941,0.2037075100810244,0.18277918286472006,0.2113350940620866,0.18730701459111365,0.2334064903882361,0.2249633381809028
T9,0.18393814352323312,0.1241718413182162,0.1268939135726167,0.1338207359449824,0.14186766856144084,0.1909629045981023,0.1851806367145207,0.20602965663181538,0.0,0.08790896429097067,0.1752906710583652,0.1895966876043874,0.2063361586613651,0.170617838469275,0.1518164264362931,0.2040026534847831,0.09099977919324256,0.10607005668826285,0.1248312708816807,0.09583215656650121,0.1019097817724267,0.16449728429055083,0.1005016728567894,0.10713870068524306,0.124797720238897,0.1227898495289988,0.083996478098491,0.15937473451922451,0.09999831084203736,0.16742278786567014
T10,0.195652022453802,0.117561888211638,0.1321323831903681,0.14180531149002773,0.1821616411308441,0.1630623365518752,0.19123105320431683,0.2376375550796724,0.08790896429097067,0.0,0.1856122032888749,0.1730063544771867,0.2166576908918747,0.1809393706997847,0.10523069892733203,0.20453707690161876,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.12303641358664659,0.1122313140029363,0.1972150771224082,0.11084732849279322,0.1358097217037895,0.1351192524694066,0.13621234400175916,0.11727136827666196,0.1821490812449621,0.1106000154581683,0.18676526644217986
T11,0.1620822836394039,0.16368461806894677,0.1537783516239464,0.1760359247636119,0.1501820897511652,0.1677146980142139,0.16274270403726218,0.1534013623281233,0.1752906710583652,0.1856122032888749,0.0,0.15458502138843522,0.14884876378300324,0.12880915704943458,0.1899846597153098,0.1807544469008947,0.1565802263200326,0.1507234073969477,0.14855543617160333,0.150850126008561,0.15969602468389965,0.0336420882602265,0.1573405161099624,0.1674545124293083,0.1516821582902268,0.14009196452610395,0.1680311565705695,0.03290462606927191,0.1813811385974386,0.1049970644668323
T12,0.03859962284096345,0.17283648831512163,0.1680843681699686,0.190341941309634,0.1644881062971873,0.04997187808855159,0.0398098320749236,0.17271449048899798,0.1895966876043874,0.1730063544771867,0.15458502138843522,0.0,0.15376005730048733,0.163265835866128,0.204290676261332,0.0706345621578972,0.16822036082464695,0.16674028785017891,0.14959494944843651,0.1651561425545831,0.17442126665854452,0.1721657752804092,0.17182511254685878,0.17890769109302074,0.165988174836249,0.1639803041263507,0.1736157588173112,0.15277172818451684,0.1956871551434608,0.1739474942391209
T13,0.10966086619006657,0.19014660311183068,0.1813099592372886,0.17215947739991752,0.1447587818070074,0.2003503730519329,0.13927513996073326,0.25,0.2063361586613651,0.2166576908918747,0.14884876378300324,0.15376005730048733,0.0,0.14309895381254756,0.19057148312508188,0.05015293470440589,0.1876257139230325,0.1817688949999476,0.16891666508338465,0.1818956136115608,0.1919673800052282,0.15143699590434323,0.18536273659765629,0.1947019103552964,0.1827276458932267,0.17196634332485164,0.1903552298742889,0.16433674492873246,0.2124266262004385,0.14788128141887827
T14,0.1589996384850329,0.1576672420081427,0.13021663464090757,0.12842434225518928,0.08150308194657128,0.15426575969082035,0.15677528976178423,0.1851922374331391,0.170617838469275,0.1809393706997847,0.12880915704943458,0.163265835866128,0.14309895381254756,0.0,0.1853118271262196,0.17593209918533786,0.15708996215899007,0.14337833033464203,0.1385247381827744,0.1461772934194708,0.1355946261790606,0.1605626931536392,0.1526676835208721,0.1469652902033784,0.12888370933012394,0.1450014549912384,0.1546369096821989,0.091256726482283,0.16085983660708314,0.0969819707772311
