,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.18233929990243958,0.1638181707888736,0.186075743928539,0.1602219089160923,0.0739782586922178,0.07419701643720542,0.2289943315619272,0.1853304902232924,0.1859885086135189,0.1620822836394039,0.186163920412015,0.19472080068392666,0.1770803654510117,0.20489988017146255,0.0365657043284424,0.18260653908809835,0.1607632265618749,0.1617555280979376,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.1617219774551539,0.1597141067452557,0.18319299026487065,0.1602093490302103,0.1914209577623657,0.1767488339767448
T2,0.18233929990243958,0.0,0.1139433171114843,0.1714468387546422,0.1588895124392021,0.1780123081369699,0.17459728774228192,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.176646091143255,0.1933855622002328,0.16821672067109125,0.14147355944496168,0.1910520570236508,0.1054613965798836,0.11729387541403948,0.1118806744205483,0.1462610399995913,0.11699763379188886,0.1739429484307662,0.1175054815975002,0.11412258858610666,0.11738635537448144,0.11205175757502656,0.10819091253114,0.1588769525533201,0.1415461040849765,0.1683489003811356
T3,0.1638181707888736,0.1139433171114843,0.0,0.1628851157813558,0.1503277894659157,0.17265339497874432,0.169486573297023,0.205803703414744,0.1268939135726167,0.135494069793766,0.1537783516239464,0.1680843681699686,0.18187948385065106,0.1491055190348562,0.1415879022295612,0.1824903340503644,0.108183468834284,0.09422990501241861,0.0969410335088345,0.1376993170263049,0.11796487998094918,0.1653812254574798,0.0434633358612801,0.1152596652665479,0.0662076346813719,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,0.1597871774078491
T4,0.186075743928539,0.1714468387546422,0.1628851157813558,0.0,0.1725853626055811,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1760359247636119,0.1724706018668025,0.18131628590212204,0.1713630921745217,0.1990914238727192,0.2047479071900298,0.17188643752574193,0.1598301715543571,0.17179746492865042,0.17203232333501178,0.1714534699402776,0.17556907223410032,0.1664472802673717,0.1727631869097059,0.1607889224476361,0.17157599148337815,0.1684165064286984,0.1725728027196991,0.17163922312157026,0.1820447505475146
T5,0.1602219089160923,0.1588895124392021,0.1503277894659157,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.1821616411308441,0.1501820897511652,0.1644881062971873,0.1330426702954207,0.11947740610391826,0.186534097557279,0.1788940721775831,0.1607003189370989,0.1472728452389169,0.14704117035651354,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.158331091532251,0.1462237254222978,0.16550655906169537,0.0924789969133424,0.16025780991901428,0.0522017592946794
T6,0.0739782586922178,0.1780123081369699,0.17265339497874432,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,0.2346267459367371,0.1909629045981023,0.2012844368286119,0.1677146980142139,0.17593134339869312,0.18242066041362723,0.1646320528598429,0.2056568932550468,0.0926504219537086,0.17571568862393575,0.17384943253207108,0.16586081917565423,0.16694477350574569,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,0.1749819758110261,0.16744867028772706,0.17763696862239045,0.1753137112328358
T7,0.07419701643720542,0.17459728774228192,0.169486573297023,0.1859258904197674,0.1600720554073207,0.0738284051834462,0.0,0.2288444780531555,0.1851806367145207,0.1955021689450304,0.1619324301306323,0.1762384466766544,0.1945681051683513,0.1588497849762613,0.1998746253714653,0.0571011454940718,0.1664701919761881,0.17000547914737132,0.161605674589166,0.1607400916647165,0.17271155303043065,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,0.16184414188404025,0.1691997079274446,0.1600594955214387,0.1912711042535941,0.17290367595597772
T8,0.2289943315619272,0.2143654263880304,0.205803703414744,0.2100284839662433,0.2155039502389693,0.2346267459367371,0.2288444780531555,0.0,0.2273160228491628,0.2376375550796724,0.2189545123970001,0.2332605289430222,0.25,0.2142816798079098,0.21524390759658557,0.247666494823418,0.21539660348991968,0.2027487591877453,0.2025308268445959,0.1848426852111924,0.21549072283028442,0.2305573862305334,0.2093658679007599,0.2156817745430941,0.2037075100810244,0.2016996393711261,0.2156559674788292,0.2154913903530873,0.2334064903882361,0.2249633381809028
T9,0.1853304902232924,0.1241718413182162,0.1268939135726167,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,0.1102989391160768,0.1752906710583652,0.1895966876043874,0.18214351346678795,0.16839602713057164,0.1518164264362931,0.2040026534847831,0.0717104381493323,0.1238389693456179,0.1248312708816807,0.1592116364607237,0.12420853871237664,0.1868935448918986,0.1304560780586326,0.1254881894732798,0.12742979423009287,0.1227898495289988,0.083996478098491,0.15940158313550623,0.1302399374356528,0.1812994968422679
T10,0.1859885086135189,0.1344933735487258,0.135494069793766,0.1947189674462842,0.1821616411308441,0.2012844368286119,0.1955021689450304,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,0.199918219834897,0.18218412614423526,0.16853571374044013,0.1621379586668027,0.18626392203489278,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.14303749150907105,0.1122313140029363,0.1972150771224082,0.1407776102891422,0.1358097217037895,0.1349512512350755,0.1331113817595084,0.0527065355560971,0.1821490812449621,0.1648182327766184,0.1916210290727776
T11,0.1620822836394039,0.1623400745972329,0.1537783516239464,0.1760359247636119,0.1501820897511652,0.1677146980142139,0.1619324301306323,0.2189545123970001,0.1752906710583652,0.1856122032888749,0.0,0.1605629014468759,0.1846781395121959,0.1489598193201058,0.1899846597153098,0.1807544469008947,0.1565802263200326,0.1507234073969477,0.1517157089330105,0.150850126008561,0.1609218924022283,0.0336420882602265,0.1573405161099624,0.1636564227522965,0.1516821582902268,0.1496742875803286,0.1708500441508142,0.1501695298652832,0.18065461710262268,0.17137613685379918
