,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.1774011447693008,0.17611105942910685,0.17834845392651633,0.17087350968910908,0.1775944242812202,0.038428982232581,0.2289943315619272,0.1853304902232924,0.19511343876284015,0.17701940095395413,0.1763883001854261,0.194717958677123,0.1589996384850329,0.1998029378227224,0.0365657043284424,0.1666200454849597,0.1607632265618749,0.1617555280979376,0.1608899451734881,0.1781251638427458,0.1736851574729372,0.17588130117819128,0.17762108435552454,0.17546943421544942,0.1597141067452557,0.17708862790746202,0.1602093490302103,0.1914209577623657,0.1696812968580258
T2,0.1774011447693008,0.0,0.11731148377444742,0.1714468387546422,0.1588895124392021,0.1780123081369699,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1589991769234247,0.176646091143255,0.1933855622002328,0.1576672420081427,0.0843605988577485,0.1910520570236508,0.1054613965798836,0.11652807496272616,0.11065557692060174,0.1462610399995913,0.1098030626620793,0.16328598990381124,0.1175054815975002,0.1065462759152903,0.1118471237777646,0.1098392530678665,0.10819091253114,0.1571857909215003,0.1291753748693802,0.16138980499630515
T3,0.17611105942910685,0.11731148377444742,0.0,0.1701631450463333,0.1503277894659157,0.17279174714943302,0.1636683172801019,0.21452582345045926,0.1268939135726167,0.1372154458031263,0.1537783516239464,0.1680843681699686,0.1848238392269463,0.1491055190348562,0.1400602832999878,0.1824903340503644,0.108183468834284,0.0724626251106067,0.0969410335088345,0.1376993170263049,0.11129870757030795,0.16327039512164848,0.0434633358612801,0.1152596652665479,0.0662076346813719,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,0.1597871774078491
T4,0.17834845392651633,0.1714468387546422,0.1701631450463333,0.0,0.1725853626055811,0.1917081583033489,0.17831699152838146,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1704285544894063,0.190341941309634,0.2070814123666118,0.1713630921745217,0.17044487992654733,0.1785196195155533,0.1656869904774419,0.17000740574516823,0.15925992045626175,0.17027162570638857,0.1700286565596377,0.1876387985971452,0.16980762932885227,0.16979503679471392,0.1607889224476361,0.158781051737738,0.1684165064286984,0.1725728027196991,0.16983265516717183,0.1820447505475146
T5,0.17087350968910908,0.1588895124392021,0.1503277894659157,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.1821616411308441,0.15083036753874182,0.17525993996052502,0.1232409030273877,0.0875225828352976,0.17202973842175975,0.1788940721775831,0.1531296641620018,0.1472728452389169,0.1482651467749797,0.1473995638505302,0.15631834214582707,0.1617849635846986,0.1538899539519316,0.1570314872653805,0.148231596132196,0.1462237254222978,0.1558591801132583,0.0924789969133424,0.1779305764394078,0.1331495136390082
T6,0.1775944242812202,0.1780123081369699,0.17279174714943302,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,0.2346267459367371,0.1909629045981023,0.2012844368286119,0.1677146980142139,0.182020714560236,0.2003503730519329,0.1646320528598429,0.2056568932550468,0.1793170401543792,0.1722524598597697,0.1663956409366848,0.1673879424727475,0.17047755495951333,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,0.1749819758110261,0.16901801258296342,0.1970533721371757,0.16923649050061831
T7,0.038428982232581,0.1722300402533884,0.1636683172801019,0.17831699152838146,0.1600720554073207,0.0738284051834462,0.0,0.2285578916999615,0.1851806367145207,0.19471774719238247,0.1769212625216346,0.1768579354822828,0.1945681051683513,0.1686762272834453,0.1998746253714653,0.0571011454940718,0.17203297877273255,0.1606133730531032,0.161332911600752,0.1607400916647165,0.17597434021881747,0.1735353039641656,0.17293716473990095,0.17819543068635355,0.1615721239463823,0.1595642532364841,0.1691997079274446,0.16787808348023817,0.1912711042535941,0.1695314433492542
T8,0.2289943315619272,0.2143654263880304,0.21452582345045926,0.2100284839662433,0.2155039502389693,0.2346267459367371,0.2285578916999615,0.0,0.2273160228491628,0.2376375550796724,0.21452997986530511,0.2332605289430222,0.25,0.2142816798079098,0.2420100115061073,0.2288454134918464,0.2086055781108302,0.2027487591877453,0.203741060723808,0.1848426852111924,0.2129472441930259,0.2305573862305334,0.21448472090856574,0.21416912983764044,0.2142479827678481,0.20374096449057097,0.21467851478007752,0.2154913903530873,0.2334064903882361,0.2142841514195359
T9,0.1853304902232924,0.1241718413182162,0.1268939135726167,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,0.1102989391160768,0.1752906710583652,0.1895966876043874,0.2063361586613651,0.170617838469275,0.1393025994029305,0.18532271715592474,0.0717104381493323,0.1238389693456179,0.12590238134986248,0.1592116364607237,0.1019097817724267,0.1633601042612484,0.1304560780586326,0.1254881894732798,0.124797720238897,0.12566278305669412,0.083996478098491,0.15714061371492066,0.1544967005461088,0.1812994968422679
T10,0.19511343876284015,0.1344933735487258,0.1372154458031263,0.1947189674462842,0.1821616411308441,0.2012844368286119,0.19471774719238247,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,0.1751651445021951,0.18147133236182908,0.1809393706997847,0.1621379586668027,0.2143241857152928,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.1695331686912333,0.1122313140029363,0.1972150771224082,0.1407776102891422,0.1358097217037895,0.13667663317393436,0.1331113817595084,0.13576174837848037,0.1821490812449621,0.1648182327766184,0.1916210290727776
T11,0.17701940095395413,0.1589991769234247,0.1537783516239464,0.1704285544894063,0.15083036753874182,0.1677146980142139,0.1769212625216346,0.21452997986530511,0.1752906710583652,0.1856122032888749,0.0,0.1605629014468759,0.1846781395121959,0.1489598193201058,0.1899846597153098,0.1807544469008947,0.1565802263200326,0.1507234073969477,0.1517157089330105,0.150850126008561,0.1609218924022283,0.16306954345290772,0.1573405161099624,0.1636564227522965,0.1516821582902268,0.1496742875803286,0.1593097422712891,0.1501695298652832,0.1813811385974386,0.1596414776930987
T12,0.1763883001854261,0.176646091143255,0.1680843681699686,0.190341941309634,0.17525993996052502,0.182020714560236,0.1768579354822828,0.2332605289430222,0.1895966876043874,0.1751651445021951,0.1605629014468759,0.0,0.198984156058218,0.176233125611621,0.204290676261332,0.1950604634469169,0.1708862428660548,0.1650294239429698,0.1650411562338504,0.17509038167339808,0.1752279089482505,0.1721657752804092,0.17121914394458007,0.1779624392983187,0.1709051495828861,0.1639803041263507,0.17539643842917568,0.1644755464113053,0.1956871551434608,0.1748117037793055
T13,0.194717958677123,0.1933855622002328,0.1848238392269463,0.2070814123666118,0.1232409030273877,0.2003503730519329,0.1945681051683513,0.25,0.2063361586613651,0.18147133236182908,0.1846781395121959,0.198984156058218,0.0,0.0508512504317499,0.2210301473183097,0.2133901219386138,0.1818945715135986,0.1817688949999476,0.1806938800762757,0.17655257233362243,0.18153409987052416,0.1962810133457292,0.1883860037129622,0.1947019103552964,0.1827276458932267,0.1807197751833285,0.18170222617696258,0.1269750466743731,0.18188723548602032,0.1816826747566548
T14,0.1589996384850329,0.1576672420081427,0.1491055190348562,0.1713630921745217,0.0875225828352976,0.1646320528598429,0.1686762272834453,0.2142816798079098,0.170617838469275,0.1809393706997847,0.1489598193201058,0.176233125611621,0.0508512504317499,0.0,0.19036855782873482,0.1776718017465237,0.1519073937309424,0.15752193297180406,0.1470428763439203,0.1461772934194708,0.1562490598131381,0.1605626931536392,0.15728760950333956,0.1589835901632063,0.1470093257011366,0.14877577092644778,0.15890107115720314,0.091256726482283,0.1767083060083484,0.0969819707772311
T15,0.1998029378227224,0.0843605988577485,0.1400602832999878,0.17044487992654733,0.17202973842175975,0.2056568932550468,0.1998746253714653,0.2420100115061073,0.1393025994029305,0.1621379586668027,0.1899846597153098,0.204290676261332,0.2210301473183097,0.19036855782873482,0.0,0.2186966421417277,0.13987200886854767,0.1385329580025625,0.1373078787546955,0.1739056251176682,0.1374476477801562,0.2015875335488431,0.1451500667155771,0.14011354160279457,0.1394917088958416,0.1374838381859434,0.1358354976492169,0.1723218902118458,0.13918546285123223,0.1959934854992125
T16,0.0365657043284424,0.1910520570236508,0.1824903340503644,0.1785196195155533,0.1788940721775831,0.1793170401543792,0.0571011454940718,0.2288454134918464,0.18532271715592474,0.2143241857152928,0.1807544469008947,0.1950604634469169,0.2133901219386138,0.1776718017465237,0.2186966421417277,0.0,0.1852922087464505,0.1794353898233656,0.1804276913594284,0.1795621084349788,0.1896338748286462,0.1923573207344281,0.1860524985363803,0.1923684051787144,0.1803941407166447,0.1783862700067465,0.1880217246977069,0.1788815122917011,0.2100931210238565,0.1883534601195166
T17,0.1666200454849597,0.1054613965798836,0.108183468834284,0.1656869904774419,0.1531296641620018,0.1722524598597697,0.17203297877273255,0.2086055781108302,0.0717104381493323,0.0915884943777442,0.1565802263200326,0.1708862428660548,0.1818945715135986,0.1519073937309424,0.13987200886854767,0.1852922087464505,0.0,0.1051285246072853,0.1061208261433481,0.140501191722391,0.0831993370340941,0.1681831001535659,0.1117456333202999,0.11458956891728486,0.11125954580694078,0.1040794047906662,0.1101016335444707,0.1531171042761198,0.1357862558077762,0.1625890521039353
T18,0.1607632265618749,0.11652807496272616,0.0724626251106067,0.17000740574516823,0.1472728452389169,0.1663956409366848,0.1606133730531032,0.2027487591877453,0.1238389693456179,0.1341605015761275,0.1507234073969477,0.1650294239429698,0.1817688949999476,0.15752193297180406,0.1385329580025625,0.1794353898233656,0.1051285246072853,0.0,0.0938860892818357,0.1346443727993061,0.109470190689481,0.162326281230481,0.0760247895966226,0.1122047210395492,0.070366431776887,0.09397715944475207,0.11213633361037954,0.1472602853530349,0.1000654120840988,0.1567322331808504
T19,0.1617555280979376,0.11065557692060174,0.0969410335088345,0.15925992045626175,0.1482651467749797,0.1673879424727475,0.161332911600752,0.203741060723808,0.12590238134986248,0.1351528031121903,0.1517157089330105,0.1650411562338504,0.1806938800762757,0.1470428763439203,0.1373078787546955,0.1804276913594284,0.1061208261433481,0.0938860892818357,0.0,0.13445061409177947,0.1104624922255438,0.16180671768758922,0.1005031979948504,0.113197022575612,0.0935617656799135,0.024344416580894,0.1088503420946045,0.14650368503578895,0.12303622394233929,0.15600403068090607
T20,0.1608899451734881,0.1462610399995913,0.1376993170263049,0.17027162570638857,0.1473995638505302,0.17047755495951333,0.1607400916647165,0.1848426852111924,0.1592116364607237,0.1695331686912333,0.150850126008561,0.17509038167339808,0.17655257233362243,0.1461772934194708,0.1739056251176682,0.1795621084349788,0.140501191722391,0.1346443727993061,0.13445061409177947,0.0,0.1413340686955575,0.1624529998420943,0.1412614815123208,0.14107244382074016,0.1356031236925852,0.133595252982687,0.1432307076736475,0.15070861796237756,0.14098529421288145,0.1568589517924637
