,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.1562,0.1544,0.153,0.04939325671241422,0.143,0.1449,0.1369,0.1408,0.1429,0.07241463090886995,0.08692304810804669,0.1472,0.061904475975146485,0.1456
T2,0.1562,0.0,0.0843,0.10759979205333844,0.1587,0.1585,0.07169586604361901,0.11249909024670729,0.1596,0.1559,0.1573,0.16988300000000003,0.1621,0.1586,0.14015083732118933
T3,0.1544,0.0843,0.0,0.0807,0.14608121982757735,0.1534,0.07727190305044324,0.1505,0.12699507485394051,0.1544,0.1544,0.166,0.1598,0.1561,0.1557
T4,0.153,0.10759979205333844,0.0807,0.0,0.1566,0.0919757979501638,0.1548,0.1525,0.1556,0.1532,0.0938379320402149,0.0979184180470073,0.1581,0.13899088265447684,0.1561
T5,0.04939325671241422,0.1587,0.14608121982757735,0.1566,0.0,0.1266,0.1289,0.1253,0.1256,0.1296,0.0359,0.0603,0.0610047515676681,0.031076346413609603,0.0557
T6,0.143,0.1585,0.1534,0.0919757979501638,0.1266,0.0,0.11099362482734346,0.13884518906253002,0.0559,0.1247,0.07745178728312699,0.04035068939509835,0.1295,0.1254,0.1255
T7,0.1449,0.07169586604361901,0.07727190305044324,0.1548,0.1289,0.11099362482734346,0.0,0.1268,0.1228,0.10775399137145492,0.1261,0.1413,0.133,0.1287,0.1274
T8,0.1369,0.11249909024670729,0.1505,0.1525,0.1253,0.13884518906253002,0.1268,0.0,0.1113,0.04372939852202995,0.1221,0.1362,0.08696357690485818,0.05553726355065648,0.1224
T9,0.1408,0.1596,0.12699507485394051,0.1556,0.1256,0.0559,0.1228,0.1113,0.0,0.1224,0.1223,0.06880151048681257,0.09091484447004408,0.10241669754164892,0.1227
T10,0.1429,0.1559,0.1544,0.1532,0.1296,0.1247,0.10775399137145492,0.04372939852202995,0.1224,0.0,0.1275,0.1424,0.1322,0.06325176901466828,0.10892995965732238
T11,0.07241463090886995,0.1573,0.1544,0.0938379320402149,0.0359,0.07745178728312699,0.1261,0.1221,0.1223,0.1275,0.0,0.0260545320295309,0.05571301884394744,0.0414,0.0558
T12,0.08692304810804669,0.16988300000000003,0.166,0.0979184180470073,0.0603,0.04035068939509835,0.1413,0.1362,0.06880151048681257,0.1424,0.0260545320295309,0.0,0.0655,0.0668,0.0782
T13,0.1472,0.1621,0.1598,0.1581,0.0610047515676681,0.1295,0.133,0.08696357690485818,0.09091484447004408,0.1322,0.05571301884394744,0.0655,0.0,0.0453,0.0616
T14,0.061904475975146485,0.1586,0.1561,0.13899088265447684,0.031076346413609603,0.1254,0.1287,0.05553726355065648,0.10241669754164892,0.06325176901466828,0.0414,0.0668,0.0453,0.0,0.0583
T15,0.1456,0.14015083732118933,0.1557,0.1561,0.0557,0.1255,0.1274,0.1224,0.1227,0.10892995965732238,0.0558,0.0782,0.0616,0.0583,0.0
