restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,81.82275860144017,81.82275860144017,0.1798302386844839,0.1798302386844839,1,0.02,52,checkpoint
0,500,26.063095192191863,26.063095192191863,0.05728152789492717,0.05728152789492717,500,0.02,52,checkpoint
0,1000,24.058952349071483,24.058952349071483,0.052876818349607654,0.052876818349607654,1000,0.01,52,checkpoint
0,1500,24.63347237281162,24.058952349071483,0.0541394997204651,0.052876818349607654,1000,0.01,52,checkpoint
0,2000,24.233066526399245,24.058952349071483,0.05325948687120713,0.052876818349607654,1000,0.005,52,checkpoint
0,2500,22.677682527064462,22.677682527064462,0.04984106049904277,0.04984106049904277,2500,0.005,52,checkpoint
0,3000,22.796012492701223,22.677682527064462,0.0501011263575851,0.04984106049904277,2500,0.005,52,checkpoint
0,3500,22.74007662227303,22.677682527064462,0.04997819037862204,0.04984106049904277,2500,0.005,52,checkpoint
0,4000,22.751426156126744,22.677682527064462,0.05000313440906977,0.04984106049904277,2500,0.0025,52,checkpoint
0,4500,22.15412057130201,22.15412057130201,0.04869037488198244,0.04869037488198244,4500,0.0025,52,checkpoint
0,5000,22.301628750100324,22.15412057130201,0.049014568681539174,0.04869037488198244,4500,0.0025,52,checkpoint
