restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,180.59517351822313,180.59517351822313,0.3969124692708201,0.3969124692708201,1,0.02,52,checkpoint
0,500,162.5312500868899,162.5312500868899,0.3572115386525053,0.3572115386525053,500,0.02,52,checkpoint
0,1000,147.6127720042464,147.6127720042464,0.3244236747346075,0.3244236747346075,1000,0.01,52,checkpoint
0,1500,142.8593449286682,142.8593449286682,0.31397658226080927,0.31397658226080927,1500,0.01,52,checkpoint
0,2000,139.53283535298738,139.53283535298738,0.30666557220436785,0.30666557220436785,2000,0.005,52,checkpoint
0,2500,133.06048470066233,133.06048470066233,0.29244062571574136,0.29244062571574136,2500,0.005,52,checkpoint
0,3000,152.78993717949763,133.06048470066233,0.33580205973515964,0.29244062571574136,2500,0.005,52,checkpoint
0,3500,140.269389329541,133.06048470066233,0.3082843721528374,0.29244062571574136,2500,0.005,52,checkpoint
0,4000,131.809747697772,131.809747697772,0.2896917531819165,0.2896917531819165,4000,0.0025,52,checkpoint
0,4500,128.55855996303174,128.55855996303174,0.2825462856330368,0.2825462856330368,4500,0.0025,52,checkpoint
0,5000,124.72867164934821,124.72867164934821,0.2741289486798862,0.2741289486798862,5000,0.0025,52,checkpoint
