restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,94.20594432981565,94.20594432981565,0.20704603149410034,0.20704603149410034,1,0.02,52,checkpoint
0,500,27.263492073730248,27.263492073730248,0.05991976279940714,0.05991976279940714,500,0.02,52,checkpoint
0,1000,25.3941122615974,25.3941122615974,0.055811235739774506,0.055811235739774506,1000,0.01,52,checkpoint
0,1500,24.811494399023633,24.811494399023633,0.05453075692093106,0.05453075692093106,1500,0.01,52,checkpoint
0,2000,24.777245970624538,24.777245970624538,0.05445548564972426,0.05445548564972426,2000,0.005,52,checkpoint
0,2500,23.52701712194748,23.52701712194748,0.05170772993834611,0.05170772993834611,2500,0.005,52,checkpoint
0,3000,23.1925719707558,23.1925719707558,0.05097268565001275,0.05097268565001275,3000,0.005,52,checkpoint
0,3500,23.66280287400009,23.1925719707558,0.05200616016263756,0.05097268565001275,3000,0.005,52,checkpoint
0,4000,23.618896953999723,23.1925719707558,0.05190966363516423,0.05097268565001275,3000,0.0025,52,checkpoint
0,4500,22.89198196795465,22.89198196795465,0.05031204828121901,0.05031204828121901,4500,0.0025,52,checkpoint
0,5000,22.78337027582605,22.78337027582605,0.05007334126555176,0.05007334126555176,5000,0.0025,52,checkpoint
