restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,69.45926939362433,69.45926939362433,0.15265773493104248,0.15265773493104248,1,0.02,52,checkpoint
0,500,27.20784218433893,27.20784218433893,0.05979745535019545,0.05979745535019545,500,0.02,52,checkpoint
0,1000,24.146796676432928,24.146796676432928,0.05306988280534709,0.05306988280534709,1000,0.01,52,checkpoint
0,1500,24.167450791977835,24.146796676432928,0.053115276465885354,0.05306988280534709,1000,0.01,52,checkpoint
0,2000,24.16986966898913,24.146796676432928,0.05312059267909699,0.05306988280534709,1000,0.005,52,checkpoint
0,2500,22.909211541027496,22.909211541027496,0.050349915474785706,0.050349915474785706,2500,0.005,52,checkpoint
0,3000,22.973657604402504,22.909211541027496,0.050491555174510996,0.050349915474785706,2500,0.005,52,checkpoint
0,3500,22.885062134063663,22.885062134063663,0.05029683985508497,0.05029683985508497,3500,0.005,52,checkpoint
0,4000,22.816703698330215,22.816703698330215,0.05014660153479168,0.05014660153479168,4000,0.0025,52,checkpoint
0,4500,22.21988314899117,22.21988314899117,0.048834908019760814,0.048834908019760814,4500,0.0025,52,checkpoint
0,5000,22.172105739257468,22.172105739257468,0.04872990272364278,0.04872990272364278,5000,0.0025,52,checkpoint
