restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,87.73731357497876,87.73731357497876,0.1928292606043489,0.1928292606043489,1,0.02,52,checkpoint
0,500,34.07637442965319,34.07637442965319,0.0748931306146224,0.0748931306146224,500,0.02,52,checkpoint
0,1000,30.064159285979265,30.064159285979265,0.06607507535380058,0.06607507535380058,1000,0.01,52,checkpoint
0,1500,28.879207899977608,28.879207899977608,0.06347078659335738,0.06347078659335738,1500,0.01,52,checkpoint
0,2000,29.52674073264128,28.879207899977608,0.06489393567613468,0.06347078659335738,1500,0.005,52,checkpoint
0,2500,27.030037193624832,27.030037193624832,0.059406675150823804,0.059406675150823804,2500,0.005,52,checkpoint
0,3000,26.66419114424701,26.66419114424701,0.05860261789944398,0.05860261789944398,3000,0.005,52,checkpoint
0,3500,27.18236752122726,26.66419114424701,0.05974146707962035,0.05860261789944398,3000,0.005,52,checkpoint
0,4000,27.541018401687495,26.66419114424701,0.060529710772939546,0.05860261789944398,3000,0.0025,52,checkpoint
0,4500,25.445249673044234,25.445249673044234,0.055923625655042275,0.055923625655042275,4500,0.0025,52,checkpoint
0,5000,25.70033315877825,25.445249673044234,0.056484248700611535,0.055923625655042275,4500,0.0025,52,checkpoint
