,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.17586229284377325,0.1544,0.153,0.1443355667695545,0.143,0.1449,0.1369,0.1408,0.1423404790557377,0.14322528031122117,0.1556,0.1472,0.1437,0.1456
T2,0.17586229284377325,0.0,0.18686229284377326,0.18546229284377325,0.15601949776785717,0.1585,0.1584,0.1563,0.1596,0.1559,0.15490921130952384,0.17,0.1621,0.15696043898809525,0.15579887183779764
T3,0.1544,0.18686229284377326,0.0,0.164,0.1584,0.1534,0.1543,0.1509,0.1525,0.15334047905573772,0.15422528031122118,0.166,0.1598,0.1561,0.1557
T4,0.153,0.18546229284377325,0.164,0.0,0.1539355667695545,0.1559,0.1548,0.1525,0.1556,0.1519404790557377,0.1548,0.1698865898350307,0.1581,0.15487650798979258,0.153714940839495
T5,0.1443355667695545,0.15601949776785717,0.1584,0.1539355667695545,0.0,0.1266,0.1289,0.1253,0.1256,0.12518048870026122,0.0359,0.0603,0.0491,0.0434,0.0557
T6,0.143,0.1585,0.1534,0.1559,0.1266,0.0,0.1257,0.12469542410956488,0.0559,0.1247,0.1233,0.14274204482063416,0.1309010031539675,0.12773196297539605,0.12657039582509844
T7,0.1449,0.1584,0.1543,0.1548,0.1289,0.1257,0.0,0.1268,0.1228,0.125089093010312,0.1261,0.1413,0.13187223902142237,0.1287,0.1274
T8,0.1369,0.1563,0.1509,0.1525,0.1253,0.12469542410956488,0.1268,0.0,0.12355970982385059,0.122,0.1221,0.1362,0.1278,0.1257,0.12485935283842542
T9,0.1408,0.1596,0.1525,0.1556,0.1256,0.0559,0.1228,0.12355970982385059,0.0,0.1224,0.1223,0.1372,0.1263,0.1242,0.1227
T10,0.1423404790557377,0.1559,0.15334047905573772,0.1519404790557377,0.12518048870026122,0.1247,0.125089093010312,0.122,0.1224,0.0,0.1275,0.1424,0.12929047009907074,0.1298,0.1279
T11,0.14322528031122117,0.15490921130952384,0.15422528031122118,0.1548,0.0359,0.1233,0.1261,0.1221,0.1223,0.1275,0.0,0.0414,0.0467,0.0414,0.05651072730654762
T12,0.1556,0.17,0.166,0.1698865898350307,0.0603,0.14274204482063416,0.1413,0.1362,0.1372,0.1424,0.0414,0.0,0.0655,0.058461309523809527,0.0782
T13,0.1472,0.1621,0.1598,0.1581,0.0491,0.1309010031539675,0.13187223902142237,0.1278,0.1263,0.12929047009907074,0.0467,0.0655,0.0,0.0453,0.0616
T14,0.1437,0.15696043898809525,0.1561,0.15487650798979258,0.0434,0.12773196297539605,0.1287,0.1257,0.1242,0.1298,0.0414,0.058461309523809527,0.0453,0.0,0.0583
T15,0.1456,0.15579887183779764,0.1557,0.153714940839495,0.0557,0.12657039582509844,0.1274,0.12485935283842542,0.1227,0.1279,0.05651072730654762,0.0782,0.0616,0.0583,0.0
