,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.0862953692115143,0.0854032409435024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2687381103360812,-1.0
T2,0.0862953692115143,0.0,-1.0,-1.0,-1.0,-1.0,0.2058362096015061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2768138314294535,-1.0
T3,0.0854032409435024,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2115922637148765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2147163775070751,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2553008419888145,-1.0,-1.0,-1.0
T6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2585973962171456,-1.0,-1.0,0.2733485193621868
T7,-1.0,0.2058362096015061,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2738668017219549,0.2794490987560294,-1.0
T8,-1.0,-1.0,0.2115922637148765,0.2147163775070751,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,0.2905401225020108,0.2807049864898059
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.286441835910813,-1.0
T10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,0.2553008419888145,0.2585973962171456,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2738668017219549,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,0.2687381103360812,0.2768138314294535,-1.0,-1.0,-1.0,-1.0,0.2794490987560294,0.2905401225020108,0.286441835910813,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,0.2733485193621868,-1.0,0.2807049864898059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
