,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.15091950173065877,0.1638181707888736,0.186075743928539,0.15531530547122982,0.0739782586922178,0.1728337006387872,0.2289943315619272,0.1853304902232924,0.195652022453802,0.1620822836394039,0.1781335378282739,0.194717958677123,0.13011174135674547,0.1795926478415904,0.0365657043284424,0.1666200454849597,0.17172153064583953,0.1617555280979376,0.1608899451734881,0.17458092151573046,0.1736851574729372,0.1699465577195315,0.1736962419172237,0.1617219774551539,0.1597141067452557,0.1693495614362162,0.16741696550959861,0.1914209577623657,0.1696812968580258
T2,0.15091950173065877,0.0,0.1139433171114843,0.17132707219146304,0.15044158077147862,0.11352033654863264,0.167959975939036,0.21424565982485122,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.17325981312852268,0.1944051296324576,0.1252380166569943,0.12319870923801943,0.16991861035900455,0.11387376209083583,0.11532759204226856,0.1118806744205483,0.1462610399995913,0.11818698291215954,0.17025816698876256,0.11355261911596051,0.11150589096539726,0.10502560621743437,0.1098392530678665,0.1162824633967223,0.16254324080984744,0.13787847209800622,0.1683489003811356
T3,0.1638181707888736,0.1139433171114843,0.0,0.1628851157813558,0.16473199987822384,0.12781075565537786,0.1636683172801019,0.205803703414744,0.12284200907477824,0.13316354130528785,0.1537783516239464,0.18755023223526793,0.20869554873920285,0.13952843576373952,0.1415879022295612,0.1842090294657498,0.108183468834284,0.0724626251106067,0.10056448864136314,0.1376993170263049,0.10860519248045426,0.1845485860955078,0.07356017518378649,0.101924100533692,0.06503316228526035,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.09788602816583217,0.1597871774078491
T4,0.186075743928539,0.17132707219146304,0.1628851157813558,0.0,0.1725853626055811,0.13880163170918808,0.1859258904197674,0.2100284839662433,0.1843974352157746,0.21954684080136833,0.17498799174457474,0.190341941309634,0.21019772141284548,0.1410306084373822,0.1990914238727192,0.19519990551955996,0.1656869904774419,0.19212910110664377,0.18694778813744362,0.0344024661251355,0.19498849197653473,0.1876387985971452,0.1903541281803357,0.1727631869097059,0.1607889224476361,0.186092334658283,0.1684165064286984,0.17833583259023533,0.1904879027548479,0.19163082160871
T5,0.15531530547122982,0.15044158077147862,0.16473199987822384,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2091527601852547,0.1718401089003345,0.1821616411308441,0.1501820897511652,0.16870702029788376,0.15668969581076092,0.0875225828352976,0.17911472688241023,0.17431441409957557,0.16978977973522663,0.1472728452389169,0.1482651467749797,0.1473995638505302,0.1574713302441976,0.16570537415812364,0.16946863676035132,0.16742190860978806,0.148231596132196,0.1652068432382986,0.1558591801132583,0.12482780698815077,0.193794489742397,0.13812279600662541
T6,0.0739782586922178,0.11352033654863264,0.12781075565537786,0.13880163170918808,0.1658543232909023,0.0,0.13543453545676104,0.18172021934257626,0.15141857292802832,0.16174010515853793,0.1677146980142139,0.14073437264624775,0.2003503730519329,0.09271257617471934,0.14219348265956425,0.1373931698767296,0.1722524598597697,0.1663956409366848,0.1673879424727475,0.166522359548298,0.13718175633370433,0.13773272650648763,0.13254739253750533,0.13050066438694208,0.12402037963897919,0.1282855990154526,0.1749819758110261,0.13001780032757249,0.156873245519551,0.1753137112328358
T7,0.1728337006387872,0.167959975939036,0.1636683172801019,0.1859258904197674,0.1600720554073207,0.13543453545676104,0.0,0.22721126216176968,0.1851806367145207,0.1955021689450304,0.1619324301306323,0.1762384466766544,0.20737073196937605,0.13820361899391276,0.1998746253714653,0.19183280926713295,0.187308174902784,0.18876200485421674,0.18358069188501658,0.15910687577333057,0.1916213957241077,0.17338605225052994,0.1672304817661178,0.18494030377734544,0.17846001902938258,0.18272523840585597,0.18971687620867045,0.1755088431467659,0.1912711042535941,0.18880383216524055
T8,0.2289943315619272,0.21424565982485122,0.205803703414744,0.2100284839662433,0.2091527601852547,0.18172021934257626,0.22721126216176968,0.0,0.2273160228491628,0.2376375550796724,0.21790657937796293,0.23251109935125636,0.25,0.18394919607077037,0.2420100115061073,0.247666494823418,0.23359385878859923,0.23504768874003196,0.203741060723808,0.1848426852111924,0.2379070796099229,0.2305573862305334,0.2332727158137239,0.2156817745430941,0.2247457029151978,0.2290109222916712,0.2113350940620866,0.22125442022362352,0.2334064903882361,0.2249633381809028
T9,0.1853304902232924,0.1241718413182162,0.12284200907477824,0.1843974352157746,0.1718401089003345,0.15141857292802832,0.1851806367145207,0.2273160228491628,0.0,0.1102989391160768,0.1965535295346249,0.1895966876043874,0.2063361586613651,0.16313625303638996,0.1610969456174151,0.20781684673840023,0.08142736946991952,0.1238389693456179,0.1248312708816807,0.1840395098158078,0.1019097817724267,0.20815640336815827,0.1275786459569057,0.12553191780634246,0.124797720238897,0.1227898495289988,0.08383607077580596,0.2004414771892431,0.1544967005461088,0.1812994968422679
T10,0.195652022453802,0.1344933735487258,0.13316354130528785,0.21954684080136833,0.1821616411308441,0.16174010515853793,0.1955021689450304,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,0.22147958173842802,0.2166576908918747,0.1734577852668996,0.1621379586668027,0.2143241857152928,0.0915884943777442,0.13967515111372336,0.1344938381445232,0.19436104204631743,0.11223131400293634,0.1972150771224082,0.1407776102891422,0.13585345003685206,0.1351192524694066,0.1336383846653626,0.0941576030063156,0.21076300941975273,0.1648182327766184,0.1916210290727776
T11,0.1620822836394039,0.1623400745972329,0.1537783516239464,0.17498799174457474,0.1501820897511652,0.1677146980142139,0.1619324301306323,0.21790657937796293,0.1965535295346249,0.1856122032888749,0.0,0.1605629014468759,0.1980660491855693,0.1489598193201058,0.18732843926616086,0.1807544469008947,0.17800349211897726,0.1507234073969477,0.1517157089330105,0.14980219298952382,0.18231671294030094,0.0336420882602265,0.1573405161099624,0.1636564227522965,0.1516821582902268,0.17342055562204922,0.1593097422712891,0.1501695298652832,0.20200820212614762,0.1596414776930987
T12,0.1781335378282739,0.17325981312852268,0.18755023223526793,0.190341941309634,0.16870702029788376,0.14073437264624775,0.1762384466766544,0.23251109935125636,0.1895966876043874,0.22147958173842802,0.1605629014468759,0.0,0.198984156058218,0.163265835866128,0.2019329592394543,0.1950604634469169,0.19260801209227071,0.1650294239429698,0.1660217254790326,0.16440671296281728,0.1969212329135944,0.1721657752804092,0.1922868691173954,0.19024014096683212,0.18375985621886926,0.1639803041263507,0.19501671339815715,0.18080868033625258,0.2166127220994411,0.19410366935472723
T13,0.194717958677123,0.1944051296324576,0.20869554873920285,0.21019772141284548,0.15668969581076092,0.2003503730519329,0.20737073196937605,0.25,0.2063361586613651,0.2166576908918747,0.1980660491855693,0.198984156058218,0.0,0.0508512504317499,0.2210301473183097,0.2133901219386138,0.1876257139230325,0.1817688949999476,0.1827611965360104,0.1818956136115608,0.1919673800052282,0.20966892301910262,0.1883860037129622,0.1947019103552964,0.1827276458932267,0.1807197751833285,0.21616202990209207,0.1205052846594114,0.2124266262004385,0.1327002909693212
T14,0.13011174135674547,0.1252380166569943,0.13952843576373952,0.1410306084373822,0.0875225828352976,0.09271257617471934,0.13820361899391276,0.18394919607077037,0.16313625303638996,0.1734577852668996,0.1489598193201058,0.163265835866128,0.0508512504317499,0.0,0.15391116276792588,0.14911084998509122,0.1445862156207423,0.1460505748078575,0.1470428763439203,0.11584480968233127,0.1562490598131381,0.14050181004363932,0.1526676835208721,0.14221834449530374,0.13573805974734082,0.1450014549912384,0.1546369096821989,0.051338171683948074,0.1767083060083484,0.0969819707772311
T15,0.1795926478415904,0.12319870923801943,0.1415879022295612,0.1990914238727192,0.17911472688241023,0.14219348265956425,0.1998746253714653,0.2420100115061073,0.1610969456174151,0.1621379586668027,0.18732843926616086,0.2019329592394543,0.2210301473183097,0.15391116276792588,0.0,0.19859175646993615,0.1331059816979605,0.14400073815320016,0.138819425184,0.17481441954734372,0.1374476477801562,0.2015875335488431,0.14222576522689212,0.14017903707632887,0.1394917088958416,0.1374838381859434,0.1358354976492169,0.186521537671397,0.16655161820893782,0.1959934854992125
T16,0.0365657043284424,0.16991861035900455,0.1842090294657498,0.19519990551955996,0.17431441409957557,0.1373931698767296,0.19183280926713295,0.247666494823418,0.20781684673840023,0.2143241857152928,0.1807544469008947,0.1950604634469169,0.2133901219386138,0.14911084998509122,0.19859175646993615,0.0,0.1852922087464505,0.1907206392741853,0.18553932630498512,0.17001410676450907,0.19358003014407626,0.1923573207344281,0.18894566634787724,0.18689893819731399,0.1804186534493511,0.18468387282582452,0.19167551062863902,0.18641607413794437,0.21327151932992294,0.19971106315641907
T17,0.1666200454849597,0.11387376209083583,0.108183468834284,0.1656869904774419,0.16978977973522663,0.1722524598597697,0.187308174902784,0.23359385878859923,0.08142736946991952,0.0915884943777442,0.17800349211897726,0.19260801209227071,0.1876257139230325,0.1445862156207423,0.1331059816979605,0.1852922087464505,0.0,0.1051285246072853,0.10562226849836592,0.140501191722391,0.0831993370340941,0.1681831001535659,0.1117456333202999,0.10698188039069478,0.1005015956427319,0.1040794047906662,0.0652860333601583,0.1531171042761198,0.1333544615233037,0.1625890521039353
T18,0.17172153064583953,0.11532759204226856,0.0724626251106067,0.19212910110664377,0.1472728452389169,0.1663956409366848,0.18876200485421674,0.23504768874003196,0.1238389693456179,0.13967515111372336,0.1507234073969477,0.1650294239429698,0.1817688949999476,0.1460505748078575,0.14400073815320016,0.1907206392741853,0.1051285246072853,0.0,0.0938860892818357,0.1346443727993061,0.109470190689481,0.162326281230481,0.0760247895966226,0.1122047210395492,0.07154477209369586,0.0918446679291538,0.1078580405585417,0.1472602853530349,0.10439763797426768,0.1567322331808504
T19,0.1617555280979376,0.1118806744205483,0.10056448864136314,0.18694778813744362,0.1482651467749797,0.1673879424727475,0.18358069188501658,0.203741060723808,0.1248312708816807,0.1344938381445232,0.1517157089330105,0.1660217254790326,0.1827611965360104,0.1470428763439203,0.138819425184,0.18553932630498512,0.10562226849836592,0.0938860892818357,0.0,0.1617619893823927,0.1104624922255438,0.18587888293474314,0.10530112552349061,0.10325439737292735,0.09677411262496446,0.024344416580894,0.10803096980425238,0.1482525868890977,0.12962697850553628,0.19145894577430267
T20,0.1608899451734881,0.1462610399995913,0.1376993170263049,0.0344024661251355,0.1473995638505302,0.166522359548298,0.15910687577333057,0.1848426852111924,0.1840395098158078,0.19436104204631743,0.14980219298952382,0.16440671296281728,0.1818956136115608,0.11584480968233127,0.17481441954734372,0.17001410676450907,0.140501191722391,0.1346443727993061,0.1617619893823927,0.0,0.1448428578045867,0.1624529998420943,0.1412614815123208,0.16312160127472156,0.1356031236925852,0.1609065359032321,0.1432307076736475,0.15315003383518444,0.165302103999797,0.1568589517924637
T21,0.17458092151573046,0.11818698291215954,0.10860519248045426,0.19498849197653473,0.1574713302441976,0.13718175633370433,0.1916213957241077,0.2379070796099229,0.1019097817724267,0.11223131400293634,0.18231671294030094,0.1969212329135944,0.1919673800052282,0.1562490598131381,0.1374476477801562,0.19358003014407626,0.0831993370340941,0.109470190689481,0.1104624922255438,0.1448428578045867,0.0,0.19391958677383428,0.1160872994024957,0.1111194108171429,0.10481481646405559,0.1084210708728619,0.0859288529853505,0.18620466059491914,0.13766768234462742,0.1994996496133938
