,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.17237989376216,0.16416142678903195,0.18597608896075105,0.1602219089160923,0.17780434466303485,0.038428982232581,0.22889467659413926,0.1863824037721649,0.195652022453802,0.1620822836394039,0.17638830018542606,0.1942196838381834,0.1589996384850329,0.2000244788802369,0.0365657043284424,0.1666200454849597,0.16110648256203325,0.15926415390323934,0.1608899451734881,0.1709617115671554,0.17368515747293722,0.1677235912750479,0.17474815546609618,0.16206523345531232,0.15722273255055746,0.17040147498508867,0.1602093490302103,0.19176421376252412,0.1696812968580258
T2,0.17237989376216,0.0,0.1139433171114843,0.1714468387546422,0.1602403908914385,0.1793133591053123,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.13449337354872587,0.16359129808168132,0.17789731462770347,0.19433782078131745,0.1576672420081427,0.0843605988577485,0.1910520570236508,0.1054613965798836,0.1108883728844856,0.1118806744205483,0.1462610399995913,0.10980306266207926,0.1739429484307662,0.11750548159750027,0.11253759301214747,0.1118471237777646,0.1098392530678665,0.10819091253113995,0.16022783100555646,0.1415461040849765,0.169699778833372
T3,0.16416142678903195,0.1139433171114843,0.0,0.1628851157813558,0.15097001036943786,0.1694505851636835,0.1640115732802604,0.205803703414744,0.1268939135726167,0.13721544580312633,0.1537783516239464,0.1680843681699686,0.18506744025931687,0.14974773993837848,0.14158790222956125,0.1824903340503644,0.10818346883428406,0.0724626251106067,0.0969410335088345,0.1376993170263049,0.11252513491647975,0.16592379139321406,0.07907973382362135,0.1152596652665479,0.07342137600388576,0.0948996121561526,0.11091298478554043,0.1503152295800336,0.10312035631109756,0.16042939831137137
T4,0.18597608896075105,0.1714468387546422,0.1628851157813558,0.0,0.17278467254115695,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1863462434747385,0.19666777570524818,0.1760359247636119,0.190341941309634,0.20688210243103594,0.17156240211009754,0.1990914238727192,0.2047479071900298,0.1676357987364059,0.1598301715543571,0.1608224730904198,0.16075412990827373,0.1719774648186016,0.1876387985971452,0.1664472802673717,0.17471199516866978,0.1607889224476361,0.15718657225313107,0.1684165064286984,0.1725728027196991,0.1917280534650977,0.18224406048309047
T5,0.1602219089160923,0.1602403908914385,0.15097001036943786,0.17278467254115695,0.0,0.1660038057425841,0.1600720554073207,0.21570326017454514,0.1731909873525708,0.1821616411308441,0.1501820897511652,0.1644881062971873,0.1810282674185893,0.0875225828352976,0.1878849760095154,0.1787944172097952,0.1531296641620018,0.1472728452389169,0.14607273748364524,0.14759887378610603,0.15882220869643388,0.1617849635846986,0.1538899539519316,0.16155673904650208,0.14887381703571823,0.1462237254222978,0.1558591801132583,0.09247899691334238,0.17857279734293002,0.0522017592946794
T6,0.17780434466303485,0.1793133591053123,0.1694505851636835,0.1917081583033489,0.1660038057425841,0.0,0.17765449115426327,0.2346267459367371,0.1909629045981023,0.2025854877969543,0.1677146980142139,0.18202071456023602,0.2003503730519329,0.16478153531152473,0.2069579442233892,0.19647650792452567,0.17355351082811205,0.16698803435631296,0.16514570569751907,0.166522359548298,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.18062970726037592,0.1673543918299639,0.1631042843448372,0.1762830267793684,0.1659912458567021,0.19764576555680385,0.1753137112328358
T7,0.038428982232581,0.1722300402533884,0.1640115732802604,0.1859258904197674,0.1600720554073207,0.17765449115426327,0.0,0.22874482308536764,0.1851806367145207,0.196554082493903,0.1619324301306323,0.17623844667665445,0.19406983032941177,0.1587501300084734,0.1998746253714653,0.0571011454940718,0.16752210552506072,0.1606133730531032,0.15911430039446778,0.1607400916647165,0.17186377160725638,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,0.15707287904178588,0.1691997079274446,0.1600594955214387,0.1916143602537525,0.1694317883814663
T8,0.22889467659413926,0.2143654263880304,0.205803703414744,0.2100284839662433,0.21570326017454514,0.2346267459367371,0.22874482308536764,0.0,0.22926483110812668,0.2376375550796724,0.219054167364788,0.23336018391081015,0.25,0.21448098974348573,0.2420100115061073,0.24756683985563005,0.2086055781108302,0.203988909897995,0.20214658123920115,0.2036727175416619,0.21489605245198978,0.23065704119832134,0.2093658679007599,0.2156817745430941,0.2037075100810244,0.20010515988651928,0.2113350940620866,0.21569070028866313,0.2334064903882361,0.2249633381809028
T9,0.1863824037721649,0.1241718413182162,0.1268939135726167,0.1863462434747385,0.1731909873525708,0.1909629045981023,0.1851806367145207,0.22926483110812668,0.0,0.11029893911607691,0.1752906710583652,0.1895966876043874,0.2063361586613651,0.170617838469275,0.1518164264362931,0.2040026534847831,0.08126696214723465,0.12383896934561792,0.1248312708816807,0.16116044471968757,0.1019097817724267,0.18814476837634697,0.13045607805863257,0.1254881894732798,0.124797720238897,0.1227898495289988,0.083996478098491,0.17317842746668877,0.1544967005461088,0.1826503752945043
T10,0.195652022453802,0.13449337354872587,0.13721544580312633,0.19666777570524818,0.1821616411308441,0.2025854877969543,0.196554082493903,0.2376375550796724,0.11029893911607691,0.0,0.1856122032888749,0.2011694433193455,0.2166576908918747,0.1809393706997847,0.1621379586668028,0.2153760992641654,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.17148197695019723,0.1122313140029363,0.1972150771224082,0.14077761028914226,0.1358097217037895,0.1351192524694066,0.13027675156465185,0.09431801032900056,0.1821490812449621,0.1648182327766185,0.19297190752501397
