,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,0.1562,0.15604486186254485,0.15485098142666742,0.1427155421622619,0.143,0.14301668736240655,0.1369,0.14305039149046708,0.14308165688451802,0.1417,0.1556,0.14266201687538158,0.14270344396264079,0.1456
T2,0.1562,0.0,0.15728800858800224,0.1572592515270343,0.157361374137967,0.15735300307578895,0.1584,0.15739994746973995,0.1596,0.1559,0.1573,0.16977126500000006,0.15727802377004052,0.1573220580112432,0.15731116434220518
T3,0.15604486186254485,0.15728800858800224,0.0,0.1559733408444273,0.15605329225615092,0.1534,0.15602232890938691,0.15610934370947954,0.15594647505275808,0.15603540206124608,0.15609400122161435,0.15607315628778815,0.1560730806293393,0.1561,0.15611117788269963
T4,0.15485098142666742,0.1572592515270343,0.1559733408444273,0.0,0.15479045864827184,0.15503234751144024,0.1548,0.1525,0.1556,0.1532,0.1548,0.1674,0.1581,0.1548,0.15479561854645257
T5,0.1427155421622619,0.157361374137967,0.15605329225615092,0.15479045864827184,0.0,0.1255863453769506,0.1267260850611872,0.12240288262856963,0.1256,0.12754754315078434,0.0359,0.0603,0.05336705693462378,0.04602124022064093,0.0557
T6,0.143,0.15735300307578895,0.1534,0.15503234751144024,0.1255863453769506,0.0,0.12665394263261287,0.1137,0.0559,0.12240262772782669,0.12545338908701228,0.1395,0.1295,0.1254,0.1255
T7,0.14301668736240655,0.1584,0.15602232890938691,0.1548,0.1267260850611872,0.12665394263261287,0.0,0.1268,0.12685888014732968,0.121,0.1261,0.1413,0.133,0.12697260781128697,0.1270386466894514
T8,0.1369,0.15739994746973995,0.15610934370947954,0.1525,0.12240288262856963,0.1137,0.1268,0.0,0.1113,0.122,0.1221,0.1362,0.12246334660504221,0.12237103523115674,0.1224
T9,0.14305039149046708,0.1596,0.15594647505275808,0.1556,0.1256,0.0559,0.12685888014732968,0.1113,0.0,0.1224,0.1223,0.12564661067065144,0.1263,0.1254167232710117,0.1227
T10,0.14308165688451802,0.1559,0.15603540206124608,0.1532,0.12754754315078434,0.12240262772782669,0.121,0.122,0.1224,0.0,0.1275,0.1424,0.12755065465319868,0.1298,0.12759997142519083
T11,0.1417,0.1573,0.15609400122161435,0.1548,0.0359,0.12545338908701228,0.1261,0.1221,0.1223,0.1275,0.0,0.07395055382944107,0.0467,0.0414,0.0558
T12,0.1556,0.16977126500000006,0.15607315628778815,0.1674,0.0603,0.1395,0.1413,0.1362,0.12564661067065144,0.1424,0.07395055382944107,0.0,0.0655,0.07364369671987155,0.07408518497694795
T13,0.14266201687538158,0.15727802377004052,0.1560730806293393,0.1581,0.05336705693462378,0.1295,0.133,0.12246334660504221,0.1263,0.12755065465319868,0.0467,0.0655,0.0,0.05331603410460049,0.058284390518791834
T14,0.14270344396264079,0.1573220580112432,0.1561,0.1548,0.04602124022064093,0.1254,0.12697260781128697,0.12237103523115674,0.1254167232710117,0.1298,0.0414,0.07364369671987155,0.05331603410460049,0.0,0.0583
T15,0.1456,0.15731116434220518,0.15611117788269963,0.15479561854645257,0.0557,0.1255,0.1270386466894514,0.1224,0.1227,0.12759997142519083,0.0558,0.07408518497694795,0.058284390518791834,0.0583,0.0
