,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,0.1527297018278982,-1.0,0.1419554530557747,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,0.0739301972685887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,0.0787163184983348,-1.0,-1.0,-1.0,0.1501973883996356,-1.0,0.1550665613032642,0.1511407425530613,-1.0,-1.0,-1.0,-1.0
T4,0.1527297018278982,0.0739301972685887,0.0787163184983348,0.0,0.1530088062622309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1509225770857598,-1.0
T5,-1.0,-1.0,-1.0,0.1530088062622309,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,0.1419554530557747,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1180458015267175,0.1209962245767872,-1.0,0.1178777110648204,-1.0
T7,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1197473888753947,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,0.1501973883996356,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1177696078431372,-1.0
T10,-1.0,-1.0,0.1550665613032642,-1.0,-1.0,-1.0,0.1197473888753947,-1.0,-1.0,0.0,-1.0,0.1256247714250883,-1.0,-1.0,-1.0
T11,-1.0,-1.0,0.1511407425530613,-1.0,-1.0,0.1180458015267175,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,0.1209962245767872,-1.0,-1.0,-1.0,0.1256247714250883,-1.0,0.0,-1.0,-1.0,-1.0
T13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,0.1509225770857598,-1.0,0.1178777110648204,-1.0,-1.0,0.1177696078431372,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
