,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,0.1054918755510769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2645663313721769,0.2687381103360812,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2059022025891159,-1.0,-1.0,-1.0,0.266256536450323,-1.0,0.2701096612142376
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2745001234263144,0.2694709772226304
T4,0.1054918755510769,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2104448982117443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2176438222167879,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.147001691835328,-1.0,0.1890335503254882,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,0.2176438222167879,-1.0,0.147001691835328,0.0,-1.0,0.1890169902912621,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,0.2059022025891159,-1.0,0.2104448982117443,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.286441835910813,-1.0
T10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1890335503254882,0.1890169902912621,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2738499536894103,-1.0,-1.0
T13,0.2645663313721769,0.266256536450323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2738499536894103,0.0,-1.0,-1.0
T14,0.2687381103360812,-1.0,0.2745001234263144,-1.0,-1.0,-1.0,-1.0,-1.0,0.286441835910813,-1.0,-1.0,-1.0,-1.0,0.0,0.2358717917821424
T15,-1.0,0.2701096612142376,0.2694709772226304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2358717917821424,0.0
