restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,276.30340504431365,276.30340504431365,0.6072602308666234,0.6072602308666234,1,0.02,52,checkpoint
0,500,66.31206036820342,66.31206036820342,0.1457407920180295,0.1457407920180295,500,0.02,52,checkpoint
0,1000,49.603667854091725,49.603667854091725,0.10901905022877302,0.10901905022877302,1000,0.01,52,checkpoint
0,1500,52.44531273205907,49.603667854091725,0.11526442358694301,0.10901905022877302,1000,0.01,52,checkpoint
0,2000,42.30992639848505,42.30992639848505,0.09298884922743966,0.09298884922743966,2000,0.005,52,checkpoint
0,2500,33.29720933516815,33.29720933516815,0.0731806798575124,0.0731806798575124,2500,0.005,52,checkpoint
0,3000,34.84613952634004,33.29720933516815,0.07658492203591218,0.0731806798575124,2500,0.005,52,checkpoint
0,3500,32.37800273014013,32.37800273014013,0.07116044556074755,0.07116044556074755,3500,0.005,52,checkpoint
0,4000,32.36545706984601,32.36545706984601,0.07113287268098024,0.07113287268098024,4000,0.0025,52,checkpoint
0,4500,28.358921142792987,28.358921142792987,0.06232729921492964,0.06232729921492964,4500,0.0025,52,checkpoint
0,5000,28.634673549492195,28.358921142792987,0.06293334846042241,0.06232729921492964,4500,0.0025,52,checkpoint
