restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,276.30531370594724,276.30531370594724,0.6072644257273566,0.6072644257273566,1,0.02,52,checkpoint
0,500,576.9318650114595,276.30531370594724,1.2679821209043067,0.6072644257273566,1,0.02,52,checkpoint
0,1000,535.6807512452098,276.30531370594724,1.1773203324070545,0.6072644257273566,1,0.01,52,checkpoint
0,1500,576.1917469058861,276.30531370594724,1.2663554877052443,0.6072644257273566,1,0.01,52,checkpoint
0,2000,546.7995715378268,276.30531370594724,1.2017573000831356,0.6072644257273566,1,0.005,52,checkpoint
0,2500,533.5270436915339,276.30531370594724,1.1725869092121624,0.6072644257273566,1,0.005,52,checkpoint_convergence_detected
0,3000,547.4306319919891,276.30531370594724,1.2031442461362398,0.6072644257273566,1,0.005,52,checkpoint
0,3500,533.2072001905713,276.30531370594724,1.1718839564627939,0.6072644257273566,1,0.005,52,checkpoint_lr_plateau
0,4000,526.5240045276835,276.30531370594724,1.1571956143465572,0.6072644257273566,1,0.00125,52,checkpoint
0,4500,525.7751311993486,276.30531370594724,1.1555497388996672,0.6072644257273566,1,0.00125,52,checkpoint
0,5000,525.0612985564088,276.30531370594724,1.1539808759481514,0.6072644257273566,1,0.00125,52,checkpoint
