restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,391.4604972819002,172.51013411599587,0.8603527412789015,0.3791431519032876,0,0.02,68,checkpoint
0,500,61.5835744543879,61.5835744543879,0.135348515284369,0.135348515284369,500,0.02,68,checkpoint
0,1000,45.7327359833678,45.7327359833678,0.10051150765575341,0.10051150765575341,1000,0.01,68,checkpoint
0,1500,42.95171372782122,42.95171372782122,0.0943993708303763,0.0943993708303763,1500,0.01,68,checkpoint
0,2000,42.06798238711249,42.06798238711249,0.09245710414749997,0.09245710414749997,2000,0.005,68,checkpoint
0,2500,23.812259038196785,23.812259038196785,0.05233463524878414,0.05233463524878414,2500,0.005,68,checkpoint
0,3000,29.252278848631754,23.812259038196785,0.06429072274424562,0.05233463524878414,2500,0.005,68,checkpoint
0,3500,29.621543407728126,23.812259038196785,0.06510229320379808,0.05233463524878414,2500,0.005,68,checkpoint
0,4000,32.50791774917348,23.812259038196785,0.07144597307510654,0.05233463524878414,2500,0.0025,68,checkpoint
0,4500,22.74560790990704,22.74560790990704,0.049990347054740744,0.049990347054740744,4500,0.0025,68,checkpoint
0,5000,22.29621521849024,22.29621521849024,0.049002670809868656,0.049002670809868656,5000,0.0025,68,checkpoint
