restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,210.22312682238223,210.22312682238223,0.4620288501590818,0.4620288501590818,1,0.01,52,checkpoint
0,500,28.66836844483198,28.66836844483198,0.0630074031754549,0.0630074031754549,500,0.01,52,checkpoint
0,1000,22.036371860214018,22.036371860214018,0.04843158650596487,0.04843158650596487,1000,0.005,52,checkpoint
0,1500,23.093397038135347,22.036371860214018,0.05075471876513263,0.04843158650596487,1000,0.005,52,checkpoint
0,2000,22.57892679419589,22.036371860214018,0.04962401493229866,0.04843158650596487,1000,0.0025,52,checkpoint
0,2500,20.930378421069744,20.930378421069744,0.046000831694658774,0.046000831694658774,2500,0.0025,52,checkpoint
0,3000,21.43459415093568,20.930378421069744,0.04710899813392457,0.046000831694658774,2500,0.0025,52,checkpoint
0,3500,21.222282145086428,20.930378421069744,0.04664237834084929,0.046000831694658774,2500,0.0025,52,checkpoint
0,4000,21.289206879794257,20.930378421069744,0.04678946566987749,0.046000831694658774,2500,0.00125,52,checkpoint
0,4500,20.250378790111508,20.250378790111508,0.04450632701123408,0.04450632701123408,4500,0.00125,52,checkpoint
0,5000,19.865176418119525,19.865176418119525,0.04365972839147148,0.04365972839147148,5000,0.00125,52,checkpoint
