,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.211962798614066,-1.0,-1.0,-1.0,-1.0,0.2413251194367613,0.2645663313721769,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,0.1642226954669911,-1.0,0.2134250243427458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,0.164294403892944,-1.0,-1.0,-1.0,-1.0,-1.0,0.2480117459929034,-1.0,-1.0,-1.0
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2147163775070751,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,0.1709433040078201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T6,-1.0,0.1642226954669911,0.164294403892944,-1.0,0.1709433040078201,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,0.211962798614066,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1523462070700717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,0.2134250243427458,-1.0,0.2147163775070751,-1.0,-1.0,-1.0,0.0,-1.0,0.1890169902912621,-1.0,-1.0,-1.0,0.2905401225020108,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1523462070700717,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1890169902912621,-1.0,0.0,-1.0,0.2638659573167003,-1.0,0.2830979835974594,0.2708027410670582
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T12,0.2413251194367613,-1.0,0.2480117459929034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2638659573167003,-1.0,0.0,-1.0,-1.0,-1.0
T13,0.2645663313721769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2531714389271475,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2905401225020108,-1.0,0.2830979835974594,-1.0,-1.0,0.2531714389271475,0.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2708027410670582,-1.0,-1.0,-1.0,-1.0,0.0
