,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,0.1054918755510769,-1.0,0.1615693156179493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2533063923585599,0.2498469824947974,0.266256536450323,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T4,0.1054918755510769,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2587382517353646,-1.0,-1.0,-1.0,-1.0
T6,0.1615693156179493,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.211707557031298,-1.0,-1.0,-1.0,-1.0,0.2791646070192783,0.2733485193621868
T7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.1890335503254882,-1.0,-1.0,-1.0,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,0.211707557031298,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1890335503254882,-1.0,-1.0,0.0,-1.0,-1.0,0.2741588238912468,-1.0,0.2708027410670582
T11,-1.0,0.2533063923585599,-1.0,-1.0,0.2587382517353646,-1.0,-1.0,0.2674546790788829,-1.0,-1.0,0.0,0.1729891006515253,-1.0,-1.0,-1.0
T12,-1.0,0.2498469824947974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1729891006515253,0.0,-1.0,-1.0,0.2703667240954959
T13,-1.0,0.266256536450323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2741588238912468,-1.0,-1.0,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,0.2791646070192783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2358717917821424
T15,-1.0,-1.0,-1.0,-1.0,-1.0,0.2733485193621868,-1.0,-1.0,-1.0,0.2708027410670582,-1.0,0.2703667240954959,-1.0,0.2358717917821424,0.0
