,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,0.1638181707888736,0.186075743928539,-1.0,-1.0,-1.0,-1.0,0.1853304902232924,-1.0,0.1620822836394039,-1.0,-1.0,-1.0,-1.0,0.0365657043284424,-1.0,-1.0,0.1617555280979376,0.1608899451734881,-1.0,0.1736851574729372,-1.0,0.1736962419172237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,0.1139433171114843,-1.0,-1.0,0.1780123081369699,-1.0,0.2143654263880304,0.1241718413182162,0.1344933735487258,-1.0,0.176646091143255,0.1933855622002328,-1.0,-1.0,0.1910520570236508,-1.0,-1.0,-1.0,0.1462610399995913,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1588769525533201,-1.0,-1.0
T3,0.1638181707888736,0.1139433171114843,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1680843681699686,-1.0,-1.0,0.1415879022295612,-1.0,0.108183468834284,-1.0,-1.0,-1.0,-1.0,0.1653812254574798,0.0434633358612801,-1.0,-1.0,0.0948996121561526,0.1109129847855405,-1.0,0.0675039583487564,-1.0
T4,0.186075743928539,-1.0,-1.0,0.0,0.1725853626055811,-1.0,0.1859258904197674,-1.0,-1.0,0.1947189674462842,-1.0,-1.0,-1.0,0.1713630921745217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1664472802673717,0.1727631869097059,0.1607889224476361,-1.0,0.1684165064286984,0.1725728027196991,-1.0,0.1820447505475146
T5,-1.0,-1.0,-1.0,0.1725853626055811,0.0,-1.0,-1.0,0.2155039502389693,0.1718401089003345,-1.0,0.1501820897511652,-1.0,-1.0,-1.0,-1.0,0.1788940721775831,-1.0,0.1472728452389169,-1.0,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,-1.0,-1.0,-1.0,-1.0,0.0924789969133424,-1.0,-1.0
T6,-1.0,0.1780123081369699,-1.0,-1.0,-1.0,0.0,0.0738284051834462,-1.0,0.1909629045981023,-1.0,0.1677146980142139,-1.0,-1.0,0.1646320528598429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1765941259419654,0.1793175718477472,-1.0,0.1793286562920336,0.1673543918299639,0.1653465211200656,-1.0,-1.0,-1.0,-1.0
T7,-1.0,-1.0,-1.0,0.1859258904197674,-1.0,0.0738284051834462,0.0,0.2288444780531555,0.1851806367145207,-1.0,-1.0,0.1762384466766544,-1.0,-1.0,0.1998746253714653,0.0571011454940718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1672304817661178,0.173546388408452,-1.0,-1.0,-1.0,0.1600594955214387,-1.0,-1.0
T8,-1.0,0.2143654263880304,-1.0,-1.0,0.2155039502389693,-1.0,0.2288444780531555,0.0,0.2273160228491628,-1.0,0.2189545123970001,0.2332605289430222,0.25,0.2142816798079098,-1.0,-1.0,-1.0,0.2027487591877453,-1.0,-1.0,-1.0,0.2305573862305334,0.2093658679007599,-1.0,-1.0,0.2016996393711261,-1.0,-1.0,-1.0,-1.0
T9,0.1853304902232924,0.1241718413182162,-1.0,-1.0,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,-1.0,0.1752906710583652,-1.0,-1.0,-1.0,0.1518164264362931,0.2040026534847831,0.0717104381493323,-1.0,0.1248312708816807,0.1592116364607237,-1.0,0.1868935448918986,-1.0,0.1254881894732798,-1.0,-1.0,0.083996478098491,-1.0,-1.0,-1.0
T10,-1.0,0.1344933735487258,-1.0,0.1947189674462842,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0915884943777442,0.1341605015761275,-1.0,-1.0,0.1122313140029363,-1.0,-1.0,0.1358097217037895,-1.0,0.1331113817595084,-1.0,0.1821490812449621,0.1648182327766184,-1.0
T11,0.1620822836394039,-1.0,-1.0,-1.0,0.1501820897511652,0.1677146980142139,-1.0,0.2189545123970001,0.1752906710583652,-1.0,0.0,-1.0,-1.0,0.1489598193201058,0.1899846597153098,0.1807544469008947,-1.0,0.1507234073969477,-1.0,-1.0,-1.0,-1.0,0.1573405161099624,0.1636564227522965,0.1516821582902268,0.1496742875803286,-1.0,0.1501695298652832,-1.0,-1.0
T12,-1.0,0.176646091143255,0.1680843681699686,-1.0,-1.0,-1.0,0.1762384466766544,0.2332605289430222,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1950604634469169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1716465326559845,-1.0,0.165988174836249,-1.0,-1.0,-1.0,-1.0,-1.0
T13,-1.0,0.1933855622002328,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,0.0,0.0508512504317499,-1.0,0.2133901219386138,0.1876257139230325,-1.0,0.1827611965360104,-1.0,-1.0,-1.0,-1.0,0.1947019103552964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,0.1713630921745217,-1.0,0.1646320528598429,-1.0,0.2142816798079098,-1.0,-1.0,0.1489598193201058,-1.0,0.0508512504317499,0.0,-1.0,0.1776718017465237,-1.0,-1.0,-1.0,0.1461772934194708,-1.0,-1.0,0.1526676835208721,-1.0,-1.0,0.1450014549912384,-1.0,-1.0,-1.0,0.0969819707772311
T15,-1.0,-1.0,0.1415879022295612,-1.0,-1.0,-1.0,0.1998746253714653,-1.0,0.1518164264362931,-1.0,0.1899846597153098,-1.0,-1.0,-1.0,0.0,0.2186966421417277,-1.0,0.1385329580025625,-1.0,0.1739056251176682,0.1374476477801562,0.2015875335488431,-1.0,0.1341908610333672,-1.0,-1.0,-1.0,-1.0,0.1691906892030534,0.1959934854992125
T16,0.0365657043284424,0.1910520570236508,-1.0,-1.0,0.1788940721775831,-1.0,0.0571011454940718,-1.0,0.2040026534847831,-1.0,0.1807544469008947,0.1950604634469169,0.2133901219386138,0.1776718017465237,0.2186966421417277,0.0,-1.0,0.1794353898233656,-1.0,-1.0,0.1896338748286462,-1.0,-1.0,0.1923684051787144,0.1803941407166447,0.1783862700067465,-1.0,0.1788815122917011,-1.0,-1.0
T17,-1.0,-1.0,0.108183468834284,-1.0,-1.0,-1.0,-1.0,-1.0,0.0717104381493323,0.0915884943777442,-1.0,-1.0,0.1876257139230325,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.140501191722391,-1.0,-1.0,-1.0,-1.0,0.1060872755005644,0.1040794047906662,-1.0,-1.0,-1.0,-1.0
T18,-1.0,-1.0,-1.0,-1.0,0.1472728452389169,-1.0,-1.0,0.2027487591877453,-1.0,0.1341605015761275,0.1507234073969477,-1.0,-1.0,-1.0,0.1385329580025625,0.1794353898233656,-1.0,0.0,-1.0,-1.0,0.109470190689481,0.162326281230481,0.0760247895966226,0.1122047210395492,-1.0,0.0918446679291538,0.1078580405585417,-1.0,-1.0,-1.0
T19,0.1617555280979376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1248312708816807,-1.0,-1.0,-1.0,0.1827611965360104,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.113197022575612,-1.0,-1.0,0.1088503420946045,0.1482525868890977,-1.0,-1.0
