,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1763883001854261,0.194717958677123,-1.0,-1.0,-1.0,0.1666200454849597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602093490302103,0.1914209577623657,-1.0
T2,-1.0,0.0,-1.0,0.1714468387546422,-1.0,-1.0,-1.0,-1.0,-1.0,0.1344933735487258,-1.0,-1.0,0.1933855622002328,-1.0,-1.0,-1.0,0.1054613965798836,-1.0,-1.0,0.1462610399995913,-1.0,-1.0,-1.0,-1.0,0.1118471237777646,0.1098392530678665,-1.0,-1.0,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1636683172801019,-1.0,-1.0,-1.0,-1.0,0.1680843681699686,0.1848238392269463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1597871774078491
T4,-1.0,0.1714468387546422,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1947189674462842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,0.1658543232909023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1531296641620018,-1.0,0.1482651467749797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1558591801132583,-1.0,-1.0,-1.0
T6,-1.0,-1.0,-1.0,-1.0,0.1658543232909023,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1646320528598429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1749819758110261,-1.0,-1.0,-1.0
T7,-1.0,-1.0,0.1636683172801019,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1945681051683513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1607400916647165,-1.0,-1.0,-1.0,-1.0,-1.0,0.1595642532364841,-1.0,-1.0,0.1912711042535941,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2273160228491628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2334064903882361,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2273160228491628,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1544967005461088,-1.0
T10,-1.0,0.1344933735487258,-1.0,0.1947189674462842,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.1856122032888749,-1.0,-1.0,-1.0,0.1621379586668027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1358097217037895,-1.0,0.1331113817595084,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1856122032888749,0.0,-1.0,0.1846781395121959,-1.0,-1.0,-1.0,0.1565802263200326,-1.0,0.1517157089330105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T12,0.1763883001854261,-1.0,0.1680843681699686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.204290676261332,-1.0,-1.0,-1.0,-1.0,-1.0,0.1752279089482505,-1.0,-1.0,-1.0,-1.0,0.1639803041263507,-1.0,-1.0,-1.0,-1.0
T13,0.194717958677123,0.1933855622002328,0.1848238392269463,-1.0,-1.0,-1.0,0.1945681051683513,-1.0,-1.0,-1.0,0.1846781395121959,-1.0,0.0,0.0508512504317499,-1.0,-1.0,-1.0,0.1817688949999476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1827276458932267,-1.0,-1.0,0.1269750466743731,-1.0,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,0.1646320528598429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0508512504317499,0.0,-1.0,0.1776718017465237,-1.0,-1.0,-1.0,0.1461772934194708,0.1562490598131381,-1.0,-1.0,-1.0,0.1470093257011366,-1.0,-1.0,-1.0,-1.0,-1.0
T15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1621379586668027,-1.0,0.204290676261332,-1.0,-1.0,0.0,0.2186966421417277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1959934854992125
T16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1776718017465237,0.2186966421417277,0.0,-1.0,0.1794353898233656,0.1804276913594284,-1.0,0.1896338748286462,0.1923573207344281,-1.0,-1.0,-1.0,-1.0,0.1880217246977069,-1.0,-1.0,-1.0
T17,0.1666200454849597,0.1054613965798836,-1.0,-1.0,0.1531296641620018,-1.0,-1.0,-1.0,-1.0,-1.0,0.1565802263200326,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1817688949999476,-1.0,-1.0,0.1794353898233656,-1.0,0.0,-1.0,-1.0,0.109470190689481,-1.0,0.0760247895966226,-1.0,-1.0,-1.0,-1.0,-1.0,0.1000654120840988,-1.0
T19,-1.0,-1.0,-1.0,-1.0,0.1482651467749797,-1.0,-1.0,-1.0,-1.0,-1.0,0.1517157089330105,-1.0,-1.0,-1.0,-1.0,0.1804276913594284,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1005031979948504,-1.0,-1.0,-1.0,0.1088503420946045,-1.0,-1.0,-1.0
T20,-1.0,0.1462610399995913,-1.0,-1.0,-1.0,-1.0,0.1607400916647165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1461772934194708,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1624529998420943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1752279089482505,-1.0,0.1562490598131381,-1.0,0.1896338748286462,-1.0,0.109470190689481,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1084210708728619,-1.0,-1.0,-1.0,-1.0
T22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1923573207344281,-1.0,-1.0,-1.0,0.1624529998420943,-1.0,0.0,-1.0,-1.0,0.1632850321237601,-1.0,-1.0,-1.0,-1.0,-1.0
T23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0760247895966226,0.1005031979948504,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1633493418938651
T24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1358097217037895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T25,-1.0,0.1118471237777646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1827276458932267,0.1470093257011366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1632850321237601,-1.0,-1.0,0.0,-1.0,0.1088167914518208,-1.0,-1.0,-1.0
T26,-1.0,0.1098392530678665,-1.0,-1.0,-1.0,-1.0,0.1595642532364841,-1.0,-1.0,0.1331113817595084,-1.0,0.1639803041263507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1084210708728619,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
T27,-1.0,-1.0,-1.0,-1.0,0.1558591801132583,0.1749819758110261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1880217246977069,-1.0,-1.0,0.1088503420946045,-1.0,-1.0,-1.0,-1.0,-1.0,0.1088167914518208,-1.0,0.0,-1.0,-1.0,-1.0
T28,0.1602093490302103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1269750466743731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
T29,0.1914209577623657,-1.0,-1.0,-1.0,-1.0,-1.0,0.1912711042535941,0.2334064903882361,0.1544967005461088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1000654120840988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
T30,-1.0,-1.0,0.1597871774078491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1959934854992125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1633493418938651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
