,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,-1.0,0.1638181707888736,0.186075743928539,-1.0,-1.0,-1.0,-1.0,-1.0,0.195652022453802,-1.0,0.1763883001854261,-1.0,-1.0,-1.0,-1.0,-1.0,0.1607632265618749,-1.0,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.1617219774551539,-1.0,-1.0,-1.0,-1.0,0.1696812968580258
T2,-1.0,0.0,-1.0,-1.0,-1.0,0.1780123081369699,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.1344933735487258,-1.0,-1.0,0.1933855622002328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1739429484307662,-1.0,0.1065462759152903,-1.0,-1.0,-1.0,-1.0,-1.0,0.1683489003811356
T3,0.1638181707888736,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1680843681699686,-1.0,0.1491055190348562,-1.0,-1.0,0.108183468834284,-1.0,0.0969410335088345,-1.0,0.1125251349164797,0.1653812254574798,0.0434633358612801,0.1152596652665479,-1.0,-1.0,-1.0,-1.0,-1.0,0.1597871774078491
T4,0.186075743928539,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1947189674462842,0.1760359247636119,0.190341941309634,0.2070814123666118,-1.0,0.1990914238727192,0.2047479071900298,-1.0,-1.0,0.1608224730904198,-1.0,0.1700286565596377,-1.0,0.1664472802673717,-1.0,-1.0,0.158781051737738,-1.0,-1.0,-1.0,0.1820447505475146
T5,-1.0,-1.0,-1.0,-1.0,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,-1.0,-1.0,0.1644881062971873,-1.0,-1.0,-1.0,-1.0,0.1531296641620018,0.1472728452389169,-1.0,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.148231596132196,-1.0,-1.0,-1.0,-1.0,0.0522017592946794
T6,-1.0,0.1780123081369699,-1.0,-1.0,0.1658543232909023,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1663956409366848,-1.0,0.166522359548298,-1.0,0.1793175718477472,-1.0,-1.0,-1.0,0.1653465211200656,-1.0,0.1658417634050203,-1.0,-1.0
T7,-1.0,0.1722300402533884,-1.0,-1.0,0.1600720554073207,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1762384466766544,-1.0,-1.0,-1.0,-1.0,-1.0,0.1606133730531032,0.161605674589166,0.1607400916647165,-1.0,-1.0,-1.0,-1.0,-1.0,0.1595642532364841,0.1691997079274446,-1.0,0.1912711042535941,0.1695314433492542
T8,-1.0,0.2143654263880304,-1.0,-1.0,0.2155039502389693,-1.0,-1.0,0.0,-1.0,-1.0,0.2189545123970001,0.2332605289430222,-1.0,0.2142816798079098,-1.0,-1.0,-1.0,0.2027487591877453,0.203741060723808,0.1848426852111924,0.2129472441930259,-1.0,0.2093658679007599,-1.0,0.2037075100810244,-1.0,-1.0,0.2154913903530873,-1.0,-1.0
T9,-1.0,0.1241718413182162,-1.0,-1.0,0.1718401089003345,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2063361586613651,0.170617838469275,-1.0,-1.0,-1.0,-1.0,-1.0,0.1592116364607237,-1.0,0.1868935448918986,-1.0,-1.0,0.124797720238897,0.1227898495289988,-1.0,-1.0,0.1544967005461088,-1.0
T10,0.195652022453802,0.1344933735487258,-1.0,0.1947189674462842,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1809393706997847,0.1621379586668027,0.2143241857152928,-1.0,-1.0,0.1351528031121903,-1.0,0.1122313140029363,-1.0,-1.0,-1.0,0.1351192524694066,-1.0,-1.0,-1.0,-1.0,-1.0
T11,-1.0,-1.0,-1.0,0.1760359247636119,-1.0,-1.0,-1.0,0.2189545123970001,-1.0,-1.0,0.0,0.1605629014468759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1609218924022283,-1.0,-1.0,-1.0,-1.0,0.1496742875803286,-1.0,-1.0,0.1813811385974386,-1.0
T12,0.1763883001854261,-1.0,0.1680843681699686,0.190341941309634,0.1644881062971873,-1.0,0.1762384466766544,0.2332605289430222,-1.0,-1.0,0.1605629014468759,0.0,-1.0,0.163265835866128,-1.0,-1.0,-1.0,-1.0,-1.0,0.1651561425545831,0.1752279089482505,-1.0,-1.0,0.1779624392983187,0.165988174836249,0.1639803041263507,-1.0,0.1644755464113053,-1.0,0.1739474942391209
T13,-1.0,0.1933855622002328,-1.0,0.2070814123666118,-1.0,-1.0,-1.0,-1.0,0.2063361586613651,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1817688949999476,0.1827611965360104,-1.0,-1.0,0.1962810133457292,-1.0,-1.0,0.1827276458932267,-1.0,-1.0,-1.0,0.2124266262004385,0.1327002909693212
T14,-1.0,-1.0,0.1491055190348562,-1.0,-1.0,-1.0,-1.0,0.2142816798079098,0.170617838469275,0.1809393706997847,-1.0,0.163265835866128,-1.0,0.0,-1.0,0.1776718017465237,-1.0,-1.0,-1.0,0.1461772934194708,-1.0,-1.0,-1.0,0.1589835901632063,0.1470093257011366,-1.0,0.1546369096821989,0.091256726482283,0.1767083060083484,0.0969819707772311
T15,-1.0,-1.0,-1.0,0.1990914238727192,-1.0,-1.0,-1.0,-1.0,-1.0,0.1621379586668027,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2015875335488431,0.1451500667155771,-1.0,-1.0,-1.0,0.1358354976492169,-1.0,0.1691906892030534,-1.0
T16,-1.0,-1.0,-1.0,0.2047479071900298,-1.0,-1.0,-1.0,-1.0,-1.0,0.2143241857152928,-1.0,-1.0,-1.0,0.1776718017465237,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1923573207344281,-1.0,-1.0,-1.0,-1.0,-1.0,0.1788815122917011,0.2100931210238565,-1.0
