,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
T1,0.0,-1.0,-1.0,-1.0,-1.0,0.1419554530557747,0.1435863158534362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1515674077723717,-1.0,-1.0
T3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1542759961127308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1537663921927416
T4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.1249923524013459,-1.0,-1.0,0.0404400467088685,-1.0,-1.0
T6,0.1419554530557747,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0536298630469034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T7,0.1435863158534362,-1.0,0.1542759961127308,-1.0,-1.0,-1.0,0.0,-1.0,0.1230955993930197,-1.0,-1.0,-1.0,0.1231648135634867,-1.0,-1.0
T8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
T9,-1.0,-1.0,-1.0,-1.0,-1.0,0.0536298630469034,0.1230955993930197,-1.0,0.0,0.1221392581800522,-1.0,-1.0,-1.0,-1.0,0.1202801461632155
T10,-1.0,-1.0,-1.0,-1.0,0.1249923524013459,-1.0,-1.0,-1.0,0.1221392581800522,0.0,0.1240295861605232,-1.0,-1.0,0.1244787834191807,-1.0
T11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1240295861605232,0.0,0.0161723422433784,-1.0,-1.0,-1.0
T12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0161723422433784,0.0,0.038749233599019,-1.0,-1.0
T13,-1.0,0.1515674077723717,-1.0,-1.0,0.0404400467088685,-1.0,0.1231648135634867,-1.0,-1.0,-1.0,-1.0,0.038749233599019,0.0,-1.0,-1.0
T14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1244787834191807,-1.0,-1.0,-1.0,0.0,-1.0
T15,-1.0,-1.0,0.1537663921927416,-1.0,-1.0,-1.0,-1.0,-1.0,0.1202801461632155,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
