,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.16694556852139963,0.1638181707888736,0.186075743928539,0.11110129437097985,0.0870829772965985,0.039087871969188434,0.1132161132584923,0.1359481078498631,0.195652022453802,0.09109663178433458,0.1763883001854261,0.03710692587847869,0.10289706809410684,0.0323288745402134,0.061631297923320415,0.08149535042616961,0.1607632265618749,0.14397065144909676,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.1617219774551539,0.11083988958476013,0.18091344089142303,0.11357679286606766,0.22911918295539796,0.1696812968580258
T2,0.16694556852139963,0.0,0.05307821477956005,0.11589249853968694,0.14372143284862465,0.1780123081369699,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1448470448402321,0.11830466146813887,0.1933855622002328,0.16457133593070658,0.10601658650075174,0.10714101304210508,0.10701496893270504,0.009629834460999602,0.06882685311677605,0.036662098189263276,0.09463120113765189,0.1739429484307662,0.09197049132286947,0.1065462759152903,0.04131926536249275,0.0529495261422511,0.08046555081707216,0.0972201279919192,0.056125704479162805,0.1683489003811356
T3,0.1638181707888736,0.05307821477956005,0.0,0.12206475253837057,0.14814250395298742,0.1240363344329862,0.12511160086081324,0.18841532940592254,0.13914686295085335,0.08900727624828912,0.095035800747264,0.1680843681699686,0.14747413553280214,0.1491055190348562,0.12349714644839783,0.13499290479108925,0.108183468834284,0.04565324831768427,0.0969410335088345,0.06532918411670244,0.1125251349164797,0.1653812254574798,0.0434633358612801,0.1152596652665479,0.04499120237862744,0.09087925571275976,0.08988778073183944,0.10887882680880359,0.061212585296087585,0.1597871774078491
T4,0.186075743928539,0.11589249853968694,0.12206475253837057,0.0,0.21148906380385743,0.1476656788169307,0.12006783699500415,0.14444201019701935,0.17072916233253727,0.1947189674462842,0.1760359247636119,0.190341941309634,0.2070814123666118,0.11087156835010889,0.1990914238727192,0.2047479071900298,0.07856981943508812,0.0984044734262756,0.1608224730904198,0.0896484850123744,0.1700286565596377,0.08805648107732272,0.1664472802673717,0.12108686677789338,0.12668754280498412,0.158781051737738,0.11928184539166276,0.14160879475230437,0.10167629756314522,0.1820447505475146
T5,0.11110129437097985,0.14372143284862465,0.14814250395298742,0.21148906380385743,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.11396391672778153,0.07926843519979151,0.1644881062971873,0.07494099194479445,0.08466981184806185,0.07874265302071565,0.15478941499250087,0.1531296641620018,0.1472728452389169,0.10474538279876892,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.148231596132196,0.0836177038429306,0.12320055956956041,0.05165400174233466,0.15848577037456846,0.0522017592946794
T6,0.0870829772965985,0.1780123081369699,0.1240363344329862,0.1476656788169307,0.1658543232909023,0.0,0.05025916238915647,0.07800925012285351,0.06525705679023464,0.1007057053839258,0.10670729648857293,0.10902295668984571,0.0998245308995643,0.12153960053388686,0.09445750407499313,0.1076577594344493,0.033724267699174706,0.1663956409366848,0.1238655318543185,0.166522359548298,0.11464514018792035,0.1793175718477472,0.09580115528668262,0.10579309599210912,0.150012410810955,0.1653465211200656,0.08255781447614963,0.1658417634050203,0.14458593923701357,0.11940494252677686
T7,0.039087871969188434,0.1722300402533884,0.12511160086081324,0.12006783699500415,0.1600720554073207,0.05025916238915647,0.0,0.09658104410915583,0.13275081931490113,0.16637846344436835,0.07650071559783933,0.1762384466766544,0.05626011486125759,0.08099671214053748,0.08257549212935542,0.10094407568705321,0.062368718322819226,0.1606133730531032,0.161605674589166,0.1607400916647165,0.14712393624116205,0.1257163754857219,0.12417998040856418,0.12950886055913824,0.14865825864402843,0.1595642532364841,0.1691997079274446,0.13013090487647838,0.1912711042535941,0.1695314433492542
T8,0.1132161132584923,0.2143654263880304,0.18841532940592254,0.14444201019701935,0.2155039502389693,0.07800925012285351,0.09658104410915583,0.0,0.12425838437374292,0.16158852618920533,0.2189545123970001,0.2332605289430222,0.15117164138942915,0.2142816798079098,0.13601313017362676,0.13436386777626524,0.0583848163364966,0.2027487591877453,0.203741060723808,0.1848426852111924,0.2129472441930259,0.1949356690488946,0.2093658679007599,0.11689665469318544,0.2037075100810244,0.13849831394489046,0.13404536078015966,0.2154913903530873,0.1910452279184171,0.16468410292854108
T9,0.1359481078498631,0.1241718413182162,0.13914686295085335,0.17072916233253727,0.1718401089003345,0.06525705679023464,0.13275081931490113,0.12425838437374292,0.0,0.13469693372184205,0.14005180666252476,0.05100035237414322,0.2063361586613651,0.170617838469275,0.1023576878168434,0.06698001606838402,0.04675122641775086,0.11449408979974092,0.05026932877897042,0.1592116364607237,0.13566925786273668,0.1868935448918986,0.0885586326540915,0.10111955239135845,0.124797720238897,0.1227898495289988,0.057039521153807254,0.19689700903233526,0.1544967005461088,0.1277802463321139
T10,0.195652022453802,0.1344933735487258,0.08900727624828912,0.1947189674462842,0.11396391672778153,0.1007057053839258,0.16637846344436835,0.16158852618920533,0.13469693372184205,0.0,0.12440632148132004,0.1765096102485369,0.14760231333580787,0.1809393706997847,0.1621379586668027,0.2143241857152928,0.12736818527332272,0.12563737547403114,0.1351528031121903,0.15146107417019428,0.1122313140029363,0.19543347932023186,0.07558585506734405,0.06138069026931921,0.1351192524694066,0.12212157767300093,0.04762495864547008,0.11068897292240162,0.06657487652513111,0.06758232252769449
T11,0.09109663178433458,0.1448470448402321,0.095035800747264,0.1760359247636119,0.07926843519979151,0.10670729648857293,0.07650071559783933,0.2189545123970001,0.14005180666252476,0.12440632148132004,0.0,0.1605629014468759,0.07738733508439766,0.0550743310116872,0.10144633750773899,0.1309562883173227,0.12809465107381096,0.12631635697754773,0.0930963748284277,0.1700077912687521,0.1609218924022283,0.10328774131109822,0.0632413482030269,0.1267974980570396,0.12039811901555691,0.1496742875803286,0.1403673440032016,0.08965047279719132,0.1813811385974386,0.10480424729089988
T12,0.1763883001854261,0.11830466146813887,0.1680843681699686,0.190341941309634,0.1644881062971873,0.10902295668984571,0.1762384466766544,0.2332605289430222,0.05100035237414322,0.1765096102485369,0.1605629014468759,0.0,0.2175190016496174,0.163265835866128,0.11523521415136798,0.12264806240401563,0.07633187711721023,0.1191950620962744,0.0660195441671666,0.1651561425545831,0.1752279089482505,0.24731919994247914,0.13482877051236025,0.1779624392983187,0.165988174836249,0.1639803041263507,0.06312152310972972,0.1644755464113053,0.15157036624019937,0.1739474942391209
T13,0.03710692587847869,0.1933855622002328,0.14747413553280214,0.2070814123666118,0.07494099194479445,0.0998245308995643,0.05626011486125759,0.15117164138942915,0.2063361586613651,0.14760231333580787,0.07738733508439766,0.2175190016496174,0.0,0.09002441019298592,0.054281352120545176,0.13382323069630092,0.1187305522987985,0.1817688949999476,0.1827611965360104,0.16726709194590614,0.16399689230742698,0.1962810133457292,0.17046168357130614,0.174171330811968,0.1827276458932267,0.12580380827309012,0.18099042369030424,0.07430478781525601,0.2124266262004385,0.1327002909693212
