,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.17156709931882427,0.1638181707888736,0.186075743928539,0.1602219089160923,0.0739782586922178,0.05922014183867355,0.2289943315619272,0.1853304902232924,0.1848135269465932,0.1620822836394039,0.1727882817472119,0.19331902638705645,0.1570892987362905,0.1944274663623146,0.0365657043284424,0.16363358196484704,0.1607632265618749,0.1617555280979376,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.1617219774551539,0.1597141067452557,0.16577736543185018,0.1602093490302103,0.1914209577623657,0.17064706577962144
T2,0.17156709931882427,0.0,0.1139433171114843,0.1714468387546422,0.1588895124392021,0.1780123081369699,0.1692884656869664,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.176646091143255,0.1933855622002328,0.16121592227124376,0.15597597126986792,0.1910520570236508,0.1054613965798836,0.13628641891547574,0.1118806744205483,0.1462610399995913,0.13659736863498628,0.1739429484307662,0.1175054815975002,0.14509308670925786,0.1347115743270471,0.12157475960275332,0.10819091253114,0.1588769525533201,0.1415461040849765,0.1683489003811356
T3,0.1638181707888736,0.1139433171114843,0.0,0.1628851157813558,0.1503277894659157,0.16076595384462508,0.1609749850400656,0.205803703414744,0.1268939135726167,0.14257412068671071,0.1537783516239464,0.1680843681699686,0.18429757837108593,0.1491055190348562,0.1415879022295612,0.1824903340503644,0.108183468834284,0.08674331206641599,0.0969410335088345,0.1376993170263049,0.12548364895919084,0.1653812254574798,0.0434633358612801,0.1152596652665479,0.0662076346813719,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,0.1597871774078491
T4,0.186075743928539,0.1714468387546422,0.1628851157813558,0.0,0.1725853626055811,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1760359247636119,0.16060521064198438,0.19893452160588754,0.1713630921745217,0.1990914238727192,0.2047479071900298,0.16608194381769148,0.1598301715543571,0.16031561142452716,0.15885414103517237,0.15613293297515862,0.17134641933170103,0.1664472802673717,0.1727631869097059,0.1607889224476361,0.16029482247938748,0.1684165064286984,0.1725728027196991,0.17726392234290891,0.1820447505475146
T5,0.1602219089160923,0.1588895124392021,0.1503277894659157,0.1725853626055811,0.0,0.1658543232909023,0.1600720554073207,0.2155039502389693,0.1718401089003345,0.1821616411308441,0.1501820897511652,0.1644881062971873,0.15127492903020795,0.10993993837105014,0.186534097557279,0.1788940721775831,0.1527600248351734,0.1472728452389169,0.14781717028963237,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.1498004445457586,0.1462237254222978,0.15282637511647537,0.0924789969133424,0.17038917310464782,0.0522017592946794
T6,0.0739782586922178,0.1780123081369699,0.16076595384462508,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,0.2346267459367371,0.1909629045981023,0.2012844368286119,0.1677146980142139,0.15909329843332845,0.19730753315083008,0.1646320528598429,0.2056568932550468,0.0926504219537086,0.17140805941820797,0.16299840738395704,0.16951114698397918,0.17048713775773808,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,0.1749819758110261,0.1666862533244688,0.1854683938615107,0.1753137112328358
T7,0.05922014183867355,0.1692884656869664,0.1609749850400656,0.1859258904197674,0.1600720554073207,0.0738284051834462,0.0,0.2288444780531555,0.1851806367145207,0.1955021689450304,0.1619324301306323,0.1762384466766544,0.1945681051683513,0.1588497849762613,0.1998746253714653,0.0571011454940718,0.1664701919761881,0.15997289400729095,0.161605674589166,0.1607400916647165,0.1668785684424147,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,0.15880462129523853,0.1691997079274446,0.1600594955214387,0.1912711042535941,0.16832280671285388
T8,0.2289943315619272,0.2143654263880304,0.205803703414744,0.2100284839662433,0.2155039502389693,0.2346267459367371,0.2288444780531555,0.0,0.2273160228491628,0.2376375550796724,0.2189545123970001,0.2332605289430222,0.25,0.2142816798079098,0.17585862855462106,0.247666494823418,0.19821538603413957,0.2027487591877453,0.19418327983518968,0.1848426852111924,0.18864362276245544,0.2305573862305334,0.2093658679007599,0.2156817745430941,0.2037075100810244,0.2016996393711261,0.20732287431158183,0.2154913903530873,0.2334064903882361,0.2249633381809028
T9,0.1853304902232924,0.1241718413182162,0.1268939135726167,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,0.1102989391160768,0.1752906710583652,0.1895966876043874,0.18817229415218872,0.16114714232453856,0.1518164264362931,0.2040026534847831,0.0717104381493323,0.1238389693456179,0.1248312708816807,0.1592116364607237,0.14137926954711308,0.1868935448918986,0.1304560780586326,0.1254881894732798,0.14056450045280666,0.1227898495289988,0.083996478098491,0.1590654389939175,0.15532993514143367,0.1812994968422679
T10,0.1848135269465932,0.1344933735487258,0.14257412068671071,0.1947189674462842,0.1821616411308441,0.2012844368286119,0.1955021689450304,0.2376375550796724,0.1102989391160768,0.0,0.1856122032888749,0.199918219834897,0.19906332063047977,0.17504057860521174,0.1621379586668027,0.20490631072127696,0.0915884943777442,0.1341605015761275,0.1351528031121903,0.168211121585813,0.1122313140029363,0.1972150771224082,0.1407776102891422,0.1358097217037895,0.15326694429312476,0.1331113817595084,0.0527065355560971,0.1821490812449621,0.1648182327766184,0.1916210290727776
