,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.15115461201286357,0.14407283081077682,0.16130004722370925,0.16232205576757208,0.15844215330955042,0.1608651750527459,0.17434967952741798,0.1547314976264675,0.16336551169374733,0.15688935470184598,0.1604150847418349,0.1693180466736131,0.15389343279400475,0.1642075938106361,0.1645777064771176,0.1666200454849597,0.15120099100799056,0.14745438434074495,0.15307359134225798,0.155682304492405,0.16300985329491574,0.1512655822306153,0.1539877653528137,0.15054246513033714,0.15392878796664883,0.15976301194644163,0.1602093490302103,0.15476446373762576,0.1696812968580258
T2,0.15115461201286357,0.0,0.1139433171114843,0.1714468387546422,0.15383829327128734,0.1437874416492599,0.1722300402533884,0.2143654263880304,0.1241718413182162,0.14665016442899717,0.1487507637679369,0.15110315991137138,0.16142539393527489,0.1576672420081427,0.0843605988577485,0.16343078759125942,0.13693299503432266,0.1311189807623924,0.1263967804174288,0.1454585412143689,0.13425870408521537,0.1519701442505486,0.14082815673534047,0.14724737764587947,0.1118471237777646,0.12418691518744834,0.14133940378180454,0.14577949007057148,0.14886938997322366,0.1578604777529371
T3,0.14407283081077682,0.1139433171114843,0.0,0.1628851157813558,0.1474271443700621,0.14697124776798107,0.15281919922647688,0.16490017202485416,0.13446792919303394,0.1414830680904139,0.1431729180347714,0.14442750279966574,0.1516217973307811,0.14159849545367065,0.14282144926146845,0.15925572618236758,0.13178890472129873,0.0724626251106067,0.12319420560090394,0.14032067060909353,0.13111006127646235,0.1512058086025104,0.1388214244733974,0.14153924584273017,0.10750835214442309,0.12592960275250603,0.13460970433639374,0.1372433005574492,0.14180789794386217,0.14683442985341832
T4,0.16130004722370925,0.1714468387546422,0.1628851157813558,0.0,0.1611793267238984,0.1917081583033489,0.15496520763058674,0.16762583731956246,0.1600714563706775,0.15773817716929409,0.1573280895171604,0.16133078030640208,0.1710299748771717,0.15881711312438057,0.16659247922558243,0.16965797219078405,0.15051424853514633,0.1598301715543571,0.14666256723495244,0.15555157393060662,0.15134035330701642,0.15941470095889732,0.1502826516337812,0.1572240991822978,0.15278095106716522,0.14741897892452113,0.15377787203066187,0.15510287203551315,0.15801766704602963,0.16339426892152648
T5,0.16232205576757208,0.15383829327128734,0.1474271443700621,0.1611793267238984,0.0,0.15829529061168324,0.16114210047142127,0.17387836810522564,0.15472705736611256,0.1821616411308441,0.15299616586931614,0.15959897772665876,0.1683371640225157,0.1493702113450156,0.18321551840988784,0.1791134303118375,0.15382591901723322,0.15257761788978494,0.14667362597029407,0.1546243773422168,0.14939968953055216,0.1617849635846986,0.1528687855216442,0.1656320235737368,0.1496522392722395,0.14817326886204993,0.1515632744453433,0.12166659141762032,0.15640299176625466,0.0522017592946794
T6,0.15844215330955042,0.1437874416492599,0.14697124776798107,0.1917081583033489,0.15829529061168324,0.0,0.15848782771843045,0.2346267459367371,0.15909190564665213,0.1560738678088319,0.1677146980142139,0.16057812409669955,0.16975673764749982,0.1535259168784707,0.15052371660598146,0.1713704887707604,0.14709643561950528,0.15151700589806227,0.14295167312622858,0.166522359548298,0.14744940184850458,0.158355403390376,0.14634003839296333,0.1563616754944261,0.14814751375186,0.1463506990252597,0.1514754125293126,0.15172062733811098,0.15952803531689083,0.1587812842476897
T7,0.1608651750527459,0.1722300402533884,0.15281919922647688,0.15496520763058674,0.16114210047142127,0.15848782771843045,0.0,0.17265049212608977,0.15777966468260038,0.15681676375162623,0.1575995832916896,0.16028651721198622,0.16977669550267782,0.15904592181859778,0.16896685751798649,0.16578737438660268,0.15004884134035865,0.1606133730531032,0.14617207672360338,0.15614945969538732,0.1509664185210774,0.1580158333242579,0.15240854181862773,0.15611854583595605,0.1543841649181716,0.14615293063871537,0.15291645952471633,0.1550805813372826,0.15618629602402456,0.16314281918607168
T8,0.17434967952741798,0.2143654263880304,0.16490017202485416,0.16762583731956246,0.17387836810522564,0.2346267459367371,0.17265049212608977,0.0,0.18132274037485022,0.1729813244511634,0.17380429850768625,0.17767249763417844,0.18921314454354649,0.16698913418520628,0.2420100115061073,0.18547516503401215,0.16490578916491533,0.16691030151246453,0.16486372264550173,0.16921377467490226,0.16686496833350983,0.17371472646628128,0.2093658679007599,0.17183347882277908,0.1689994142980139,0.16779445946060814,0.17110460597621777,0.1714286299051821,0.17740897943874254,0.16821441294956677
T9,0.1547314976264675,0.1241718413182162,0.13446792919303394,0.1600714563706775,0.15472705736611256,0.15909190564665213,0.15777966468260038,0.18132274037485022,0.0,0.14821754139187462,0.15359913418080445,0.15285533400517887,0.2063361586613651,0.170617838469275,0.15211897579603126,0.2040026534847831,0.13391929631037608,0.14228238782485061,0.1248312708816807,0.15281218894274431,0.1019097817724267,0.15289987293427879,0.15021532262496654,0.14732859288669298,0.1365936572357214,0.1227898495289988,0.1432564711363885,0.1538272483739586,0.14742911584320476,0.1525526304371789
T10,0.16336551169374733,0.14665016442899717,0.1414830680904139,0.15773817716929409,0.1821616411308441,0.1560738678088319,0.15681676375162623,0.1729813244511634,0.14821754139187462,0.0,0.1856122032888749,0.15155558653041237,0.15819963759576317,0.14964453483057197,0.16366639986990836,0.1680140889743914,0.0915884943777442,0.14890298283117384,0.1407928559040691,0.1514524323620246,0.13019675368984518,0.15248487459262877,0.14888610033456443,0.1358097217037895,0.14581672748358718,0.13684937346532713,0.12390034085335601,0.14645458761973276,0.150088451603387,0.16393830545248617
