,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
T1,0.0,0.1752456011003124,0.1638181707888736,0.186075743928539,0.1624718799360623,0.0739782586922178,0.060631163462469974,0.22265342065173427,0.1853304902232924,0.17907290318813582,0.1620822836394039,0.17886767995118918,0.19797018234088343,0.16104916710772657,0.1922820325853081,0.0365657043284424,0.1624367725953499,0.16187101734073325,0.1617555280979376,0.1608899451734881,0.1709617115671554,0.1736851574729372,0.1673803352748895,0.1736962419172237,0.16372762842944028,0.16205766871684146,0.1658267744813998,0.1602093490302103,0.1847886500747623,0.16027218097776963
T2,0.1752456011003124,0.0,0.1139433171114843,0.16812422169317112,0.1548092273691363,0.1780123081369699,0.17593186172844172,0.2143654263880304,0.1241718413182162,0.1344933735487258,0.1623400745972329,0.176646091143255,0.1933855622002328,0.16110346620407662,0.1497935598451126,0.1910520570236508,0.11756645296822053,0.13504287074730018,0.1118806744205483,0.1462610399995913,0.13765127183141107,0.15738214372585285,0.1293123404591539,0.1438851362055796,0.13429835841041798,0.13305352778637505,0.10819091253114,0.1588769525533201,0.14352459346822272,0.16128049872050831
T3,0.1638181707888736,0.1139433171114843,0.0,0.1628851157813558,0.1471057004355609,0.16606182340053807,0.165751122206077,0.205803703414744,0.1297288883938461,0.14392236727541305,0.15174731522900858,0.1680843681699686,0.18387421131632375,0.1491055190348562,0.1415879022295612,0.17942096425735052,0.108183468834284,0.08372193327901557,0.12002109910905998,0.14668168739383727,0.1247229135461478,0.1653812254574798,0.0434633358612801,0.1279269281920003,0.0779227203764945,0.0948996121561526,0.1109129847855405,0.1503152295800336,0.0675039583487564,0.1552808682516325
T4,0.186075743928539,0.16812422169317112,0.1628851157813558,0.0,0.1725853626055811,0.1917081583033489,0.1859258904197674,0.2100284839662433,0.1843974352157746,0.1947189674462842,0.1760359247636119,0.16689988718410095,0.19575725739987263,0.1713630921745217,0.16333417230995972,0.19590300601778513,0.16906897771125,0.16050009242081065,0.15629085738153414,0.15831750325506433,0.15686415331919706,0.16459792162187836,0.1664472802673717,0.1727631869097059,0.1607889224476361,0.15650356159564502,0.1684165064286984,0.1725728027196991,0.1685713967811594,0.1820447505475146
T5,0.1624718799360623,0.1548092273691363,0.1471057004355609,0.1725853626055811,0.0,0.1658543232909023,0.16216425778991503,0.2155039502389693,0.1718401089003345,0.1821616411308441,0.1501820897511652,0.1644881062971873,0.16664204780499417,0.136629985897167,0.16170679388820502,0.1788940721775831,0.1582063452577484,0.1472728452389169,0.15429479064388013,0.1473995638505302,0.1574713302441976,0.1617849635846986,0.1538899539519316,0.1602058605942657,0.14972778121162786,0.1462237254222978,0.15957804354831756,0.0924789969133424,0.16698400993197407,0.15938652151992913
T6,0.0739782586922178,0.1780123081369699,0.16606182340053807,0.1917081583033489,0.1658543232909023,0.0,0.0738284051834462,0.20891126991114023,0.1909629045981023,0.19480237268840428,0.1677146980142139,0.1706565053850621,0.19675821094303633,0.1646320528598429,0.17505614721934318,0.0926504219537086,0.17163068537151935,0.16832645366084395,0.16670967432527423,0.16333650182956666,0.1765941259419654,0.1793175718477472,0.1730127496496994,0.1793286562920336,0.1673543918299639,0.1653465211200656,0.1678326734231997,0.15971030703656922,0.18983445975071175,0.1753137112328358
T7,0.060631163462469974,0.17593186172844172,0.165751122206077,0.1859258904197674,0.16216425778991503,0.0738284051834462,0.0,0.2288444780531555,0.1851806367145207,0.1955021689450304,0.16193590651763143,0.1762384466766544,0.19798555450553243,0.1624648805080559,0.1998746253714653,0.0571011454940718,0.16788185339853476,0.16604458599177507,0.16098183190526152,0.1607400916647165,0.17606619731113887,0.1735353039641656,0.1672304817661178,0.173546388408452,0.1615721239463823,0.1641675974038646,0.16543513492184012,0.1600594955214387,0.1912711042535941,0.16314283732270746
T8,0.22265342065173427,0.2143654263880304,0.205803703414744,0.2100284839662433,0.2155039502389693,0.20891126991114023,0.2288444780531555,0.0,0.2273160228491628,0.2376375550796724,0.2189545123970001,0.2332605289430222,0.25,0.2142816798079098,0.17866860951976027,0.247666494823418,0.2021731078109048,0.2027487591877453,0.19140765287763034,0.1848426852111924,0.1962963973673505,0.2305573862305334,0.2093658679007599,0.1867640663106571,0.19194537143722099,0.2016996393711261,0.19343632073083686,0.18928783681110817,0.2334064903882361,0.19942377987111984
T9,0.1853304902232924,0.1241718413182162,0.1297288883938461,0.1843974352157746,0.1718401089003345,0.1909629045981023,0.1851806367145207,0.2273160228491628,0.0,0.13384012805197945,0.1752906710583652,0.1895966876043874,0.18192098948845695,0.15662321481143382,0.1518164264362931,0.2040026534847831,0.0717104381493323,0.1238389693456179,0.1248312708816807,0.1592116364607237,0.14915332067103546,0.1868935448918986,0.1383041948812254,0.1254881894732798,0.1333120489194978,0.13297310799838266,0.083996478098491,0.16235609747618004,0.14811650797309522,0.1812994968422679
T10,0.17907290318813582,0.1344933735487258,0.14392236727541305,0.1947189674462842,0.1821616411308441,0.19480237268840428,0.1955021689450304,0.2376375550796724,0.13384012805197945,0.0,0.1856122032888749,0.199918219834897,0.1894872062555882,0.16363783074875216,0.1621379586668027,0.19630050893533604,0.0915884943777442,0.1341605015761275,0.15649972312023444,0.16371052547250384,0.1122313140029363,0.16946702458579616,0.14654586914669324,0.1358097217037895,0.148257630324874,0.1331113817595084,0.15007344802453115,0.1821490812449621,0.1648182327766184,0.17599198243532896
T11,0.1620822836394039,0.1623400745972329,0.15174731522900858,0.1760359247636119,0.1501820897511652,0.1677146980142139,0.16193590651763143,0.2189545123970001,0.1752906710583652,0.1856122032888749,0.0,0.1605629014468759,0.17483550552873559,0.1489598193201058,0.1899846597153098,0.1807544469008947,0.16232249417143163,0.1507234073969477,0.15489085237454087,0.15845681859379898,0.15674112693255177,0.16159609612252315,0.1573405161099624,0.1636564227522965,0.1516821582902268,0.1496742875803286,0.1608696001849877,0.1501695298652832,0.1637490150385526,0.15989894493528614
T12,0.17886767995118918,0.176646091143255,0.1680843681699686,0.16689988718410095,0.1644881062971873,0.1706565053850621,0.1762384466766544,0.2332605289430222,0.1895966876043874,0.199918219834897,0.1605629014468759,0.0,0.17115576391574805,0.1524539291426255,0.16568467092014752,0.1950604634469169,0.17682815468926583,0.1650294239429698,0.16336848664161638,0.16741123654668447,0.1752279089482505,0.16053256623595322,0.1716465326559845,0.16446818459859888,0.165988174836249,0.1580707450824737,0.17280083943496122,0.1644755464113053,0.17244987104998197,0.16750272047932518
T13,0.19797018234088343,0.1933855622002328,0.18387421131632375,0.19575725739987263,0.16664204780499417,0.19675821094303633,0.19798555450553243,0.25,0.18192098948845695,0.1894872062555882,0.17483550552873559,0.17115576391574805,0.0,0.0508512504317499,0.18013836488739918,0.2133901219386138,0.1876257139230325,0.1817688949999476,0.1827611965360104,0.1773413456236655,0.17543607417381754,0.1962810133457292,0.1883860037129622,0.1947019103552964,0.1797730117638638,0.1763565749241779,0.18519948849562992,0.1269750466743731,0.19274970199977534,0.1327002909693212
T14,0.16104916710772657,0.16110346620407662,0.1491055190348562,0.1713630921745217,0.136629985897167,0.1646320528598429,0.1624648805080559,0.2142816798079098,0.15662321481143382,0.16363783074875216,0.1489598193201058,0.1524539291426255,0.0508512504317499,0.0,0.1580408148394726,0.1776718017465237,0.15336765415707027,0.1460505748078575,0.1470428763439203,0.1461772934194708,0.14753736516281,0.16533113515452752,0.1526676835208721,0.16072620824563597,0.1447102262702137,0.1450014549912384,0.1546369096821989,0.091256726482283,0.16434454755145633,0.0969819707772311
T15,0.1922820325853081,0.1497935598451126,0.1415879022295612,0.16333417230995972,0.16170679388820502,0.17505614721934318,0.1998746253714653,0.17866860951976027,0.1518164264362931,0.1621379586668027,0.1899846597153098,0.16568467092014752,0.18013836488739918,0.1580408148394726,0.0,0.2186966421417277,0.14277828605272364,0.1385329580025625,0.15632791128391685,0.1739056251176682,0.1374476477801562,0.2015875335488431,0.14265188268067253,0.1341908610333672,0.14924610332881336,0.14883805817461293,0.14592819651362499,0.15344053964353985,0.1691906892030534,0.1959934854992125
T16,0.0365657043284424,0.1910520570236508,0.17942096425735052,0.19590300601778513,0.1788940721775831,0.0926504219537086,0.0571011454940718,0.247666494823418,0.2040026534847831,0.19630050893533604,0.1807544469008947,0.1950604634469169,0.2133901219386138,0.1776718017465237,0.2186966421417277,0.0,0.18164102837480467,0.1794353898233656,0.17772845006402185,0.1761277541320338,0.1896338748286462,0.1806594592980853,0.18164974189050279,0.1923684051787144,0.1803941407166447,0.1783862700067465,0.18486278080323654,0.1788815122917011,0.19912669852066517,0.17246484609193363
T17,0.1624367725953499,0.11756645296822053,0.108183468834284,0.16906897771125,0.1582063452577484,0.17163068537151935,0.16788185339853476,0.2021731078109048,0.0717104381493323,0.0915884943777442,0.16232249417143163,0.17682815468926583,0.1876257139230325,0.15336765415707027,0.14277828605272364,0.18164102837480467,0.0,0.1051285246072853,0.12377809418896986,0.140501191722391,0.12192762852483213,0.15973490332142504,0.11448202756340309,0.1067777447349472,0.1060872755005644,0.1040794047906662,0.10265091215277689,0.1531171042761198,0.1361780392090805,0.16137248528903994
T18,0.16187101734073325,0.13504287074730018,0.08372193327901557,0.16050009242081065,0.1472728452389169,0.16832645366084395,0.16604458599177507,0.2027487591877453,0.1238389693456179,0.1341605015761275,0.1507234073969477,0.1650294239429698,0.1817688949999476,0.1460505748078575,0.1385329580025625,0.1794353898233656,0.1051285246072853,0.0,0.13063929242815156,0.15122213626317937,0.109470190689481,0.162326281230481,0.0760247895966226,0.1122047210395492,0.10078652421926049,0.0918446679291538,0.1078580405585417,0.15082291450506038,0.1000654120840988,0.1567322331808504
T19,0.1617555280979376,0.1118806744205483,0.12002109910905998,0.15629085738153414,0.15429479064388013,0.16670967432527423,0.16098183190526152,0.19140765287763034,0.1248312708816807,0.15649972312023444,0.15489085237454087,0.16336848664161638,0.1827611965360104,0.1470428763439203,0.15632791128391685,0.17772845006402185,0.12377809418896986,0.13063929242815156,0.0,0.1356366743353689,0.13780267633878673,0.15522466777356023,0.13244333762281388,0.113197022575612,0.1257871246476846,0.14348627221145646,0.1088503420946045,0.1482525868890977,0.1245438204823266,0.15365430394659294
T20,0.1608899451734881,0.1462610399995913,0.14668168739383727,0.15831750325506433,0.1473995638505302,0.16333650182956666,0.1607400916647165,0.1848426852111924,0.1592116364607237,0.16371052547250384,0.15845681859379898,0.16741123654668447,0.1773413456236655,0.1461772934194708,0.1739056251176682,0.1761277541320338,0.140501191722391,0.15122213626317937,0.1356366743353689,0.0,0.149223401581343,0.1602751475576266,0.1510268562638061,0.147577388154655,0.1356031236925852,0.149235587803808,0.1432307076736475,0.14930551138876635,0.16504378339154482,0.15374525192602956
T21,0.1709617115671554,0.13765127183141107,0.1247229135461478,0.15686415331919706,0.1574713302441976,0.1765941259419654,0.17606619731113887,0.1962963973673505,0.14915332067103546,0.1122313140029363,0.15674112693255177,0.1752279089482505,0.17543607417381754,0.14753736516281,0.1374476477801562,0.1896338748286462,0.12192762852483213,0.109470190689481,0.13780267633878673,0.149223401581343,0.0,0.1725247662357616,0.13304748268521646,0.14287065522650613,0.13068174511222178,0.1084210708728619,0.14109742706577166,0.15557363984168998,0.1401279218899719,0.1669307181861311
